,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,` cafe ritz-carlton buckhead ',' b peachtree rd. ',atlanta,404/237 -2700,french,92,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('ltable_name', 'ltable_phone')","['toulouse', '404/351 -9533']","[""` cafe ritz-carlton buckhead '"", '404/237 -2700']",1,0,0.2756393,0.72436064,2
1,,toulouse,' 3434 peachtree rd. ',atlanta,404/237 -2700,french,92,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('ltable_addr', 'ltable_phone')","[""' b peachtree rd. '"", '404/351 -9533']","[""' 3434 peachtree rd. '"", '404/237 -2700']",1,0,0.43217152,0.56782854,2
19,,toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92,toulouse,' b peachtree,atlanta,404/351 -9533,` american ( new ) ',90,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` ritz-carlton dining room ( buckhead ) '"", ""' 3434 peachtree rd. ne '"", '404-237-2700']","['toulouse', ""' b peachtree"", '404/351 -9533']",1,0,0.10463208,0.8953679,3
5,,` cafe ritz-carlton buckhead ',' b peachtree rd. ',atlanta,404/237 -2700,french,89,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('ltable_name', 'ltable_phone', 'ltable_class')","['toulouse', '404/351 -9533', 92]","[""` cafe ritz-carlton buckhead '"", '404/237 -2700', 89]",1,0,0.05051649,0.9494835,3
20,,toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92,toulouse,' 3434 peachtree rd. ne ',atlanta,404/351 -9533,french,90,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` ritz-carlton dining room ( buckhead ) '"", '404-237-2700', ""` american ( new ) '""]","['toulouse', '404/351 -9533', 'french']",1,0,0.4399039,0.5600961,3
3,,` cafe ritz-carlton buckhead ',' b peachtree rd. ',atlanta,404/237 -2700,french,92,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('ltable_name', 'ltable_city', 'ltable_phone')","['toulouse', 'atlanta', '404/351 -9533']","[""` cafe ritz-carlton buckhead '"", 'atlanta', '404/237 -2700']",1,0,0.0415794,0.95842063,3
2,,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,french,92,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('ltable_name', 'ltable_addr', 'ltable_phone')","['toulouse', ""' b peachtree rd. '"", '404/351 -9533']","[""` cafe ritz-carlton buckhead '"", ""' 3434 peachtree rd. '"", '404/237 -2700']",1,0,0.011499467,0.9885005,3
4,,` cafe ritz-carlton buckhead ',' b peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',92,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('ltable_name', 'ltable_phone', 'ltable_res_type')","['toulouse', '404/351 -9533', 'french']","[""` cafe ritz-carlton buckhead '"", '404/237 -2700', ""` ext 6108 international '""]",1,0,0.068036914,0.9319631,3
6,,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,french,92,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone')","['toulouse', ""' b peachtree rd. '"", 'atlanta', '404/351 -9533']","[""` cafe ritz-carlton buckhead '"", ""' 3434 peachtree rd. '"", 'atlanta', '404/237 -2700']",1,0,0.0057381196,0.99426186,4
7,,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',92,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","['toulouse', ""' b peachtree rd. '"", '404/351 -9533', 'french']","[""` cafe ritz-carlton buckhead '"", ""' 3434 peachtree rd. '"", '404/237 -2700', ""` ext 6108 international '""]",1,0,0.0055381237,0.99446183,4
