,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,xquery : a query language for,ya-hui chang,sigmod conference,,"('rtable_title', 'rtable_venue')","['a graphical query language for mobile information systems 2003', 'acm sigmod record']","['xquery : a query language for', 'sigmod conference']",0.10734924,0.8926508,2
22,a graphical query language for mobile information systems 2003,,sigmod record,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_venue')","['xquery : a query language for xml donald d. chamberlin 2003', 'sigmod conference']","['a graphical query language for mobile information systems 2003', 'sigmod record']",5.3100216e-06,0.99999464,2
23,a graphical query language for mobile information systems 2003,,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_year')","['xquery : a query language for xml donald d. chamberlin 2003', nan]","['a graphical query language for mobile information systems 2003', nan]",3.4601868e-05,0.9999654,2
28,a graphical query language,,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title',)",['xquery : a query language for xml donald d. chamberlin 2003'],['a graphical query language'],0.10348286,0.89651716,2
30,a graphical query language,,acm sigmod record,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_venue')","['xquery : a query language for xml donald d. chamberlin 2003', 'sigmod conference']","['a graphical query language', 'acm sigmod record']",0.0009640029,0.9990361,2
31,a graphical query language,,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_year')","['xquery : a query language for xml donald d. chamberlin 2003', nan]","['a graphical query language', nan]",0.10348286,0.89651716,2
36,a graphical query language for mobile,,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title',)",['xquery : a query language for xml donald d. chamberlin 2003'],['a graphical query language for mobile'],0.0006718606,0.99932814,2
37,a graphical query language for mobile,ya-hui chang,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_authors')","['xquery : a query language for xml donald d. chamberlin 2003', nan]","['a graphical query language for mobile', 'ya-hui chang']",0.00027977396,0.99972016,2
38,a graphical query language for mobile,,acm sigmod record,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_venue')","['xquery : a query language for xml donald d. chamberlin 2003', 'sigmod conference']","['a graphical query language for mobile', 'acm sigmod record']",2.8701448e-05,0.9999713,2
39,a graphical query language for mobile,,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_year')","['xquery : a query language for xml donald d. chamberlin 2003', nan]","['a graphical query language for mobile', nan]",0.0006718606,0.99932814,2
44,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,xquery : a query language for xml international conference on management of data 2003,ya-hui chang,acm sigmod record,,"('rtable_title',)",['a graphical query language for mobile information systems 2003'],['xquery : a query language for xml international conference on management of data 2003'],0.002322294,0.99767774,2
45,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,xquery : a query language for xml international conference on management of data 2003,don chamberlin,acm sigmod record,,"('rtable_title', 'rtable_authors')","['a graphical query language for mobile information systems 2003', 'ya-hui chang']","['xquery : a query language for xml international conference on management of data 2003', 'don chamberlin']",0.00076693937,0.9992331,2
46,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,xquery : a query language for xml international conference on management of data 2003,ya-hui chang,,,"('rtable_title', 'rtable_venue')","['a graphical query language for mobile information systems 2003', 'acm sigmod record']","['xquery : a query language for xml international conference on management of data 2003', nan]",0.002756183,0.9972439,2
47,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,xquery : a query language for xml international conference on management of data 2003,ya-hui chang,acm sigmod record,,"('rtable_title', 'rtable_year')","['a graphical query language for mobile information systems 2003', nan]","['xquery : a query language for xml international conference on management of data 2003', nan]",0.0023222961,0.99767774,2
52,a graphical query language for mobile information systems 2003,,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title',)",['xquery : a query language for xml donald d. chamberlin 2003'],['a graphical query language for mobile information systems 2003'],3.4601868e-05,0.9999654,2
53,a graphical query language for mobile information systems 2003,ya-hui chang,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_authors')","['xquery : a query language for xml donald d. chamberlin 2003', nan]","['a graphical query language for mobile information systems 2003', 'ya-hui chang']",2.7365219e-05,0.9999726,2
54,a graphical query language for mobile information systems 2003,,record,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,,"('ltable_title', 'ltable_venue')","['xquery : a query language for xml donald d. chamberlin 2003', 'sigmod conference']","['a graphical query language for mobile information systems 2003', 'record']",5.3100216e-06,0.99999464,2
