,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,85303,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_category')","['da-lite high power model b manual screen with csr - 84 x 84 av format', 'electronics - general']","['csr - projection screen - 133 in - 16 9 - high power', 'home audio theater']",0.04165239,0.95834756,2
72,projection screen - 133 in - 16 9 - high power,electronics - general,da-lite,85303,904.95,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format', 372.99]","['projection screen - 133 in - 16 9 - high power', 904.95]",0.38503358,0.6149664,2
71,projection screen - 133 in - 16 9 - high power,electronics - general,da-lite,,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format', '85303']","['projection screen - 133 in - 16 9 - high power', nan]",0.38040426,0.6195957,2
70,projection screen - 133 in - 16 9 - high power,electronics - general,da-lite,85303,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format', 'da-lite']","['projection screen - 133 in - 16 9 - high power', 'da-lite']",0.38503373,0.6149663,2
69,projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,85303,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_category')","['da-lite high power model b manual screen with csr - 84 x 84 av format', 'electronics - general']","['projection screen - 133 in - 16 9 - high power', 'home audio theater']",0.02970841,0.97029155,2
68,projection screen - 133 in - 16 9 - high power,electronics - general,da-lite,85303,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title',)",['da-lite high power model b manual screen with csr - 84 x 84 av format'],['projection screen - 133 in - 16 9 - high power'],0.38503358,0.6149664,2
60,- 16 9 - high power,home audio theater,da-lite,85303,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_category')","['da-lite high power model b manual screen with csr - 84 x 84 av format', 'electronics - general']","['- 16 9 - high power', 'home audio theater']",0.13512716,0.8648728,2
52,da-lite advantage manual with csr - projection screen -,home audio theater,da-lite,85303,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_category')","['da-lite high power model b manual screen with csr - 84 x 84 av format', 'electronics - general']","['da-lite advantage manual with csr - projection screen -', 'home audio theater']",0.45428395,0.545716,2
42,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,electronics - general,da-lite,85303,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format', 'da-lite']","['da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power', 'da-lite']",0.22104798,0.778952,2
41,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,theater,da-lite,85303,372.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power,home audio theater,da-lite,,904.95,"('ltable_title', 'ltable_category')","['da-lite high power model b manual screen with csr - 84 x 84 av format', 'electronics - general']","['da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power', 'theater']",0.017807525,0.98219246,2
