,explanation,label,latency,match,prediction,row,type
0,"{'ltable_brand': 1.1212156457488738e-09, 'ltable_category': -2.6726280408910514e-10, 'ltable_id': -2.0255860801647766e-10, 'ltable_modelno': 6.337550993214853e-11, 'ltable_price': -6.514622939469007e-10, 'ltable_title': -4.049871571160427e-11, 'rtable_brand': -1.907804183963993e-10, 'rtable_category': 2.662311670993466e-13, 'rtable_id': -5.537766974497195e-10, 'rtable_modelno': 1.1582066575663498e-10, 'rtable_price': 8.716804475034195e-10, 'rtable_title': -7.124573386499601e-11}",0.0,3.7695669459935743,0.0,[0.94426211 0.05573789],1853-2139,mojito-c
1,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_id': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_id': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,3.8603955740109086,0.0,[0.95384178 0.04615822],621-3167,mojito-c
2,"{'ltable_brand': -4.802975102156452e-10, 'ltable_category': 2.2829653043426734e-10, 'ltable_id': -8.181453034143414e-10, 'ltable_modelno': 3.358849690701162e-10, 'ltable_price': 1.885540546826492e-10, 'ltable_title': -8.588275944167794e-11, 'rtable_brand': 2.8998508810082904e-11, 'rtable_category': 3.451152632733672e-10, 'rtable_id': 4.2573174804026947e-10, 'rtable_price': -2.1332324401691577e-10, 'rtable_title': -8.060069590291638e-11}",0.0,3.9794511350046378,0.0,[0.95213594 0.04786406],2115-8789,mojito-c
3,"{'ltable_brand': -2.0094264785309525e-33, 'ltable_category': 1.2811618932103072e-34, 'ltable_id': 2.0176353069433634e-33, 'ltable_modelno': 2.818325567014104e-33, 'ltable_price': -2.794522718611183e-34, 'ltable_title': -5.943459643298738e-35, 'rtable_brand': 5.0606394837918634e-34, 'rtable_category': -5.962344262377239e-34, 'rtable_id': -2.420852578720573e-33, 'rtable_title': 2.606779869805184e-34}",0.0,4.129121739009861,0.0,[0.94551813 0.05448187],278-9064,mojito-c
4,"{'ltable_brand': 3.2694961995307514e-10, 'ltable_category': -6.909958531430786e-11, 'ltable_id': 4.91453913004168e-10, 'ltable_price': 2.186427585142642e-10, 'ltable_title': 1.691874704027927e-11, 'rtable_brand': 2.182132035747317e-10, 'rtable_category': -2.0398882886667312e-10, 'rtable_id': -4.2442852644374377e-10, 'rtable_modelno': 8.524953766017303e-10, 'rtable_price': -5.59432224822728e-10, 'rtable_title': -2.0477086233401697e-11}",0.0,3.8990837229939643,0.0,[0.95388656 0.04611344],1673-13279,mojito-c
5,"{'ltable_brand': -1.5902564145895527e-10, 'ltable_category': 2.396940454101044e-10, 'ltable_id': -1.034535153455251e-09, 'ltable_modelno': -3.3754695263058805e-11, 'ltable_price': 3.29184196647468e-10, 'ltable_title': 8.165798590325566e-11, 'rtable_brand': 4.5469474233993227e-10, 'rtable_category': 3.50406169108587e-10, 'rtable_id': -1.683590011560481e-10, 'rtable_modelno': -9.316707541271114e-10, 'rtable_price': -4.201900078096664e-10, 'rtable_title': -5.094221886826551e-11}",0.0,4.030961019016104,0.0,[0.95512274 0.04487726],2305-2948,mojito-c
6,"{'ltable_brand': -5.837381542871304e-10, 'ltable_category': 1.8991736378653025e-10, 'ltable_id': 4.633569997189568e-10, 'ltable_modelno': -2.5068974943892956e-10, 'ltable_price': -1.6813440152065725e-10, 'ltable_title': 4.752627141255363e-12, 'rtable_brand': 2.824082605233927e-10, 'rtable_category': -1.3970152997927823e-10, 'rtable_id': -2.0988871534632902e-12, 'rtable_modelno': 8.604332411627795e-10, 'rtable_price': 4.3017390145532635e-10, 'rtable_title': -5.590031103136672e-11}",0.0,4.082490461005364,0.0,[0.95478338 0.04521662],1543-10366,mojito-c
7,"{'ltable_brand': -8.869099174122255e-10, 'ltable_category': -5.089484617287645e-10, 'ltable_id': -1.671233354460912e-09, 'ltable_modelno': -4.37203003222714e-10, 'ltable_price': -3.775225011795257e-10, 'ltable_title': -4.570809507432099e-10, 'rtable_brand': 1.9504867900676625e-09, 'rtable_category': -6.728612115341707e-10, 'rtable_id': 1.20875612800107e-09, 'rtable_price': 2.8011702094400526e-09, 'rtable_title': 2.0163162060769013e-10}",1.0,3.9836943529953714,0.0,[0.88276675 0.11723325],88-3269,mojito-c
8,"{'ltable_category': 2.942955187362913e-10, 'ltable_id': 1.1701426819341253e-09, 'ltable_price': 1.3531315627962886e-09, 'ltable_title': -2.0942790969776965e-10, 'rtable_brand': -2.535110642099816e-10, 'rtable_category': -7.670231541731097e-11, 'rtable_id': 4.5989418296811637e-10, 'rtable_modelno': -1.0862386384074864e-09, 'rtable_price': 9.682372365145432e-10, 'rtable_title': -2.6133141402335226e-10}",0.0,4.42299308499787,0.0,[0.95288218 0.04711782],1718-11835,mojito-c
9,"{'ltable_brand': -2.1031807977977094e-33, 'ltable_category': 9.768127865806538e-33, 'ltable_id': -2.806051244219243e-32, 'ltable_modelno': 4.282162584505723e-33, 'ltable_price': -1.7242586946150707e-32, 'ltable_title': 1.0760556570185683e-34, 'rtable_brand': 3.245308696836693e-32, 'rtable_category': 1.6542114471736357e-33, 'rtable_id': 2.5765045227138585e-32, 'rtable_modelno': 2.1949201102384403e-32, 'rtable_title': 1.5318274127885045e-33}",1.0,5.705946517991833,1.0,[0.03762513 0.96237487],1624-5013,mojito-c
