,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,ep memory,74109,5.54,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,printers,tops,nan,24.3,1
1,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,74109,5.54,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,printers,tops,nan,24.3,0
2,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,m552pink,5.54,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,printers,tops,nan,24.3,1
3,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,74109,7443.99,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,printers,tops,nan,24.3,0
4,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,hard drives,tops business forms,74109,5.54,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,printers,tops,nan,24.3,0
5,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,gbu421w6,5.54,kodak esp 7 all-in-one printer,printers,tops,nan,24.3,1
6,da-lite da-glas self trimming rear projection screen - 96 x 120 av format,stationery & office machinery,tops business forms,74109,5.54,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,griffin technology,nan,24.3,0
7,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,fva2773,5.54,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,printers,tops,nan,24.3,1
8,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,74109,5.54,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal,printers,tops,nan,24.3,1
9,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,hx-mta64da / g42,5.54,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,printers,tops,nan,24.3,0
