,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,printers,tops business forms,74109,5.54,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,tops,,24.3,"('ltable_category',)",['stationery & office machinery'],['printers'],0.012264498,0.98773545,2
118,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,74109,5.54,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,epson,,24.3,"('rtable_brand',)",['tops'],['epson'],0.018417887,0.98158216,2
117,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,74109,5.54,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,inkjet printer ink,tops,,24.3,"('rtable_category',)",['printers'],['inkjet printer ink'],0.33983487,0.6601652,2
177,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,,24.3,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,tops,,24.3,"('ltable_modelno', 'ltable_price')","['74109', 5.54]","[nan, 24.3]",0.04306796,0.95693207,2
194,nature subject wirebound notebook college rule ltr we 80 sheets,stationery & office machinery,tops business forms,74109,5.54,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,tops,,24.3,"('ltable_title',)",['tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets'],['nature subject wirebound notebook college rule ltr we 80 sheets'],0.10988276,0.8901172,2
195,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,printers,tops business forms,74109,5.54,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,tops,,24.3,"('ltable_category',)",['stationery & office machinery'],['printers'],0.012264498,0.98773545,2
196,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops,74109,5.54,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,tops,,24.3,"('ltable_brand',)",['tops business forms'],['tops'],0.01859981,0.98140013,2
197,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,,5.54,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,tops,,24.3,"('ltable_modelno',)",['74109'],[nan],0.025352836,0.97464716,2
198,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,74109,24.3,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,tops,,24.3,"('ltable_price',)",[5.54],[24.3],0.019876774,0.9801232,2
100,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,tops business forms,,24.3,tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets,printers,tops,,24.3,"('ltable_modelno', 'ltable_price')","['74109', 5.54]","[nan, 24.3]",0.04306796,0.95693207,2
