,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,fast nearest neighbor search in medical image databases,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_title',)",['infoharness : a system for search and retrieval of heterogeneous information'],['fast nearest neighbor search in medical image databases'],0.6182577,0.38174236,2
34,data mining with optimized two-dimensional association rules,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",acm trans . database syst .,1995.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_title', 'ltable_venue')","['infoharness : a system for search and retrieval of heterogeneous information', 'sigmod conference']","['data mining with optimized two-dimensional association rules', 'acm trans . database syst .']",0.9783958,0.021604182,2
35,data mining with optimized two-dimensional association rules,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,2001.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_title', 'ltable_year')","['infoharness : a system for search and retrieval of heterogeneous information', 1995.0]","['data mining with optimized two-dimensional association rules', 2001.0]",0.9881457,0.011854344,2
40,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems vldb,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_title',)",['infoharness : a system for search and retrieval of heterogeneous information'],['dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems vldb'],0.9998807,0.000119341574,2
41,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems vldb,"masahisa tamura , masaru kitsuregawa",sigmod conference,1995.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_title', 'ltable_authors')","['infoharness : a system for search and retrieval of heterogeneous information', 'amit p. sheth , vipul kashyap , satish thatte , leon a. shklar']","['dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems vldb', 'masahisa tamura , masaru kitsuregawa']",0.999949,5.1033097e-05,2
42,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems vldb,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",,1995.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_title', 'ltable_venue')","['infoharness : a system for search and retrieval of heterogeneous information', 'sigmod conference']","['dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems vldb', nan]",0.9998784,0.00012152554,2
48,infoharness : a system for search and retrieval of heterogeneous information,hans-joachim klein,sigmod conference,1995.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_authors',)","['amit p. sheth , vipul kashyap , satish thatte , leon a. shklar']",['hans-joachim klein'],0.97642004,0.023579936,2
49,how to modify sql queries in order to guarantee sure answers,hans-joachim klein,sigmod conference,1995.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_title', 'ltable_authors')","['infoharness : a system for search and retrieval of heterogeneous information', 'amit p. sheth , vipul kashyap , satish thatte , leon a. shklar']","['how to modify sql queries in order to guarantee sure answers', 'hans-joachim klein']",0.9984073,0.0015926766,2
50,infoharness : a system for search and retrieval of heterogeneous information,hans-joachim klein,sigmod record,1995.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_authors', 'ltable_venue')","['amit p. sheth , vipul kashyap , satish thatte , leon a. shklar', 'sigmod conference']","['hans-joachim klein', 'sigmod record']",0.9955598,0.0044402233,2
51,infoharness : a system for search and retrieval of heterogeneous information,hans-joachim klein,sigmod conference,1994.0,"infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte",,international conference on management of data,1995.0,"('ltable_authors', 'ltable_year')","['amit p. sheth , vipul kashyap , satish thatte , leon a. shklar', 1995.0]","['hans-joachim klein', 1994.0]",0.97642004,0.023579936,2
56,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995.0,materialized view selection for multidimensional datasets very large data bases,,international conference on management of data,1995.0,"('rtable_title',)","['infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte']",['materialized view selection for multidimensional datasets very large data bases'],1.0,1.6668887e-09,2
57,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995.0,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",international conference on management of data,1995.0,"('rtable_title', 'rtable_authors')","['infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte', nan]","['materialized view selection for multidimensional datasets very large data bases', 'amit shukla , prasad deshpande , jeffrey f. naughton']",0.99999046,9.494766e-06,2
58,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995.0,materialized view selection for multidimensional datasets very large data bases,,,1995.0,"('rtable_title', 'rtable_venue')","['infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte', 'international conference on management of data']","['materialized view selection for multidimensional datasets very large data bases', nan]",1.0,6.16875e-11,2
59,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995.0,materialized view selection for multidimensional datasets very large data bases,,international conference on management of data,1998.0,"('rtable_title', 'rtable_year')","['infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte', 1995.0]","['materialized view selection for multidimensional datasets very large data bases', 1998.0]",1.0,1.6668887e-09,2
64,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995.0,"incremental maintenance of externally materialized views martin staudt , matthias jarke 1996",,international conference on management of data,1995.0,"('rtable_title',)","['infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte']","['incremental maintenance of externally materialized views martin staudt , matthias jarke 1996']",0.99999905,9.389167e-07,2
