,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,focused crawling in depression portal search : a feasibility study,,,,"('rtable_title',)","['efficient algorithm for projected clustering enk ka , aw fu']",['focused crawling in depression portal search : a feasibility study'],0.02085695,0.979143,2
64,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"efficient algorithm for projected clustering enk ka , aw fu",u schneider,,,"('rtable_authors',)",[nan],['u schneider'],0.40715066,0.5928494,2
63,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"measles virus entry : generation of hybrid cd46/cd4 receptors to identify cd46 domains required for university of zurich , zurich , switzerland ,",,,,"('rtable_title',)","['efficient algorithm for projected clustering enk ka , aw fu']","['measles virus entry : generation of hybrid cd46/cd4 receptors to identify cd46 domains required for university of zurich , zurich , switzerland ,']",9.635958e-06,0.99999034,2
120,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"efficient algorithm for projected clustering enk ka , aw fu",,,,"('rtable_venue', 'rtable_year')","[nan, nan]","[nan, nan]",0.23700978,0.7629903,2
100,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,localized exploratory projection pursuit n intrator,,,,"('rtable_title',)","['efficient algorithm for projected clustering enk ka , aw fu']",['localized exploratory projection pursuit n intrator'],0.0026517815,0.9973482,2
101,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"efficient algorithm for projected clustering enk ka , aw fu",,,,"('rtable_authors',)",[nan],[nan],0.23700978,0.7629903,2
57,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"efficient algorithm for projected clustering enk ka , aw fu",,,,"('rtable_venue', 'rtable_year')","[nan, nan]","[nan, nan]",0.23700978,0.7629903,2
56,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"efficient algorithm for projected clustering enk ka , aw fu",,,,"('rtable_authors', 'rtable_year')","[nan, nan]","[nan, nan]",0.23700978,0.7629903,2
55,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"efficient algorithm for projected clustering enk ka , aw fu",,,,"('rtable_authors', 'rtable_venue')","[nan, nan]","[nan, nan]",0.23700978,0.7629903,2
65,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"efficient algorithm for projected clustering enk ka , aw fu",,,,"('rtable_venue',)",[nan],[nan],0.23700978,0.7629903,2
