,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,canon eos,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['canon eos', ""canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black""]",0.3759568929672241,0.6240431070327759,2
26,eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003', ""canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black""]",0.23473882675170898,0.765261173248291,2
25,eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003'],0.4408441185951233,0.5591558814048767,2
23,delonghi oil filters fk8,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,18.0,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['delonghi oil filters fk8', 18.0]",0.1434348225593567,0.8565651774406433,2
22,delonghi oil filters fk8,delonghi oil filters fk8 made for use with d895ux 3 pack,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['delonghi oil filters fk8', 'delonghi oil filters fk8 made for use with d895ux 3 pack']",0.1862623691558838,0.8137376308441162,2
21,delonghi oil filters fk8,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['delonghi oil filters fk8'],0.2918993830680847,0.7081006169319153,2
19,xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,461.96,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003', 461.96]",0.22634589672088623,0.7736541032791138,2
18,xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003', ""canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black""]",0.267412006855011,0.732587993144989,2
16,rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,461.96,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003', 461.96]",0.20918142795562744,0.7908185720443726,2
15,rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003', ""canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black""]",0.2382609248161316,0.7617390751838684,2
