,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,nan,mp3 accessories,nan,nan,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,11.99,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,1
1,nan,mp3 accessories,nan,nan,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,11.99,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,1
2,nan,mp3 accessories,nan,nan,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,230.74,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,1
3,nan,mp3 accessories,nan,nan,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,11.99,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,1
4,nan,mp3 accessories,nan,nan,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,11.99,kodak esp 7 all-in-one printer 149.29,1
5,nan,mp3 accessories,nan,32.88,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,11.99,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,1
6,nan,usb drives,nan,nan,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,11.99,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,1
7,nan,mp3 accessories,nan,nan,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,11.99,cinegray ezframe series fixed frame screen - 150 diagonal 879.0,1
8,nan,mp3 accessories,nan,94.54,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,11.99,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,1
9,nan,mp3 accessories,nan,nan,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,29.99,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,1
