,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,nan,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.29,18-Apr-11,Cameras 28-Mar-11,5:06,nan,nan,nan,nan,nan,"April 18 , 2011",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,3:58,1
1,nan,Florida Georgia Line,nan,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.29,18-Apr-11,Cameras 28-Mar-11,5:06,nan,nan,nan,nan,nan,"April 18 , 2011",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,3:58,1
2,nan,nan,nan,nan,$ 1.29,18-Apr-11,Cameras 28-Mar-11,5:06,nan,nan,nan,Dance & Electronic,nan,"April 18 , 2011",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,4:02,1
3,nan,nan,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",nan,$ 1.29,18-Sep-07,Cameras 28-Mar-11,5:06,nan,nan,nan,nan,nan,"April 18 , 2011",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,8:09,1
4,nan,nan,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",nan,$ 1.29,18-Sep-07,Cameras 28-Mar-11,4:15,nan,nan,nan,nan,nan,"April 18 , 2011",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,8:09,1
5,nan,nan,nan,nan,$ 1.29,18-Apr-11,Cameras 28-Mar-11,5:06,nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",nan,nan,"April 18 , 2011",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,8:09,1
6,nan,nan,nan,nan,$ 1.29,18-Mar-08,"VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rock , Adult Alternative $ 1.29 1:25 30-Jun-15",5:06,nan,nan,nan,nan,nan,"April 18 , 2011",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,5:22,0
7,nan,nan,nan,nan,nan,18-Mar-08,"45 Leave a Whisper Rock , Music , Hard Rock , Alternative 4:09 27-May-03",5:06,nan,nan,nan,nan,nan,"April 18 , 2011",X2CU Jason Derulo Pop 2011 Because Music,8:09,1
8,nan,nan,nan,nan,$ 1.29,10-Dec-13,Cameras 28-Mar-11,5:06,nan,nan,nan,Dance & Electronic,nan,"April 18 , 2011",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,4:02,1
9,nan,nan,nan,nan,$ 1.29,18-Apr-11,Cameras 28-Mar-11,5:06,nan,nan,nan,Dance & Electronic,nan,"April 18 , 2011",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,8:09,0
