,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",nan,nan,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",nan,Version [ Explicit ],nan,nan,Pop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,nan,0
1,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,nan,nan,nan,Teardrops On My Guitar ( Pop Version ) Taylor Swift 24-Oct-06,nan,Version [ Explicit ],nan,nan,Pop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,3:27,0
2,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",nan,nan,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",nan,Version [ Explicit ],nan,nan,Pop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,nan,0
3,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,nan,nan,nan,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",nan,Version [ Explicit ],nan,nan,Pop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,4:31,0
4,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,nan,nan,nan,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",nan,Settle,nan,nan,Dance & Electronic,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,nan,0
5,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,nan,nan,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,Version [ Explicit ],nan,nan,Rap & Hip-Hop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,nan,1
6,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,nan,nan,nan,Rashi ( Outro ) Mark Ronson $ 0.99,3:47,Version [ Explicit ],nan,nan,Pop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,nan,1
7,nan,nan,2015 Warner Bros. . Records Inc.,nan,nan,nan,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",nan,nan,nan,nan,Pop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,nan,1
8,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,nan,nan,nan,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",nan,True Colors,nan,nan,Pop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,nan,0
9,nan,nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,nan,nan,nan,Rashi ( Outro ) Mark Ronson $ 0.99,nan,Version [ Explicit ],nan,nan,Pop,nan,"July 10 , 2007",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,nan,1
