,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,an experimental evaluation of locking policies in a centralized testbed database system,"q li , j smith",,,"('rtable_title',)","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,']",['an experimental evaluation of locking policies in a centralized testbed database system'],0.08885179,0.9111482,2
1,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,an experimental evaluation of locking policies in a centralized testbed database system,"wh kohler , kc wilner , ja stankovic",,,"('rtable_title', 'rtable_authors')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith']","['an experimental evaluation of locking policies in a centralized testbed database system', 'wh kohler , kc wilner , ja stankovic']",0.0008994683,0.99910057,2
2,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,an experimental evaluation of locking policies in a centralized testbed database system,"q li , j smith","proc . acm sigmod conf. ,",,"('rtable_title', 'rtable_venue')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', nan]","['an experimental evaluation of locking policies in a centralized testbed database system', 'proc . acm sigmod conf. ,']",0.027073955,0.972926,2
3,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,an experimental evaluation of locking policies in a centralized testbed database system,"q li , j smith",,,"('rtable_title', 'rtable_year')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', nan]","['an experimental evaluation of locking policies in a centralized testbed database system', nan]",0.08885179,0.9111482,2
20,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,infrastructure technologies program multi-year research development and demonstration,fc hydrogen,,,"('rtable_title', 'rtable_authors')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith']","['infrastructure technologies program multi-year research development and demonstration', 'fc hydrogen']",0.051788673,0.94821125,2
16,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe","q li , j smith",,,"('rtable_title', 'rtable_year')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', nan]","['an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe', nan]",9.187124e-05,0.9999081,2
15,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,,,"('rtable_title', 'rtable_authors')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith']","['an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe', nan]",9.180066e-05,0.9999082,2
10,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"integrated generic architecture for flexible service provision to mobile users dans pimrc 2001 san diego ,","s panagiotakis , n houssos , n alonistioti",,,"('rtable_title', 'rtable_authors')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith']","['integrated generic architecture for flexible service provision to mobile users dans pimrc 2001 san diego ,', 's panagiotakis , n houssos , n alonistioti']",0.08126366,0.9187363,2
14,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe","q li , j smith",,,"('rtable_title',)","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,']","['an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe']",9.187124e-05,0.9999081,2
21,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,infrastructure technologies program multi-year research development and demonstration,fc hydrogen,,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['infrastructure technologies program multi-year research development and demonstration', 'fc hydrogen', nan]",0.051788673,0.94821125,3
18,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,,,"('rtable_title', 'rtable_authors', 'rtable_year')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe', nan, nan]",9.180066e-05,0.9999082,3
17,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['an effective algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe', nan, 'proceedings of 21st international conference on very large & hellip ; ,']",0.009586544,0.9904135,3
11,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"integrated generic architecture for flexible service provision to mobile users dans pimrc 2001 san diego ,","s panagiotakis , n houssos , n alonistioti",,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['integrated generic architecture for flexible service provision to mobile users dans pimrc 2001 san diego ,', 's panagiotakis , n houssos , n alonistioti', nan]",0.08126366,0.9187363,3
22,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,infrastructure technologies program multi-year research development and demonstration,fc hydrogen,,,"('rtable_title', 'rtable_authors', 'rtable_year')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['infrastructure technologies program multi-year research development and demonstration', 'fc hydrogen', nan]",0.051788673,0.94821125,3
8,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,a low-cost storage serverfor movie on demand databases,"b ozden , a biliris , r rastogi , a silberschatz","proceedings of the 20th vldb conference , santiago , chile ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['a low-cost storage serverfor movie on demand databases', 'b ozden , a biliris , r rastogi , a silberschatz', 'proceedings of the 20th vldb conference , santiago , chile ,']",0.354922,0.64507794,3
6,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,an experimental evaluation of locking policies in a centralized testbed database system,"q li , j smith","proc . acm sigmod conf. ,",,"('rtable_title', 'rtable_venue', 'rtable_year')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', nan, nan]","['an experimental evaluation of locking policies in a centralized testbed database system', 'proc . acm sigmod conf. ,', nan]",0.027073955,0.972926,3
5,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,an experimental evaluation of locking policies in a centralized testbed database system,"wh kohler , kc wilner , ja stankovic",,,"('rtable_title', 'rtable_authors', 'rtable_year')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['an experimental evaluation of locking policies in a centralized testbed database system', 'wh kohler , kc wilner , ja stankovic', nan]",0.0008994683,0.99910057,3
4,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,an experimental evaluation of locking policies in a centralized testbed database system,"wh kohler , kc wilner , ja stankovic","proc . acm sigmod conf. ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['an experimental evaluation of locking policies in a centralized testbed database system', 'wh kohler , kc wilner , ja stankovic', 'proc . acm sigmod conf. ,']",0.0003113992,0.9996886,3
12,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"integrated generic architecture for flexible service provision to mobile users dans pimrc 2001 san diego ,","s panagiotakis , n houssos , n alonistioti",,,"('rtable_title', 'rtable_authors', 'rtable_year')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan]","['integrated generic architecture for flexible service provision to mobile users dans pimrc 2001 san diego ,', 's panagiotakis , n houssos , n alonistioti', nan]",0.08126366,0.9187363,3
13,"an experimental system for object-based sharing in federated databases d fang , s ghandeharizadeh",,vldb j.,1996.0,"integrated generic architecture for flexible service provision to mobile users dans pimrc 2001 san diego ,","s panagiotakis , n houssos , n alonistioti",,,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['a dynamic model for conceptual clustering in object-oriented databases proc . of vldb ,', 'q li , j smith', nan, nan]","['integrated generic architecture for flexible service provision to mobile users dans pimrc 2001 san diego ,', 's panagiotakis , n houssos , n alonistioti', nan, nan]",0.08126366,0.9187363,4
