,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"a structured approach for the definition of the semantics of active databases p fraternali , l tanca acm trans . database syst . 1995",,sigmod conference,1997.0,"the distributed information search component ( disco ) and the world wide web sigmod conference ,","a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('ltable_title',)","['the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid']","['a structured approach for the definition of the semantics of active databases p fraternali , l tanca acm trans . database syst . 1995']",0.9504873938858509,0.049512606114149094,2
424,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"apj pb hall , sf anderson , ma strauss , dg york , gt 2002.0","a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title',)","['the distributed information search component ( disco ) and the world wide web sigmod conference ,']","['apj pb hall , sf anderson , ma strauss , dg york , gt 2002.0']",0.9509412460029125,0.04905875399708748,2
746,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"best practices for enculturation : collegiality , mentoring , and structure new directions for higher education , 1998.0","a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web sigmod conference ,', nan]","['best practices for enculturation : collegiality , mentoring , and structure new directions for higher education , 1998.0', nan]",0.9480863511562347,0.05191364884376526,2
419,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"thermal comfort in passive solar buildings technical university of denmark ,","a tomasic , r amouroux , p bonnet , o kapitskaia , h",,,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web sigmod conference ,', 1997.0]","['thermal comfort in passive solar buildings technical university of denmark ,', nan]",0.9510704874992371,0.04892951250076294,2
418,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"thermal comfort in passive solar buildings technical university of denmark ,","a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web sigmod conference ,', nan]","['thermal comfort in passive solar buildings technical university of denmark ,', nan]",0.9496304541826248,0.05036954581737518,2
417,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"thermal comfort in passive solar buildings technical university of denmark ,","hn knudsen , rj de dear , jw ring , tl li , tw",,1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web sigmod conference ,', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['thermal comfort in passive solar buildings technical university of denmark ,', 'hn knudsen , rj de dear , jw ring , tl li , tw']",0.9478795602917671,0.05212043970823288,2
416,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"thermal comfort in passive solar buildings technical university of denmark ,","a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title',)","['the distributed information search component ( disco ) and the world wide web sigmod conference ,']","['thermal comfort in passive solar buildings technical university of denmark ,']",0.9496304541826248,0.05036954581737518,2
747,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"best practices for enculturation : collegiality , mentoring , and structure new directions for higher education , 1998.0","a tomasic , r amouroux , p bonnet , o kapitskaia , h",,,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web sigmod conference ,', 1997.0]","['best practices for enculturation : collegiality , mentoring , and structure new directions for higher education , 1998.0', nan]",0.9493087157607079,0.050691284239292145,2
411,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,reforming the welfare state : german and european experiences and challenges,"a tomasic , r amouroux , p bonnet , o kapitskaia , h",,,"('rtable_title', 'rtable_year')","['the distributed information search component ( disco ) and the world wide web sigmod conference ,', 1997.0]","['reforming the welfare state : german and european experiences and challenges', nan]",0.9496825933456421,0.05031740665435791,2
410,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,reforming the welfare state : german and european experiences and challenges,"a tomasic , r amouroux , p bonnet , o kapitskaia , h","international area review ,",1997.0,"('rtable_title', 'rtable_venue')","['the distributed information search component ( disco ) and the world wide web sigmod conference ,', nan]","['reforming the welfare state : german and european experiences and challenges', 'international area review ,']",0.9501582160592079,0.049841783940792084,2
409,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,reforming the welfare state : german and european experiences and challenges,b seliger,,1997.0,"('rtable_title', 'rtable_authors')","['the distributed information search component ( disco ) and the world wide web sigmod conference ,', 'a tomasic , r amouroux , p bonnet , o kapitskaia , h']","['reforming the welfare state : german and european experiences and challenges', 'b seliger']",0.950949527323246,0.049050472676754,2
408,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,reforming the welfare state : german and european experiences and challenges,"a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0,"('rtable_title',)","['the distributed information search component ( disco ) and the world wide web sigmod conference ,']",['reforming the welfare state : german and european experiences and challenges'],0.948063213378191,0.051936786621809006,2
