,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',12,"('rtable_class',)",[586],[12],0.48985809087753296,0.510141909122467,2
1017,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213/938 -2863,` hot dogs ',118,"('rtable_phone', 'rtable_class')","['213-931-4223', 586]","['213/938 -2863', 118]",0.40295833349227905,0.597041666507721,2
1016,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',` los angeles,213-931-4223,` hot dogs ',118,"('rtable_city', 'rtable_class')","['la', 586]","['` los angeles', 118]",0.38343262672424316,0.6165673732757568,2
1015,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',la,213-931-4223,` hot dogs ',118,"('rtable_addr', 'rtable_class')","[""' 709 n. la brea ave. '"", 586]","[""' 346 s. la brea ave. '"", 118]",0.3114936947822571,0.6885063052177429,2
1014,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',118,"('rtable_name', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", 586]","[""` ca \\ ` brea '"", 118]",0.3669092655181885,0.6330907344818115,2
1013,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',118,"('rtable_class',)",[586],[118],0.44129103422164917,0.5587089657783508,2
155,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',118,"('rtable_class',)",[586],[118],0.44228631258010864,0.5577136874198914,2
156,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,ca \ ` brea ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',118,"('rtable_name', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", 586]","[""ca \\ ` brea '"", 118]",0.371421754360199,0.628578245639801,2
157,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',la,213-931-4223,` hot dogs ',118,"('rtable_addr', 'rtable_class')","[""' 709 n. la brea ave. '"", 586]","[""' 346 s. la brea ave. '"", 118]",0.31233084201812744,0.6876691579818726,2
158,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',` los angeles ',213-931-4223,` hot dogs ',118,"('rtable_city', 'rtable_class')","['la', 586]","[""` los angeles '"", 118]",0.38002926111221313,0.6199707388877869,2
