,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,panasonic expandable digital cordless dect 6.0 phone system kxtg1032s,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s'],['panasonic expandable digital cordless dect 6.0 phone system kxtg1032s'],1,0,0.023682145,0.9763179,2
93,,linksys etherfast,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s'],['linksys etherfast'],1,0,0.022376362,0.97762364,2
91,,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_description', 'ltable_price')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish', 39.0]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.4095009,0.5904991,2
90,,ezxs88w ethernet switch ezxs88w,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name', 'ltable_price')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s', 39.0]","['ezxs88w ethernet switch ezxs88w', nan]",1,0,0.019360732,0.9806393,2
89,,ezxs88w ethernet switch ezxs88w,linksys etherfast 8-port 10/100 switch ( new/workgroup ),39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name', 'ltable_description')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s', 'panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish']","['ezxs88w ethernet switch ezxs88w', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.046904974,0.9530951,2
88,,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,linksys etherfast 8-port 10/100 switch ( new/workgroup ),39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_description',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.17099153,0.82900846,2
87,,ezxs88w ethernet switch ezxs88w,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s'],['ezxs88w ethernet switch ezxs88w'],1,0,0.01988645,0.98011357,2
86,,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_description', 'ltable_price')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish', 39.0]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.4095009,0.5904991,2
85,,linksys,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name', 'ltable_price')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s', 39.0]","['linksys', nan]",1,0,0.023704402,0.9762956,2
84,,linksys,linksys etherfast 8-port 10/100 switch ( new/workgroup ),39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name', 'ltable_description')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s', 'panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish']","['linksys', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.44771245,0.5522876,2
83,,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,linksys etherfast 8-port 10/100 switch ( new/workgroup ),39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_description',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.17099153,0.82900846,2
82,,linksys,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s'],['linksys'],1,0,0.022366934,0.97763306,2
80,,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_description', 'ltable_price')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish', 39.0]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.4095009,0.5904991,2
79,,etherfast ezxs88w ethernet switch ezxs88w,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name', 'ltable_price')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s', 39.0]","['etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.019832054,0.980168,2
78,,etherfast ezxs88w ethernet switch ezxs88w,linksys etherfast 8-port 10/100 switch ( new/workgroup ),39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name', 'ltable_description')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s', 'panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish']","['etherfast ezxs88w ethernet switch ezxs88w', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.051629618,0.94837034,2
77,,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,linksys etherfast 8-port 10/100 switch ( new/workgroup ),39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_description',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.17099154,0.82900846,2
76,,etherfast ezxs88w ethernet switch ezxs88w,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s'],['etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.020037308,0.9799627,2
75,,three handsets,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name', 'ltable_price')","['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s', 39.0]","['three handsets', nan]",1,0,0.023949593,0.97605044,2
74,,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,1 x phone line ( s ) headset jack silver,39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_description',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish'],['1 x phone line ( s ) headset jack silver'],1,0,0.3894764,0.61052364,2
73,,three handsets,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s'],['three handsets'],1,0,0.022632627,0.97736734,2
