,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,Here 's to the Good Times,3:34,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",Outversion,3:42,1
1,Nothing But the Beat,David Guetta,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:47,Ready For The Weekend,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ),3:42,1
2,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:47,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",Ready for the Weekend ( Album Version ),3:42,1
3,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),5:14,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ),5:14,1
4,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),5:14,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",Ready for the Weekend ( Album Version ),5:14,1
5,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:47,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Rap & Hip-Hop,$ 1.29,"March 20 , 2012",Night Of Your Life ( Feat . Jennifer Hudson ),3:42,0
6,Nothing But the Beat,Ryan Adams,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:47,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ),3:42,1
7,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Rock , Music , Hard Rock , Alternative",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",45,6:25,1
8,Nothing But the Beat,David Guetta,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:47,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ),3:42,1
9,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:42,Take Care ( Deluxe Edition ),David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ),3:42,1
