,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,open object database management systems,,,1994.0,open object database management systems 1994.0,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('rtable_title',)",['performance evaluation of a temporal database management system'],['open object database management systems 1994.0'],0.06283080577850342,0.9371691942214966,2
217,performance evaluation of a temporal database management system,,,1986.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_year')","['open object database management systems', 1994.0]","['performance evaluation of a temporal database management system', 1986.0]",0.051167964935302734,0.9488320350646973,2
216,performance evaluation of a temporal database management system,,proceedings of the 1986 acm sigmod international,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_venue')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'proceedings of the 1986 acm sigmod international']",0.05318152904510498,0.946818470954895,2
215,performance evaluation of a temporal database management system,"i ahn , r snodgrass",,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_authors')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'i ahn , r snodgrass']",0.05874991416931152,0.9412500858306885,2
214,performance evaluation of a temporal database management system,,,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title',)",['open object database management systems'],['performance evaluation of a temporal database management system'],0.05574333667755127,0.9442566633224487,2
110,performance evaluation of a temporal database management system,,,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title',)",['open object database management systems'],['performance evaluation of a temporal database management system'],0.05591315031051636,0.9440868496894836,2
111,performance evaluation of a temporal database management system,"i ahn , r snodgrass",,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_authors')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'i ahn , r snodgrass']",0.0588526725769043,0.9411473274230957,2
112,performance evaluation of a temporal database management system,,"of the 1986 acm sigmod international conference & hellip ; ,",1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_venue')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'of the 1986 acm sigmod international conference & hellip ; ,']",0.053983449935913086,0.9460165500640869,2
113,performance evaluation of a temporal database management system,,,1986.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_year')","['open object database management systems', 1994.0]","['performance evaluation of a temporal database management system', 1986.0]",0.051225244998931885,0.9487747550010681,2
209,performance evaluation of a temporal database management system,,,1986.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_year')","['open object database management systems', 1994.0]","['performance evaluation of a temporal database management system', 1986.0]",0.05110764503479004,0.94889235496521,2
118,performance evaluation of a temporal database management system,,,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title',)",['open object database management systems'],['performance evaluation of a temporal database management system'],0.05591315031051636,0.9440868496894836,2
119,performance evaluation of a temporal database management system,"i ahn , r snodgrass",,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_authors')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'i ahn , r snodgrass']",0.058217406272888184,0.9417825937271118,2
120,performance evaluation of a temporal database management system,,proceedings,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_venue')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'proceedings']",0.053426384925842285,0.9465736150741577,2
121,performance evaluation of a temporal database management system,,,1986.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_year')","['open object database management systems', 1994.0]","['performance evaluation of a temporal database management system', 1986.0]",0.05092477798461914,0.9490752220153809,2
208,performance evaluation of a temporal database management system,,"conference & hellip ; ,",1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_venue')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'conference & hellip ; ,']",0.055502116680145264,0.9444978833198547,2
207,performance evaluation of a temporal database management system,"i ahn , r snodgrass",,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_authors')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'i ahn , r snodgrass']",0.05863457918167114,0.9413654208183289,2
105,performance evaluation of a temporal database management system,,,1986.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_year')","['open object database management systems', 1994.0]","['performance evaluation of a temporal database management system', 1986.0]",0.05123591423034668,0.9487640857696533,2
104,performance evaluation of a temporal database management system,,"proceedings of the 1986 acm sigmod international conference & hellip ; ,",1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_venue')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'proceedings of the 1986 acm sigmod international conference & hellip ; ,']",0.05345308780670166,0.9465469121932983,2
103,performance evaluation of a temporal database management system,"i ahn , r",,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_authors')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'i ahn , r']",0.055322349071502686,0.9446776509284973,2
102,performance evaluation of a temporal database management system,,,1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title',)",['open object database management systems'],['performance evaluation of a temporal database management system'],0.05589574575424194,0.9441042542457581,2
80,performance evaluation of a temporal database management system,,"proceedings of the 1986 acm sigmod international conference & hellip ; ,",1994.0,performance evaluation of a temporal database management system,"i ahn , r snodgrass","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0,"('ltable_title', 'ltable_venue')","['open object database management systems', nan]","['performance evaluation of a temporal database management system', 'proceedings of the 1986 acm sigmod international conference & hellip ; ,']",0.0534859299659729,0.9465140700340271,2
