,explanation,label,latency,match,prediction,row,type
0,"{'ltable_authors': -0.041264210179585176, 'ltable_title': -0.036220425405164125, 'ltable_venue': 0.0013402101798620086, 'ltable_year': 0.004553124954403603, 'rtable_authors': -0.047502505470843615, 'rtable_title': -0.06017919328742988, 'rtable_venue': -0.0022647174544756232, 'rtable_year': 0.006841861954680423}",0.0,172.6533763060579,0.0,[0.94722492 0.05277508],1133-19588,shap
1,"{'ltable_authors': -0.027774460553021282, 'ltable_title': -0.055212698079378224, 'ltable_venue': 0.0019731019339074146, 'ltable_year': -0.010844815640971901, 'rtable_authors': -0.026672677185340388, 'rtable_title': -0.059244534804472185, 'rtable_venue': 0.0007188488285021499, 'rtable_year': 0.0022967283790922277}",0.0,134.81754032697063,0.0,[0.94985129 0.05014871],1829-59186,shap
2,"{'ltable_authors': -0.02869413802151522, 'ltable_title': -0.06374617146194103, 'ltable_venue': -9.788303098354212e-05, 'ltable_year': 0.005841867216668725, 'rtable_authors': -0.027206046904525008, 'rtable_title': -0.06186413335891176, 'rtable_venue': -0.0030487325947533284, 'rtable_year': 0.0027619435420037364}",0.0,127.18227187998127,0.0,[0.94683524 0.05316476],1953-5130,shap
3,"{'ltable_authors': -0.027222937411240655, 'ltable_title': -0.055827293077174975, 'ltable_venue': -0.007939418125016723, 'ltable_year': -0.00250970507751741, 'rtable_authors': -0.036981290760242286, 'rtable_title': -0.051686705648971404, 'rtable_venue': -0.0022947410530340384, 'rtable_year': 0.005261555811100216}",0.0,126.62703935906757,0.0,[0.94946826 0.05053174],2310-28595,shap
4,"{'ltable_authors': -0.020142864634076094, 'ltable_title': -0.06951385684477437, 'ltable_venue': 0.004492871760246597, 'ltable_year': 0.0001470401115835837, 'rtable_authors': -0.02954384060334518, 'rtable_title': -0.062239501406158304, 'rtable_venue': 0.002532105518289196, 'rtable_year': -0.005236372349379126}",0.0,170.08606441796292,0.0,[0.94616238 0.05383762],1845-48451,shap
5,"{'ltable_authors': -0.03586442587343419, 'ltable_title': -0.050015637047712225, 'ltable_venue': -0.005957551699011035, 'ltable_year': 0.006033335619722621, 'rtable_authors': -0.03560140837425374, 'rtable_title': -0.05369892410573485, 'rtable_venue': 0.008191036035864407, 'rtable_year': -0.016242420982380962}",0.0,129.21290181903169,0.0,[0.952878 0.047122],211-2457,shap
6,"{'ltable_authors': -0.030879441507754027, 'ltable_title': -0.05773841263126611, 'ltable_venue': 0.0027472346594269448, 'ltable_year': -0.0010968015540272422, 'rtable_authors': -0.039214299135106656, 'rtable_title': -0.06273675882674828, 'rtable_venue': 0.007620209703441988, 'rtable_year': 0.005428493654049099}",0.0,133.8389623890398,0.0,[0.9479098 0.0520902],652-31280,shap
7,"{'ltable_authors': -0.030340346745098973, 'ltable_title': -0.05851208039497088, 'ltable_venue': 0.006753711512893584, 'ltable_year': 0.0038359361089674165, 'rtable_authors': -0.03223734720140406, 'rtable_title': -0.05458559205017456, 'rtable_venue': 0.0031607817647082703, 'rtable_year': -0.015022185136639665}",0.0,113.47801715799142,0.0,[0.9485686 0.0514314],1532-60672,shap
8,"{'ltable_authors': -0.03432862671604878, 'ltable_title': -0.06508481835791241, 'ltable_venue': -0.002977577261981647, 'ltable_year': -0.012929255182455746, 'rtable_authors': -0.022319644365824426, 'rtable_title': -0.04756820760427874, 'rtable_venue': -0.006566519891074929, 'rtable_year': 0.012007486207212426}",0.0,113.13681459706277,0.0,[0.95261511 0.04738489],1991-30712,shap
9,"{'ltable_authors': -0.03825433404196396, 'ltable_title': -0.050092466698170496, 'ltable_venue': -0.0022094581310111647, 'ltable_year': 0.0018287703745857725, 'rtable_authors': -0.032828387576363194, 'rtable_title': -0.04781948057032326, 'rtable_venue': -0.007401032262337376, 'rtable_year': -0.0038012297976624254}",0.0,113.16800991399214,0.0,[0.95042187 0.04957813],1712-41920,shap
10,"{'ltable_authors': -0.017758786144074806, 'ltable_title': -0.06897459833913078, 'ltable_venue': 0.010398490488972956, 'ltable_year': -0.001999066556983245, 'rtable_authors': -0.007772057334945792, 'rtable_title': -0.06258497233105313, 'rtable_venue': -0.006073419907189154, 'rtable_year': -0.0035699099886589147}",0.0,118.30328048602678,0.0,[0.93015972 0.06984028],709-45026,shap
11,"{'ltable_authors': -0.022964914431898215, 'ltable_title': -0.06458662058862749, 'ltable_venue': 0.003575959376194565, 'ltable_year': -0.01085533486488062, 'rtable_authors': -0.011137271913259111, 'rtable_title': -0.070452178310413, 'rtable_venue': -0.008393375861000252, 'rtable_year': 0.0012876661034046388}",0.0,104.88720649504103,0.0,[0.94943464 0.05056536],2295-8559,shap
12,"{'ltable_authors': -0.030328422285867768, 'ltable_title': -0.059784693489878665, 'ltable_venue': -0.004471532353691604, 'ltable_year': -0.005523869785604235, 'rtable_authors': -0.04546169416547635, 'rtable_title': -0.04813311333690792, 'rtable_venue': 0.010295142442283522, 'rtable_year': 0.0021752670819459585}",0.0,116.36877744400408,0.0,[0.9513854 0.0486146],2579-42314,shap
13,"{'ltable_authors': -0.038140222868397536, 'ltable_title': -0.048781606663279936, 'ltable_venue': 0.004788113080809245, 'ltable_year': -0.0028224103006888185, 'rtable_authors': -0.03905048428883262, 'rtable_title': -0.06002387692591998, 'rtable_venue': 0.0031482211769400664, 'rtable_year': -0.0017177598628473345}",0.0,112.71728245599661,0.0,[0.95306837 0.04693163],696-46108,shap
14,"{'ltable_authors': -0.032220682876585194, 'ltable_title': -0.057257080331966914, 'ltable_venue': 0.00905809876829547, 'ltable_year': -0.001250364030799922, 'rtable_authors': -0.03441246536046022, 'rtable_title': -0.05818045179848785, 'rtable_venue': -0.0017575873199600078, 'rtable_year': -0.002940838754971392}",0.0,120.23468388500623,0.0,[0.95000538 0.04999462],659-12273,shap
15,"{'ltable_authors': -0.020800190032729343, 'ltable_title': -0.06378194546169816, 'ltable_venue': -0.004321655201829283, 'ltable_year': 0.002474067817306802, 'rtable_authors': -0.027538261635941683, 'rtable_title': -0.05883481973607939, 'rtable_venue': 0.00471503511478949, 'rtable_year': -0.008254824071773803}",0.0,114.22261659009382,0.0,[0.94882316 0.05117684],612-42439,shap
16,"{'ltable_authors': -0.032730397340470604, 'ltable_title': -0.05608723554293216, 'ltable_venue': 0.01285500587100867, 'ltable_year': -0.0031387486374773316, 'rtable_authors': -0.03347340023618059, 'rtable_title': -0.0582675096333881, 'rtable_venue': -0.006138315022193266, 'rtable_year': -0.0006577678414165788}",0.0,108.74198264698498,0.0,[0.9470554 0.0529446],2185-10241,shap
17,"{'ltable_authors': -0.013078140720208409, 'ltable_title': -0.0220687235827225, 'ltable_venue': 0.03023877153125582, 'ltable_year': -0.0010740437807591936, 'rtable_authors': 0.029156453641727358, 'rtable_title': -0.012578599345252989, 'rtable_venue': -0.05824130801554186, 'rtable_year': -0.001493244130463381}",0.0,117.68602281995118,0.0,[0.59482402 0.40517598],980-58492,shap
18,"{'ltable_authors': -0.036329886674528855, 'ltable_title': -0.06047645263093476, 'ltable_venue': -0.0011123489739677112, 'ltable_year': 0.0170184951842368, 'rtable_authors': -0.017383087020910654, 'rtable_title': -0.07525957775364149, 'rtable_venue': 0.0021370371075103978, 'rtable_year': -0.008977591107170446}",0.0,110.99443161895033,0.0,[0.95164012 0.04835988],603-1832,shap
19,"{'ltable_authors': -0.029998776276281003, 'ltable_title': -0.06987375422472444, 'ltable_venue': -0.006820901236081638, 'ltable_year': 0.009503164969833458, 'rtable_authors': -0.015501445301816907, 'rtable_title': -0.06285008737357312, 'rtable_venue': -0.00024619674793527335, 'rtable_year': -0.005890155223219423}",0.0,108.25038547895383,0.0,[0.95308566 0.04691434],2310-35508,shap
20,"{'ltable_authors': -0.0295645914180728, 'ltable_title': -0.06619610401202597, 'ltable_venue': 0.00626801837814589, 'ltable_year': -0.00244382322430714, 'rtable_authors': -0.029902014268200827, 'rtable_title': -0.06430694272368528, 'rtable_venue': 8.19847061460377e-05, 'rtable_year': 0.011957171120211413}",0.0,105.1534475350054,0.0,[0.94682558 0.05317442],1084-26734,shap
21,"{'ltable_authors': -0.03792489605829841, 'ltable_title': -0.05487777144651615, 'ltable_venue': -0.0012018737508095942, 'ltable_year': -0.01250957516612175, 'rtable_authors': -0.032595091003359916, 'rtable_title': -0.052644838893716545, 'rtable_venue': 0.004697775160388565, 'rtable_year': 0.0034999550360211296}",0.0,108.68009946192615,0.0,[0.95391697 0.04608303],1883-15003,shap
22,"{'ltable_authors': -0.031160582013084442, 'ltable_title': -0.04470259279845361, 'ltable_venue': 0.0033987620170615115, 'ltable_year': -0.008817249464321032, 'rtable_authors': -0.03541365343201828, 'rtable_title': -0.053743508640847176, 'rtable_venue': 0.0008480874590989229, 'rtable_year': -0.00476601211069988}",0.0,104.76627973106224,0.0,[0.94619549 0.05380451],2036-47255,shap
23,"{'ltable_authors': -0.030552074835351994, 'ltable_title': -0.05968450211084804, 'ltable_venue': 0.006069730316357241, 'ltable_year': -0.0032731737079737117, 'rtable_authors': -0.03557958040731371, 'rtable_title': -0.06460730013593435, 'rtable_venue': 0.012732074915820568, 'rtable_year': -0.0048773179202492856}",0.0,93.73616654996295,0.0,[0.95111509 0.04888491],2588-7916,shap
24,"{'ltable_authors': -0.028767311532729475, 'ltable_title': -0.06033426684810607, 'ltable_venue': 0.003788130019754518, 'ltable_year': -0.006232109273745498, 'rtable_authors': -0.0182968012953533, 'rtable_title': -0.05405881817715438, 'rtable_venue': -0.015898925931618527, 'rtable_year': -0.00021324221749507988}",0.0,105.23576825798955,0.0,[0.95274097 0.04725903],1435-59475,shap
25,"{'ltable_authors': -0.02385555865663913, 'ltable_title': -0.05761687301068891, 'ltable_venue': -0.004287599249657284, 'ltable_year': -0.004473255829390177, 'rtable_authors': -0.02080267637547667, 'rtable_title': -0.07270345001161962, 'rtable_venue': -0.0016177857994853218, 'rtable_year': 0.009833264345120857}",0.0,111.9281778910663,0.0,[0.94269645 0.05730355],800-29677,shap
26,"{'ltable_authors': -0.038225563150918504, 'ltable_title': -0.05326711799745583, 'ltable_venue': 0.0007652731624522291, 'ltable_year': -0.008244660859409572, 'rtable_authors': -0.033625232484867415, 'rtable_title': -0.056371736896648816, 'rtable_venue': 0.0013708071707947272, 'rtable_year': 0.00963316588969898}",0.0,103.95722604799084,0.0,[0.94881846 0.05118154],806-6887,shap
27,"{'ltable_authors': -0.030660916672676883, 'ltable_title': -0.060013387711653196, 'ltable_venue': -0.00318981718266316, 'ltable_year': -0.0015768582032708173, 'rtable_authors': -0.0019264730082270975, 'rtable_title': -0.06075448197711596, 'rtable_venue': -0.005572295772151459, 'rtable_year': -0.019573159529686024}",0.0,103.07149223296437,0.0,[0.95081075 0.04918925],925-52718,shap
28,"{'ltable_authors': -0.03215583953254496, 'ltable_title': -0.054722707960993544, 'ltable_venue': -0.003489356614009856, 'ltable_year': 0.00018866422329495702, 'rtable_authors': -0.029827167979332048, 'rtable_title': -0.06303116737234113, 'rtable_venue': -0.0037047139978496624, 'rtable_year': 0.004801378194066175}",0.0,115.99619254202116,0.0,[0.95056044 0.04943956],1856-43531,shap
