,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` main course the ',' 8424 beverly blvd. ',la,213-651-2866,american,557,"('rtable_name', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", ""` coffee shops '""]","[""` main course the '"", 'american']",0.3466095,0.65339047,2
51,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',` beverly hills ',213-651-2866,` pacific new wave ',557,"('rtable_city', 'rtable_res_type')","['la', ""` coffee shops '""]","[""` beverly hills '"", ""` pacific new wave '""]",0.2830286,0.71697146,2
50,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` cafe blanc ',' 8424 beverly blvd. ',la,213-651-2866,` pacific new wave ',557,"('rtable_name', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", ""` coffee shops '""]","[""` cafe blanc '"", ""` pacific new wave '""]",0.015732717,0.9842673,2
70,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8795 sunset blvd. ',la,213-651-2866,californian,557,"('rtable_addr', 'rtable_res_type')","[""' 8424 beverly blvd. '"", ""` coffee shops '""]","[""' 8795 sunset blvd. '"", 'californian']",0.49311107,0.5068889,2
28,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,213-651-2866,` pacific new wave ',537,"('rtable_res_type', 'rtable_class')","[""` coffee shops '"", 557]","[""` pacific new wave '"", 537]",0.37633073,0.6236692,2
27,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',` beverly hills ',213-651-2866,` pacific new wave ',557,"('rtable_city', 'rtable_res_type')","['la', ""` coffee shops '""]","[""` beverly hills '"", ""` pacific new wave '""]",0.2830286,0.71697146,2
26,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` belvedere the ',' 8424 beverly blvd. ',la,213-651-2866,` pacific new wave ',557,"('rtable_name', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", ""` coffee shops '""]","[""` belvedere the '"", ""` pacific new wave '""]",0.053413168,0.94658685,2
86,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` joe \ 's ',' 8424 beverly blvd. ',la,213-651-2866,` american ( new ) ',557,"('rtable_name', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", ""` coffee shops '""]","[""` joe \\ 's '"", ""` american ( new ) '""]",0.22914761,0.77085245,2
71,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',` w. hollywood ',213-651-2866,californian,557,"('rtable_city', 'rtable_res_type')","['la', ""` coffee shops '""]","[""` w. hollywood '"", 'californian']",0.33781406,0.662186,2
35,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,310-788-2306,` pacific new wave ',537,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['213-651-2866', ""` coffee shops '"", 557]","['310-788-2306', ""` pacific new wave '"", 537]",0.37633073,0.6236692,3
30,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` belvedere the ',' 8424 beverly blvd. ',` beverly hills ',213-651-2866,` pacific new wave ',557,"('rtable_name', 'rtable_city', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", 'la', ""` coffee shops '""]","[""` belvedere the '"", ""` beverly hills '"", ""` pacific new wave '""]",0.057462357,0.94253767,3
31,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` belvedere the ',' 8424 beverly blvd. ',la,310-788-2306,` pacific new wave ',557,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", '213-651-2866', ""` coffee shops '""]","[""` belvedere the '"", '310-788-2306', ""` pacific new wave '""]",0.053413168,0.94658685,3
32,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` belvedere the ',' 8424 beverly blvd. ',la,213-651-2866,` pacific new wave ',537,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` jan \\ 's family restaurant '"", ""` coffee shops '"", 557]","[""` belvedere the '"", ""` pacific new wave '"", 537]",0.06797921,0.9320207,3
33,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',` beverly hills ',310-788-2306,` pacific new wave ',557,"('rtable_city', 'rtable_phone', 'rtable_res_type')","['la', '213-651-2866', ""` coffee shops '""]","[""` beverly hills '"", '310-788-2306', ""` pacific new wave '""]",0.2830286,0.71697146,3
34,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',` beverly hills ',213-651-2866,` pacific new wave ',537,"('rtable_city', 'rtable_res_type', 'rtable_class')","['la', ""` coffee shops '"", 557]","[""` beverly hills '"", ""` pacific new wave '"", 537]",0.21398911,0.7860109,3
3,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` main course the ',' 8424 beverly blvd. ',la,310-475-7564,american,557,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", '213-651-2866', ""` coffee shops '""]","[""` main course the '"", '310-475-7564', 'american']",0.3466095,0.65339047,3
29,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` belvedere the ',' 9882 little santa monica blvd. ',la,213-651-2866,` pacific new wave ',557,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", ""` coffee shops '""]","[""` belvedere the '"", ""' 9882 little santa monica blvd. '"", ""` pacific new wave '""]",0.08360857,0.91639143,3
57,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8424 beverly blvd. ',` beverly hills ',213-651-2866,` pacific new wave ',546,"('rtable_city', 'rtable_res_type', 'rtable_class')","['la', ""` coffee shops '"", 557]","[""` beverly hills '"", ""` pacific new wave '"", 546]",0.34095362,0.6590464,3
55,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` cafe blanc ',' 8424 beverly blvd. ',la,213-651-2866,` pacific new wave ',546,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` jan \\ 's family restaurant '"", ""` coffee shops '"", 557]","[""` cafe blanc '"", ""` pacific new wave '"", 546]",0.0160443,0.9839557,3
54,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` cafe blanc ',' 8424 beverly blvd. ',la,310-888-0108,` pacific new wave ',557,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", '213-651-2866', ""` coffee shops '""]","[""` cafe blanc '"", '310-888-0108', ""` pacific new wave '""]",0.015732717,0.9842673,3
