,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,3 Speed,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['3 Speed'],0.36070680618286133,0.6392931938171387,2
296,Deuce,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Deuce'],0.35374730825424194,0.6462526917457581,2
543,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,2 Way Revolution Red,Rock Bottom La Jolla,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Rock Bottom La Jolla Ragtop Red Ale', '5.40 %']","['2 Way Revolution Red', '5.50 %']",0.44396454095840454,0.5560354590415955,2
291,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,McMenamins Workingmans Red,Rock Bottom La Jolla,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_ABV')","['Rock Bottom La Jolla Ragtop Red Ale', '5.40 %']","['McMenamins Workingmans Red', '6 %']",0.4441339373588562,0.5558660626411438,2
290,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,McMenamins Workingmans Red,Rock Bottom La Jolla,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Rock Bottom La Jolla Ragtop Red Ale', 'Amber Ale']","['McMenamins Workingmans Red', 'Amber Ale']",0.3958894610404968,0.6041105389595032,2
289,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,McMenamins Workingmans Red,McMenamins Pubs and Breweries,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Rock Bottom La Jolla Ragtop Red Ale', 'Rock Bottom La Jolla']","['McMenamins Workingmans Red', 'McMenamins Pubs and Breweries']",0.4257808327674866,0.5742191672325134,2
288,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,McMenamins Workingmans Red,Rock Bottom La Jolla,Amber Ale,5.40 %,"('rtable_Beer_Name',)",['Rock Bottom La Jolla Ragtop Red Ale'],['McMenamins Workingmans Red'],0.3958894610404968,0.6041105389595032,2
548,Waimea Wonders,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Waimea Wonders'],0.45882338285446167,0.5411766171455383,2
549,Waimea Wonders,Whetstone Station Restaurant and Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Waimea Wonders', 'Whetstone Station Restaurant and Brewery']",0.47359126806259155,0.5264087319374084,2
550,Waimea Wonders,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Rock Bottom Red Ale', 'American Amber / Red Ale']","['Waimea Wonders', 'American Amber / Red Ale']",0.45882338285446167,0.5411766171455383,2
551,Waimea Wonders,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.40 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Waimea Wonders', '5.40 %']",0.39439404010772705,0.605605959892273,2
283,Pikkupomo,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.00 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Pikkupomo', '6.00 %']",0.3822585344314575,0.6177414655685425,2
282,Pikkupomo,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Rock Bottom Red Ale', 'American Amber / Red Ale']","['Pikkupomo', 'American Amber / Red Ale']",0.27954620122909546,0.7204537987709045,2
281,Pikkupomo,Ruosniemen Panimo,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Pikkupomo', 'Ruosniemen Panimo']",0.2373354434967041,0.7626645565032959,2
280,Pikkupomo,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Pikkupomo'],0.27954620122909546,0.7204537987709045,2
276,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Denali Single Engine Red,Rock Bottom La Jolla,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Rock Bottom La Jolla Ragtop Red Ale', '5.40 %']","['Denali Single Engine Red', '5.60 %']",0.2400103211402893,0.7599896788597107,2
556,Velduil,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Velduil'],0.3075377941131592,0.6924622058868408,2
557,Velduil,Brouwerij het Uiltje,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Velduil', 'Brouwerij het Uiltje']",0.274453341960907,0.725546658039093,2
273,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,BJ_s Oasis Amber,Rock Bottom La Jolla,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Rock Bottom La Jolla Ragtop Red Ale', '5.40 %']","['BJ_s Oasis Amber', '4.50 %']",0.4856446385383606,0.5143553614616394,2
272,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,BJ_s Oasis Amber,Rock Bottom La Jolla,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Rock Bottom La Jolla Ragtop Red Ale', 'Amber Ale']","['BJ_s Oasis Amber', 'Amber Ale']",0.42204946279525757,0.5779505372047424,2
271,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,BJ_s Oasis Amber,BJ_s Restaurant & Brewhouse,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Rock Bottom La Jolla Ragtop Red Ale', 'Rock Bottom La Jolla']","['BJ_s Oasis Amber', 'BJ_s Restaurant & Brewhouse']",0.4376871585845947,0.5623128414154053,2
