,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('ltable_name',)",['sony np-fh100 infolithium h series standard rechargeable battery pack npfh100'],['canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003'],0.944417592138052,0.05558240786194801,2
213,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,chestnut hill chs40001 chestnut hill george ipod dock compact stereo system,,,"('rtable_name', 'rtable_description')","['sony np-fh100 lithium ion camcorder battery npfh100', 'lithium ion ( li-ion ) 8.4 v dc photo battery']","['chestnut hill chs40001 chestnut hill george ipod dock compact stereo system', nan]",0.9414773657917976,0.05852263420820236,2
212,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,chestnut hill chs40001 chestnut hill george ipod dock compact stereo system,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('rtable_name',)",['sony np-fh100 lithium ion camcorder battery npfh100'],['chestnut hill chs40001 chestnut hill george ipod dock compact stereo system'],0.94060093536973,0.059399064630270004,2
346,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,canon eos 40d digital slr camera 1901b004,lithium ion ( li-ion ) 8.4 v dc photo battery,849.95,"('rtable_name', 'rtable_price')","['sony np-fh100 lithium ion camcorder battery npfh100', nan]","['canon eos 40d digital slr camera 1901b004', 849.95]",0.943190909922123,0.056809090077877045,2
210,lg dlex8377nm navy blue xl capacity electric steamdryer dlex8377blue,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('ltable_name', 'ltable_price')","['sony np-fh100 infolithium h series standard rechargeable battery pack npfh100', nan]","['lg dlex8377nm navy blue xl capacity electric steamdryer dlex8377blue', nan]",0.942722249776125,0.057277750223875046,2
209,lg dlex8377nm navy blue xl capacity electric steamdryer dlex8377blue,lg dlex8377nm navy blue xl capacity electric steamdryer dlex8377blue 7.3 cu . ft. capacity intelligent electronic controls with dual led display and dial-a-cycle dual humidity sensors precise temperature control with a variable heater 4 way venting drum light navy blue finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('ltable_name', 'ltable_description')","['sony np-fh100 infolithium h series standard rechargeable battery pack npfh100', 'sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish']","['lg dlex8377nm navy blue xl capacity electric steamdryer dlex8377blue', 'lg dlex8377nm navy blue xl capacity electric steamdryer dlex8377blue 7.3 cu . ft. capacity intelligent electronic controls with dual led display and dial-a-cycle dual humidity sensors precise temperature control with a variable heater 4 way venting drum light navy blue finish']",0.9439384713768959,0.056061528623104095,2
208,lg dlex8377nm navy blue xl capacity electric steamdryer dlex8377blue,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('ltable_name',)",['sony np-fh100 infolithium h series standard rechargeable battery pack npfh100'],['lg dlex8377nm navy blue xl capacity electric steamdryer dlex8377blue'],0.9426957778632641,0.057304222136735916,2
206,haier 13 ' tv/dvd combo tcr13,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('ltable_name', 'ltable_price')","['sony np-fh100 infolithium h series standard rechargeable battery pack npfh100', nan]","[""haier 13 ' tv/dvd combo tcr13"", nan]",0.9434338472783566,0.05656615272164345,2
205,haier 13 ' tv/dvd combo tcr13,haier 13 ' tv/dvd combo tcr13 integrated atsc/ntsc qam tuner 480i resolutions digital comb filter video noise reduction trilingual on-screen display full function remote v-chip parental control silver finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('ltable_name', 'ltable_description')","['sony np-fh100 infolithium h series standard rechargeable battery pack npfh100', 'sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish']","[""haier 13 ' tv/dvd combo tcr13"", ""haier 13 ' tv/dvd combo tcr13 integrated atsc/ntsc qam tuner 480i resolutions digital comb filter video noise reduction trilingual on-screen display full function remote v-chip parental control silver finish""]",0.9460399225354195,0.053960077464580536,2
204,haier 13 ' tv/dvd combo tcr13,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('ltable_name',)",['sony np-fh100 infolithium h series standard rechargeable battery pack npfh100'],"[""haier 13 ' tv/dvd combo tcr13""]",0.9442379772663116,0.055762022733688354,2
