,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,fixed point approximation fot tcp behavior in an aqm network proc . acm sigmetrics,"e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title',)","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0']",['fixed point approximation fot tcp behavior in an aqm network proc . acm sigmetrics'],0.009252025,0.99074805,2
18,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,"sash : a self-adaptive histogram set for dynamically changing workloads l lim , m wang , js vitter 2003.0","e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0', nan]","['sash : a self-adaptive histogram set for dynamically changing workloads l lim , m wang , js vitter 2003.0', nan]",0.012767899,0.9872321,2
11,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,the next-generation internet : unsafe at any speed ?,"e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0', nan]","['the next-generation internet : unsafe at any speed ?', nan]",0.015467177,0.9845329,2
10,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,the next-generation internet : unsafe at any speed ?,"e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title', 'rtable_venue')","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0', nan]","['the next-generation internet : unsafe at any speed ?', nan]",0.015467177,0.9845329,2
9,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,the next-generation internet : unsafe at any speed ?,kp birman,,,"('rtable_title', 'rtable_authors')","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0', 'e keogh , k chakrabarti , s mehrotra , m pazzani']","['the next-generation internet : unsafe at any speed ?', 'kp birman']",0.115485355,0.8845147,2
17,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,"sash : a self-adaptive histogram set for dynamically changing workloads l lim , m wang , js vitter 2003.0",,,,"('rtable_title', 'rtable_authors')","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0', 'e keogh , k chakrabarti , s mehrotra , m pazzani']","['sash : a self-adaptive histogram set for dynamically changing workloads l lim , m wang , js vitter 2003.0', nan]",0.18021926,0.8197807,2
22,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,"the accession countries energy ( ace ) model n kouvaritakis , t zachariadis","e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title',)","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0']","['the accession countries energy ( ace ) model n kouvaritakis , t zachariadis']",0.4956324,0.50436765,2
8,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,the next-generation internet : unsafe at any speed ?,"e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title',)","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0']",['the next-generation internet : unsafe at any speed ?'],0.015467177,0.9845329,2
24,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,"the accession countries energy ( ace ) model n kouvaritakis , t zachariadis","e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0', nan]","['the accession countries energy ( ace ) model n kouvaritakis , t zachariadis', nan]",0.49563226,0.50436777,2
3,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,fixed point approximation fot tcp behavior in an aqm network proc . acm sigmetrics,"e keogh , k chakrabarti , s mehrotra , m pazzani",,,"('rtable_title', 'rtable_year')","['locally adaptive dimensionality reduction for indexing large time series databases sigmod conference , 2001.0', nan]","['fixed point approximation fot tcp behavior in an aqm network proc . acm sigmetrics', nan]",0.009252025,0.99074805,2
