,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,orthogonal optimization of subqueries and aggregation,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('ltable_title',)",['converting relational to object-oriented databases'],['orthogonal optimization of subqueries and aggregation'],0.9404777400195599,0.05952225998044014,2
458,learning about data integration challenges from day one,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('ltable_title',)",['converting relational to object-oriented databases'],['learning about data integration challenges from day one'],0.880941204726696,0.11905879527330399,2
459,converting relational to object-oriented databases,joseph fong,sigmod record,2003,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('ltable_year',)",[1997],[2003],0.9556958563625813,0.04430414363741875,2
460,learning about data integration challenges from day one,alon y. halevy,sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('ltable_title', 'ltable_authors')","['converting relational to object-oriented databases', 'joseph fong']","['learning about data integration challenges from day one', 'alon y. halevy']",0.9470908716320992,0.05290912836790085,2
461,learning about data integration challenges from day one,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('ltable_title', 'ltable_venue')","['converting relational to object-oriented databases', 'sigmod record']","['learning about data integration challenges from day one', 'sigmod record']",0.8817490115761757,0.11825098842382431,2
462,learning about data integration challenges from day one,joseph fong,sigmod record,2003,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('ltable_title', 'ltable_year')","['converting relational to object-oriented databases', 1997]","['learning about data integration challenges from day one', 2003]",0.9509080052375793,0.049091994762420654,2
463,converting relational to object-oriented databases,alon y. halevy,sigmod record,2003,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('ltable_authors', 'ltable_year')","['joseph fong', 1997]","['alon y. halevy', 2003]",0.9492380730807781,0.05076192691922188,2
464,converting relational to object-oriented databases,joseph fong,sigmod record,2003,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,"('ltable_venue', 'ltable_year')","['sigmod record', 1997]","['sigmod record', 2003]",0.9556958563625813,0.04430414363741875,2
863,converting relational to object-oriented databases,joseph fong,sigmod record,1997,evaluation of remote backup algorithms for transaction-processing systems,joseph fong,acm sigmod record,1997,"('rtable_title',)",['converting relational to object-oriented databases'],['evaluation of remote backup algorithms for transaction-processing systems'],0.9332001358270645,0.06679986417293549,2
857,converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting relational to object-oriented databases,joseph fong,acm sigmod record,2000,"('rtable_venue', 'rtable_year')","['acm sigmod record', 1997]","['acm sigmod record', 2000]",0.9550821073353291,0.044917892664670944,2
