,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Red Rothchild,Portneuf Valley Brewing,American Amber / Red Ale,5.50 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', '-']","['Red Rothchild', '5.50 %']",0.3691999912261963,0.6308000087738037,2
320,Rosso,Bier Fabriek,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Rosso', 'Bier Fabriek']",0.48118215799331665,0.5188178420066833,2
315,Hoppocalypse,Portneuf Valley Brewing,American Amber / Red Ale,8.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', '-']","['Hoppocalypse', '8.00 %']",0.4294859766960144,0.5705140233039856,2
314,Hoppocalypse,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'American Amber / Red Ale']","['Hoppocalypse', 'American Amber / Red Ale']",0.4476790428161621,0.5523209571838379,2
313,Hoppocalypse,Apocalypse Ale Works,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Hoppocalypse', 'Apocalypse Ale Works']",0.40442943572998047,0.5955705642700195,2
312,Hoppocalypse,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Twisted Stick Amber Ale'],['Hoppocalypse'],0.44160717725753784,0.5583928227424622,2
307,Rust,Portneuf Valley Brewing,American Amber / Red Ale,5.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', '-']","['Rust', '5.30 %']",0.4624270796775818,0.5375729203224182,2
306,Rust,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'American Amber / Red Ale']","['Rust', 'American Amber / Red Ale']",0.4451521039009094,0.5548478960990906,2
305,Rust,Five Islands Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Rust', 'Five Islands Brewing Company']",0.4392091631889343,0.5607908368110657,2
326,Murican-Mild,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Twisted Stick Amber Ale'],['Murican-Mild'],0.3763815760612488,0.6236184239387512,2
