,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,san francisco 49ers camera case 19.99,mp3 accessories,tribeca,fva2773,nan,san francisco 49ers ipod touch 4g hard case tribeca,projection screens,nan,nan,29.99,1
1,san francisco 49ers camera case 19.99,networking,tribeca,zt-40604-10l,nan,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,nan,nan,29.99,1
2,san francisco 49ers camera case 19.99,digital cameras,nan,fva2773,nan,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,nan,nan,29.99,1
3,san francisco 49ers camera case 19.99,electronics - general,tribeca,fva2773,nan,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,nan,nan,24.09,1
4,san francisco 49ers camera case 19.99,electronics - general,tribeca,d1680,nan,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,nan,p-sdhc4g2-ef / purple,29.99,1
5,san francisco 49ers camera case 19.99,electronics - general,atrend,hd527b3,nan,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,nan,nan,29.99,1
6,san francisco 49ers camera case 19.99,electronics - general,nan,fva2773,nan,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,nan,nan,88.85,1
7,san francisco 49ers camera case 19.99,electronics - general,tribeca,fva2773,11.98,san francisco 49ers ipod touch 4g hard case tribeca,cables interconnects,nan,nan,29.99,1
8,san francisco 49ers camera case 19.99,electronics - general,tribeca,fva2773,238.0,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,elite,nan,29.99,1
9,san francisco 49ers camera case 19.99,electronics - general,tribeca,sf16n4/tqp,nan,san francisco 49ers ipod touch 4g hard case tribeca,usb flash drives,nan,nan,29.99,1
