,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,2-line telephone,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,69.0,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name',)",['panasonic integrated white telephone system with all-digital answering system kxts620w'],['2-line telephone'],0.04830729961395264,0.9516927003860474,2
50,panasonic kx-tsc14w 2-line telephone,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name', 'ltable_price')","['panasonic integrated white telephone system with all-digital answering system kxts620w', 69.0]","['panasonic kx-tsc14w 2-line telephone', nan]",0.057494521141052246,0.9425054788589478,2
26,panasonic 2-line integrated telephone kxtsc14w,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,69.0,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name',)",['panasonic integrated white telephone system with all-digital answering system kxts620w'],['panasonic 2-line integrated telephone kxtsc14w'],0.07094001770019531,0.9290599822998047,2
27,panasonic 2-line integrated telephone kxtsc14w,panasonic 2-line integrated telephone kxtsc14w call waiting 50-station caller id voice mail message-waiting indicator speakerphone 3-line lcd display white finish,69.0,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name', 'ltable_description')","['panasonic integrated white telephone system with all-digital answering system kxts620w', 'panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish']","['panasonic 2-line integrated telephone kxtsc14w', 'panasonic 2-line integrated telephone kxtsc14w call waiting 50-station caller id voice mail message-waiting indicator speakerphone 3-line lcd display white finish']",0.07380044460296631,0.9261995553970337,2
28,panasonic 2-line integrated telephone kxtsc14w,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name', 'ltable_price')","['panasonic integrated white telephone system with all-digital answering system kxts620w', 69.0]","['panasonic 2-line integrated telephone kxtsc14w', nan]",0.04742532968521118,0.9525746703147888,2
58,kx-tsc14w 2-line telephone,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name', 'ltable_price')","['panasonic integrated white telephone system with all-digital answering system kxts620w', 69.0]","['kx-tsc14w 2-line telephone', nan]",0.04778093099594116,0.9522190690040588,2
30,panasonic 2-line integrated telephone kxtsc14w,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,69.0,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name',)",['panasonic integrated white telephone system with all-digital answering system kxts620w'],['panasonic 2-line integrated telephone kxtsc14w'],0.06659561395645142,0.9334043860435486,2
31,panasonic 2-line integrated telephone kxtsc14w,panasonic 2-line integrated telephone kxtsc14w call waiting 50-station caller id voice mail message-waiting indicator speakerphone 3-line lcd display white finish,69.0,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name', 'ltable_description')","['panasonic integrated white telephone system with all-digital answering system kxts620w', 'panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish']","['panasonic 2-line integrated telephone kxtsc14w', 'panasonic 2-line integrated telephone kxtsc14w call waiting 50-station caller id voice mail message-waiting indicator speakerphone 3-line lcd display white finish']",0.07380044460296631,0.9261995553970337,2
32,panasonic 2-line integrated telephone kxtsc14w,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,,panasonic kx-tsc14w 2-line telephone,2 x phone line ( s ) headset white,,"('ltable_name', 'ltable_price')","['panasonic integrated white telephone system with all-digital answering system kxts620w', 69.0]","['panasonic 2-line integrated telephone kxtsc14w', nan]",0.04742532968521118,0.9525746703147888,2
24,panasonic integrated white telephone system with all-digital answering system kxts620w,panasonic integrated white telephone system with all-digital answering system kxts620w 2-way recording call waiting caller id speakerphone 3-line lcd data port ringer indicator lamp programmable tone/pulse wall mountable white finish,69.0,ge gsd4000nww dishwasher with 5 wash cycles std tub estar ( white ) gsd4000nww,2 x phone line ( s ) headset white,313.29,"('rtable_name', 'rtable_price')","['panasonic kx-tsc14w 2-line telephone', nan]","['ge gsd4000nww dishwasher with 5 wash cycles std tub estar ( white ) gsd4000nww', 313.29]",0.3222901225090027,0.6777098774909973,2
