,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,U + Ur Hand ( Edited ) [ Live ],Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name',)",['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]'],['U + Ur Hand ( Edited ) [ Live ]'],0.34703597,0.65296406,2
354,U Smile ( Acoustic Version ),Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , Vocal , R&B / Soul , Contemporary R&B , Rock , Teen Pop",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name', 'ltable_Genre')","['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]', 'Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B']","['U Smile ( Acoustic Version )', 'Pop , Music , Vocal , R&B / Soul , Contemporary R&B , Rock , Teen Pop']",0.40312925,0.5968708,2
355,U Smile ( Acoustic Version ),Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name', 'ltable_Price')","['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]', '$ 1.29']","['U Smile ( Acoustic Version )', '$ 1.29']",0.38270563,0.6172944,2
356,U Smile ( Acoustic Version ),Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,‰ ãÑ 2011 The Island Def Jam Music Group,4:07,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name', 'ltable_CopyRight')","['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]', '2014 Warner Bros. . Records Inc.']","['U Smile ( Acoustic Version )', '‰ ãÑ 2011 The Island Def Jam Music Group']",0.36174157,0.63825834,2
357,U Smile ( Acoustic Version ),Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,3:16,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name', 'ltable_Time')","['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]', '4:07']","['U Smile ( Acoustic Version )', '3:16']",0.3877297,0.61227036,2
358,U Smile ( Acoustic Version ),Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,8-Feb-11,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name', 'ltable_Released')","['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]', '2-May-14']","['U Smile ( Acoustic Version )', '8-Feb-11']",0.38270563,0.6172944,2
304,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ],Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,"Dance , Dance",Jason Derulo,Live In Phoenix,Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('rtable_Song_Name', 'rtable_Album_Name')","['Kama Sutra ( feat . Kid Ink )', 'Talk Dirty [ Clean ]']","['Dance , Dance', 'Live In Phoenix']",0.40536788,0.5946321,2
128,Courageous,Olivia Newton-John & Melinda Schneider,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name', 'ltable_Artist_Name')","['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]', 'Jason Derulo']","['Courageous', 'Olivia Newton-John & Melinda Schneider']",0.4553278,0.54467225,2
129,Courageous,Jason Derulo,A Celebration In Song,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name', 'ltable_Album_Name')","['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]', 'Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single']","['Courageous', 'A Celebration In Song']",0.32220706,0.6777929,2
352,U Smile ( Acoustic Version ),Jason Derulo,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 1.29,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Kama Sutra ( feat . Kid Ink ),Jason Derulo,Talk Dirty [ Clean ],Pop,$ 1.29,2014 Warner Bros. . Records Inc.,3:36,"September 10 , 2013","('ltable_Song_Name',)",['Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ]'],['U Smile ( Acoustic Version )'],0.38270563,0.6172944,2
