,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"introduction to solid state physics , 7 : thedition k charles 1996.0",sv rajnikant,,,"('rtable_title',)",['keyword search in databases'],"['introduction to solid state physics , 7 : thedition k charles 1996.0']",0.04880380630493164,0.9511961936950684,2
595,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"beeldende kunst en onze hersenen l maffei , a fiorentini isbn ,",sv rajnikant,,,"('rtable_title',)",['keyword search in databases'],"['beeldende kunst en onze hersenen l maffei , a fiorentini isbn ,']",0.05172443389892578,0.9482755661010742,2
314,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"marktstudie â ?? programmgesteuerter spritzroboter ( projekt sc-30 ) , â ?? internes papier meynadier ag , zurich , switzerland ,",sv rajnikant,,,"('rtable_title', 'rtable_year')","['keyword search in databases', nan]","['marktstudie â ?? programmgesteuerter spritzroboter ( projekt sc-30 ) , â ?? internes papier meynadier ag , zurich , switzerland ,', nan]",0.032615065574645996,0.967384934425354,2
313,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"marktstudie â ?? programmgesteuerter spritzroboter ( projekt sc-30 ) , â ?? internes papier meynadier ag , zurich , switzerland ,",sv rajnikant,,,"('rtable_title', 'rtable_venue')","['keyword search in databases', nan]","['marktstudie â ?? programmgesteuerter spritzroboter ( projekt sc-30 ) , â ?? internes papier meynadier ag , zurich , switzerland ,', nan]",0.032615065574645996,0.967384934425354,2
312,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"marktstudie â ?? programmgesteuerter spritzroboter ( projekt sc-30 ) , â ?? internes papier meynadier ag , zurich , switzerland ,",l meierhofer,,,"('rtable_title', 'rtable_authors')","['keyword search in databases', 'sv rajnikant']","['marktstudie â ?? programmgesteuerter spritzroboter ( projekt sc-30 ) , â ?? internes papier meynadier ag , zurich , switzerland ,', 'l meierhofer']",0.2751304507255554,0.7248695492744446,2
311,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"marktstudie â ?? programmgesteuerter spritzroboter ( projekt sc-30 ) , â ?? internes papier meynadier ag , zurich , switzerland ,",sv rajnikant,,,"('rtable_title',)",['keyword search in databases'],"['marktstudie â ?? programmgesteuerter spritzroboter ( projekt sc-30 ) , â ?? internes papier meynadier ag , zurich , switzerland ,']",0.032615065574645996,0.967384934425354,2
596,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"beeldende kunst en onze hersenen l maffei , a fiorentini isbn ,",,,,"('rtable_title', 'rtable_authors')","['keyword search in databases', 'sv rajnikant']","['beeldende kunst en onze hersenen l maffei , a fiorentini isbn ,', nan]",0.42935824394226074,0.5706417560577393,2
597,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"beeldende kunst en onze hersenen l maffei , a fiorentini isbn ,",sv rajnikant,,,"('rtable_title', 'rtable_venue')","['keyword search in databases', nan]","['beeldende kunst en onze hersenen l maffei , a fiorentini isbn ,', nan]",0.05172443389892578,0.9482755661010742,2
598,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"beeldende kunst en onze hersenen l maffei , a fiorentini isbn ,",sv rajnikant,,,"('rtable_title', 'rtable_year')","['keyword search in databases', nan]","['beeldende kunst en onze hersenen l maffei , a fiorentini isbn ,', nan]",0.05172443389892578,0.9482755661010742,2
306,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"phycs , 7 , 364 , 570 ( 1939 ) ; mcmurv , hl , d mvl , r. s",sv rajnikant,,,"('rtable_title', 'rtable_year')","['keyword search in databases', nan]","['phycs , 7 , 364 , 570 ( 1939 ) ; mcmurv , hl , d mvl , r. s', nan]",0.10487228631973267,0.8951277136802673,2
