,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1994,"('rtable_title',)",['the montage extensible datablade architecture'],['secure and portable database extensibility'],0.05444002151489258,0.9455599784851074,2
137,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,", michael w. godfrey , praveen seshadri",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the montage extensible datablade architecture', 'michael ubell']","['secure and portable database extensibility', ', michael w. godfrey , praveen seshadri']",0.05155855417251587,0.9484414458274841,2
138,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,sigmod conference,1994,"('rtable_title', 'rtable_venue')","['the montage extensible datablade architecture', 'international conference on management of data']","['secure and portable database extensibility', 'sigmod conference']",0.06034356355667114,0.9396564364433289,2
139,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1998,"('rtable_title', 'rtable_year')","['the montage extensible datablade architecture', 1994]","['secure and portable database extensibility', 1998]",0.053125739097595215,0.9468742609024048,2
144,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1994,"('rtable_title',)",['the montage extensible datablade architecture'],['secure and portable database extensibility'],0.05441159009933472,0.9455884099006653,2
145,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,"tobias mayr , thorsten von eicken",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the montage extensible datablade architecture', 'michael ubell']","['secure and portable database extensibility', 'tobias mayr , thorsten von eicken']",0.06082028150558472,0.9391797184944153,2
146,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,sigmod conference,1994,"('rtable_title', 'rtable_venue')","['the montage extensible datablade architecture', 'international conference on management of data']","['secure and portable database extensibility', 'sigmod conference']",0.06031602621078491,0.9396839737892151,2
147,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1998,"('rtable_title', 'rtable_year')","['the montage extensible datablade architecture', 1994]","['secure and portable database extensibility', 1998]",0.053100645542144775,0.9468993544578552,2
152,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1994,"('rtable_title',)",['the montage extensible datablade architecture'],['secure and portable database extensibility'],0.054381728172302246,0.9456182718276978,2
136,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1994,"('rtable_title',)",['the montage extensible datablade architecture'],['secure and portable database extensibility'],0.05441159009933472,0.9455884099006653,2
153,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,"michael w. godfrey , praveen seshadri",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the montage extensible datablade architecture', 'michael ubell']","['secure and portable database extensibility', 'michael w. godfrey , praveen seshadri']",0.05203711986541748,0.9479628801345825,2
155,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1998,"('rtable_title', 'rtable_year')","['the montage extensible datablade architecture', 1994]","['secure and portable database extensibility', 1998]",0.053100645542144775,0.9468993544578552,2
160,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1994,"('rtable_title',)",['the montage extensible datablade architecture'],['secure and portable database extensibility'],0.054381728172302246,0.9456182718276978,2
161,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,"tobias mayr , thorsten von eicken ,",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the montage extensible datablade architecture', 'michael ubell']","['secure and portable database extensibility', 'tobias mayr , thorsten von eicken ,']",0.05957871675491333,0.9404212832450867,2
162,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,sigmod conference,1994,"('rtable_title', 'rtable_venue')","['the montage extensible datablade architecture', 'international conference on management of data']","['secure and portable database extensibility', 'sigmod conference']",0.06034356355667114,0.9396564364433289,2
163,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1998,"('rtable_title', 'rtable_year')","['the montage extensible datablade architecture', 1994]","['secure and portable database extensibility', 1998]",0.053125739097595215,0.9468742609024048,2
168,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1994,"('rtable_title',)",['the montage extensible datablade architecture'],['secure and portable database extensibility'],0.05441159009933472,0.9455884099006653,2
169,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,"w. godfrey , praveen seshadri",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['the montage extensible datablade architecture', 'michael ubell']","['secure and portable database extensibility', 'w. godfrey , praveen seshadri']",0.05166471004486084,0.9483352899551392,2
170,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,sigmod conference,1994,"('rtable_title', 'rtable_venue')","['the montage extensible datablade architecture', 'international conference on management of data']","['secure and portable database extensibility', 'sigmod conference']",0.060226500034332275,0.9397734999656677,2
154,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,sigmod conference,1994,"('rtable_title', 'rtable_venue')","['the montage extensible datablade architecture', 'international conference on management of data']","['secure and portable database extensibility', 'sigmod conference']",0.06031602621078491,0.9396839737892151,2
171,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,secure and portable database extensibility,michael ubell,international conference on management of data,1998,"('rtable_title', 'rtable_year')","['the montage extensible datablade architecture', 1994]","['secure and portable database extensibility', 1998]",0.05305135250091553,0.9469486474990845,2
