,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,olympus black 10 megapixels digital camera sp565uz,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_description', 'rtable_price')","['lithium ion ( li-ion ) photo battery', nan]","['cartridge bonded diamond stylus static balance tonearm pitch control', nan]",1,0,0.24468777,0.75531226,2
87,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.088974096,0.9110259,2
86,,switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['switch ezxs88w', nan]",1,0,0.02518434,0.9748156,2
85,,switch ezxs88w,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['switch ezxs88w', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.022997487,0.9770025,2
84,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.25341547,0.7465846,2
83,,switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['switch ezxs88w'],1,0,0.020469941,0.97953004,2
81,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.088974096,0.9110259,2
80,,linksys etherfast ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['linksys etherfast ezxs88w', nan]",1,0,0.022839598,0.97716033,2
79,,linksys etherfast ezxs88w,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys etherfast ezxs88w', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.02438182,0.9756182,2
78,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.25341547,0.7465846,2
77,,linksys etherfast ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys etherfast ezxs88w'],1,0,0.020678762,0.97932124,2
75,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.088974096,0.9110259,2
89,,linksys etherfast ezxs88w ethernet,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys etherfast ezxs88w ethernet'],1,0,0.02056348,0.97943646,2
74,,ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['ethernet switch ezxs88w', nan]",1,0,0.02292458,0.97707546,2
72,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.25341547,0.74658453,2
71,,ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['ethernet switch ezxs88w'],1,0,0.020182028,0.979818,2
69,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.088974096,0.9110259,2
68,,linksys etherfast,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys etherfast', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.03873271,0.96126735,2
67,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.25341547,0.74658453,2
66,,linksys etherfast,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys etherfast'],1,0,0.022517607,0.9774824,2
64,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.08897408,0.9110259,2
63,,linksys,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.032524876,0.9674751,2
124,,linksys etherfast ezxs88w ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.020938791,0.9790612,2
61,,linksys,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys'],1,0,0.022101428,0.9778986,2
59,,battery 260236,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['battery 260236', nan]",1,0,0.026208322,0.9737917,2
73,,ethernet switch ezxs88w,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['ethernet switch ezxs88w', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.023029666,0.9769703,2
90,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.25341547,0.74658453,2
91,,linksys etherfast ezxs88w ethernet,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys etherfast ezxs88w ethernet', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.02324904,0.97675097,2
92,,linksys etherfast ezxs88w ethernet,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['linksys etherfast ezxs88w ethernet', nan]",1,0,0.021928461,0.9780716,2
123,,linksys etherfast ezxs88w ethernet switch ezxs88w,linksys etherfast,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'linksys etherfast']",1,0,0.02113398,0.97886604,2
122,,linksys etherfast ezxs88w ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.019658277,0.9803418,2
120,,linksys etherfast ezxs88w ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.020938791,0.9790612,2
119,,linksys etherfast ezxs88w ethernet switch ezxs88w,8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys etherfast ezxs88w ethernet switch ezxs88w', '8-port 10/100 switch ( new/workgroup )']",1,0,0.024980618,0.97501945,2
118,,olympus black 10 megapixels digital camera sp565uz,8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['8-port 10/100 switch ( new/workgroup )'],1,0,0.32430404,0.67569596,2
117,,linksys etherfast ezxs88w ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.019658277,0.9803418,2
115,,linksys etherfast ezxs88w ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.020938791,0.9790612,2
114,,linksys etherfast ezxs88w ethernet switch ezxs88w,linksys,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'linksys']",1,0,0.020607766,0.97939223,2
113,,linksys etherfast ezxs88w ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.019658277,0.9803418,2
111,,olympus black 10 megapixels digital camera sp565uz,etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.12048274,0.87951726,2
110,,linksys etherfast ezxs88w ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.020938791,0.9790612,2
109,,linksys etherfast ezxs88w ethernet switch ezxs88w,etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.02589282,0.9741072,2
108,,olympus black 10 megapixels digital camera sp565uz,etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.060374994,0.9396251,2
107,,linksys etherfast ezxs88w ethernet switch ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.019658277,0.9803418,2
105,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.08897408,0.9110259,2
104,,linksys etherfast ezxs88w ethernet switch,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['linksys etherfast ezxs88w ethernet switch', nan]",1,0,0.024318319,0.9756817,2
103,,linksys etherfast ezxs88w ethernet switch,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['linksys etherfast ezxs88w ethernet switch', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.023294343,0.9767056,2
102,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.25341547,0.74658453,2
101,,linksys etherfast ezxs88w ethernet switch,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['linksys etherfast ezxs88w ethernet switch'],1,0,0.020219645,0.9797804,2
99,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.088974096,0.9110259,2
98,,ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz', nan]","['ezxs88w', nan]",1,0,0.031079797,0.96892023,2
97,,ezxs88w,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name', 'ltable_description')","['olympus black 10 megapixels digital camera sp565uz', 'olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish']","['ezxs88w', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.022847949,0.97715205,2
96,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description',)",['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish'],['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.25341547,0.74658453,2
95,,ezxs88w,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_name',)",['olympus black 10 megapixels digital camera sp565uz'],['ezxs88w'],1,0,0.020488389,0.9795116,2
93,,olympus black 10 megapixels digital camera sp565uz,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,olympus ps-bls1 lithium ion digital camera battery 260236,lithium ion ( li-ion ) photo battery,,"('ltable_description', 'ltable_price')","['olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish', nan]","['linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",1,0,0.088974096,0.9110259,2
