,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,belkin neoprene sleeve for macbook air f8n065blk,"sony lcs-csq/b black soft carrying case lcscsqb compatible with t , w and n series cameras durable nylon construction perfect for travel black finish",,belkin neoprene sleeve for macbook air neoprene black,,,"('ltable_description',)",['belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish'],"['sony lcs-csq/b black soft carrying case lcscsqb compatible with t , w and n series cameras durable nylon construction perfect for travel black finish']",0.0023638222,0.9976362,2
23,belkin neoprene sleeve for macbook air f8n065blk,garmin 010-10723-02 carrying case 0101072302 compatible with garmin nuvi 350 black finish,,belkin neoprene sleeve for macbook air neoprene black,,,"('ltable_description', 'ltable_price')","['belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish', nan]","['garmin 010-10723-02 carrying case 0101072302 compatible with garmin nuvi 350 black finish', nan]",0.0030934543,0.9969066,2
24,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,belkin neoprene sleeve for macbook air neoprene black,sony lcs-cst soft carrying case for ultra-compact digital cameras,,"('rtable_description',)",[nan],['sony lcs-cst soft carrying case for ultra-compact digital cameras'],0.0013456206,0.99865437,2
25,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,belkin neoprene sleeve for macbook air neoprene black,,9.95,"('rtable_price',)",[nan],[9.95],0.0068856976,0.9931143,2
26,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony lcs soft carrying case lcscst,sony lcs-cst soft carrying case for ultra-compact digital cameras,,"('rtable_name', 'rtable_description')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['sony lcs soft carrying case lcscst', 'sony lcs-cst soft carrying case for ultra-compact digital cameras']",0.27503803,0.72496194,2
27,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,sony lcs soft carrying case lcscst,,9.95,"('rtable_name', 'rtable_price')","['belkin neoprene sleeve for macbook air neoprene black', nan]","['sony lcs soft carrying case lcscst', 9.95]",0.4791167,0.5208833,2
28,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,belkin neoprene sleeve for macbook air neoprene black,sony lcs-cst soft carrying case for ultra-compact digital cameras,9.95,"('rtable_description', 'rtable_price')","[nan, nan]","['sony lcs-cst soft carrying case for ultra-compact digital cameras', 9.95]",0.00081784674,0.99918216,2
30,garmin 010-10823-01 carrying case 0101082301,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,belkin neoprene sleeve for macbook air neoprene black,,,"('ltable_name',)",['belkin neoprene sleeve for macbook air f8n065blk'],['garmin 010-10823-01 carrying case 0101082301'],0.11912805,0.88087195,2
31,belkin neoprene sleeve for macbook air f8n065blk,garmin 010-10823-01 carrying case 0101082301 durable leather case fits garmin 4.3 models black finish,,belkin neoprene sleeve for macbook air neoprene black,,,"('ltable_description',)",['belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish'],['garmin 010-10823-01 carrying case 0101082301 durable leather case fits garmin 4.3 models black finish'],0.0031525765,0.99684745,2
43,sony black vaio z series 13.1 ' notebook computer vgnz570nb,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,belkin neoprene sleeve for macbook air neoprene black,,,"('ltable_name', 'ltable_price')","['belkin neoprene sleeve for macbook air f8n065blk', nan]","[""sony black vaio z series 13.1 ' notebook computer vgnz570nb"", nan]",0.3179555,0.68204445,2
32,belkin neoprene sleeve for macbook air f8n065blk,belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish,,belkin neoprene sleeve for macbook air neoprene black,,,"('ltable_price',)",[nan],[nan],0.0067352913,0.9932647,2
34,belkin neoprene sleeve for macbook air f8n065blk,garmin 010-10823-01 carrying case 0101082301 durable leather case fits garmin 4.3 models black finish,,belkin neoprene sleeve for macbook air neoprene black,,,"('ltable_description', 'ltable_price')","['belkin neoprene sleeve for macbook air f8n065blk slim and lightweight high quality neoprene protective case asymmetrical zipper black finish', nan]","['garmin 010-10823-01 carrying case 0101082301 durable leather case fits garmin 4.3 models black finish', nan]",0.0031525765,0.99684745,2
