,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"title , foreword , special issue editorial","michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,2001,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001,"('ltable_title',)",['navigating large-scale semi-structured data in business portals'],"['title , foreword , special issue editorial']",1.0,4.9321706e-08,2
36,the whips prototype for data warehouse creation and maintenance,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,2001,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001,"('ltable_title',)",['navigating large-scale semi-structured data in business portals'],['the whips prototype for data warehouse creation and maintenance'],0.9999994,5.3660006e-07,2
37,the whips prototype for data warehouse creation and maintenance,"hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom",vldb,2001,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001,"('ltable_title', 'ltable_authors')","['navigating large-scale semi-structured data in business portals', 'michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche']","['the whips prototype for data warehouse creation and maintenance', 'hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom']",0.9999379,6.2142644e-05,2
38,the whips prototype for data warehouse creation and maintenance,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",sigmod conference,2001,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001,"('ltable_title', 'ltable_venue')","['navigating large-scale semi-structured data in business portals', 'vldb']","['the whips prototype for data warehouse creation and maintenance', 'sigmod conference']",0.9999999,1.0231132e-07,2
39,the whips prototype for data warehouse creation and maintenance,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,1997,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001,"('ltable_title', 'ltable_year')","['navigating large-scale semi-structured data in business portals', 2001]","['the whips prototype for data warehouse creation and maintenance', 1997]",0.9999995,4.4551481e-07,2
45,navigating large-scale semi-structured data in business portals,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,2001,xpath queries on streaming data,"feng peng , sudarshan s. chawathe",very large data bases,2001,"('rtable_title', 'rtable_authors')","['navigating large-scale semi-structured data in business portals', 'man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang']","['xpath queries on streaming data', 'feng peng , sudarshan s. chawathe']",0.999501,0.0004989613,2
46,navigating large-scale semi-structured data in business portals,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,2001,xpath queries on streaming data,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",international conference on management of data,2001,"('rtable_title', 'rtable_venue')","['navigating large-scale semi-structured data in business portals', 'very large data bases']","['xpath queries on streaming data', 'international conference on management of data']",0.9999045,9.549539e-05,2
47,navigating large-scale semi-structured data in business portals,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,2001,xpath queries on streaming data,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2003,"('rtable_title', 'rtable_year')","['navigating large-scale semi-structured data in business portals', 2001]","['xpath queries on streaming data', 2003]",0.9999293,7.073128e-05,2
48,navigating large-scale semi-structured data in business portals,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,2001,navigating large-scale semi-structured data in business portals,"feng peng , sudarshan s. chawathe",very large data bases,2003,"('rtable_authors', 'rtable_year')","['man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang', 2001]","['feng peng , sudarshan s. chawathe', 2003]",0.5130547,0.48694527,2
53,navigating large-scale semi-structured data in business portals,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",vldb,2001,distinct sampling for highly-accurate answers to distinct values queries and event reports,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001,"('rtable_title',)",['navigating large-scale semi-structured data in business portals'],['distinct sampling for highly-accurate answers to distinct values queries and event reports'],0.99999964,3.3292127e-07,2
