,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,startech.com 2 port usb kvm switch with ethernet switch and audio and usb hub sv231usban,switches,netgear,fs605na,21.99,"('rtable_title',)",['netgear fs605na 5-port fast ethernet switch'],['startech.com 2 port usb kvm switch with ethernet switch and audio and usb hub sv231usban'],0.18388699,0.81611305,2
34,fs605na 5-port fast ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,switches,netgear,fs605na,21.99,"('ltable_title', 'ltable_brand')","['netgear prosafe gs716t 16-port ethernet switch', 'netgear']","['fs605na 5-port fast ethernet switch', 'netgear']",0.11990878,0.88009125,2
35,fs605na 5-port fast ethernet switch,networking,netgear,fs605na,238.0,netgear fs605na 5-port fast ethernet switch,switches,netgear,fs605na,21.99,"('ltable_title', 'ltable_modelno')","['netgear prosafe gs716t 16-port ethernet switch', 'gs716t-200nas']","['fs605na 5-port fast ethernet switch', 'fs605na']",0.11990878,0.88009125,2
36,fs605na 5-port fast ethernet switch,networking,netgear,gs716t-200nas,21.99,netgear fs605na 5-port fast ethernet switch,switches,netgear,fs605na,21.99,"('ltable_title', 'ltable_price')","['netgear prosafe gs716t 16-port ethernet switch', 238.0]","['fs605na 5-port fast ethernet switch', 21.99]",0.41353557,0.58646446,2
48,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,21.99,"('rtable_category',)",['switches'],['powerline network adapters'],0.033910226,0.9660898,2
49,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,trendnet,fs605na,21.99,"('rtable_category', 'rtable_brand')","['switches', 'netgear']","['powerline network adapters', 'trendnet']",0.2828245,0.7171755,2
50,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,tpl-305e,21.99,"('rtable_category', 'rtable_modelno')","['switches', 'fs605na']","['powerline network adapters', 'tpl-305e']",0.033910226,0.9660898,2
51,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,59.89,"('rtable_category', 'rtable_price')","['switches', 21.99]","['powerline network adapters', 59.89]",0.027622258,0.9723777,2
56,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,21.99,"('rtable_category',)",['switches'],['powerline network adapters'],0.033910226,0.9660898,2
57,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,21.99,"('rtable_category', 'rtable_brand')","['switches', 'netgear']","['powerline network adapters', 'netgear']",0.033910226,0.9660898,2
58,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,xavb2001-100nas,21.99,"('rtable_category', 'rtable_modelno')","['switches', 'fs605na']","['powerline network adapters', 'xavb2001-100nas']",0.033910226,0.9660898,2
68,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,21.99,"('rtable_category',)",['switches'],['powerline network adapters'],0.033910226,0.9660898,2
69,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,switches,netgear,fs605na,59.88,"('rtable_price',)",[21.99],[59.88],0.38606378,0.6139363,2
70,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear xavb101 powerline av ethernet adapter kit,powerline network adapters,netgear,fs605na,21.99,"('rtable_title', 'rtable_category')","['netgear fs605na 5-port fast ethernet switch', 'switches']","['netgear xavb101 powerline av ethernet adapter kit', 'powerline network adapters']",0.2649594,0.73504066,2
71,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear xavb101 powerline av ethernet adapter kit,switches,netgear,fs605na,59.88,"('rtable_title', 'rtable_price')","['netgear fs605na 5-port fast ethernet switch', 21.99]","['netgear xavb101 powerline av ethernet adapter kit', 59.88]",0.17870042,0.8212996,2
72,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,21.99,"('rtable_category', 'rtable_brand')","['switches', 'netgear']","['powerline network adapters', 'netgear']",0.033910226,0.9660898,2
73,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,xavb101-100nas,21.99,"('rtable_category', 'rtable_modelno')","['switches', 'fs605na']","['powerline network adapters', 'xavb101-100nas']",0.033910226,0.9660898,2
74,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,59.88,"('rtable_category', 'rtable_price')","['switches', 21.99]","['powerline network adapters', 59.88]",0.015511888,0.9844881,2
75,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,switches,netgear,fs605na,59.88,"('rtable_brand', 'rtable_price')","['netgear', 21.99]","['netgear', 59.88]",0.38606378,0.6139363,2
76,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,switches,netgear,xavb101-100nas,59.88,"('rtable_modelno', 'rtable_price')","['fs605na', 21.99]","['xavb101-100nas', 59.88]",0.38606378,0.6139363,2
92,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,21.99,"('rtable_category',)",['switches'],['powerline network adapters'],0.033910226,0.9660898,2
93,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,21.99,"('rtable_category', 'rtable_brand')","['switches', 'netgear']","['powerline network adapters', 'netgear']",0.033910226,0.9660898,2
94,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,xav1004,21.99,"('rtable_category', 'rtable_modelno')","['switches', 'fs605na']","['powerline network adapters', 'xav1004']",0.033910226,0.9660898,2
95,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,powerline network adapters,netgear,fs605na,,"('rtable_category', 'rtable_price')","['switches', 21.99]","['powerline network adapters', nan]",0.053416226,0.94658375,2
100,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,networking products,netgear,fs605na,21.99,"('rtable_category',)",['switches'],['networking products'],0.13098502,0.8690149,2
101,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,ethernet to wireless bridge wl wireless network device,networking products,netgear,fs605na,21.99,"('rtable_title', 'rtable_category')","['netgear fs605na 5-port fast ethernet switch', 'switches']","['ethernet to wireless bridge wl wireless network device', 'networking products']",0.05078387,0.94921607,2
102,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,ethernet to wireless bridge wl wireless network device,switches,silex technology,fs605na,21.99,"('rtable_title', 'rtable_brand')","['netgear fs605na 5-port fast ethernet switch', 'netgear']","['ethernet to wireless bridge wl wireless network device', 'silex technology']",0.43303242,0.5669676,2
103,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,networking products,silex technology,fs605na,21.99,"('rtable_category', 'rtable_brand')","['switches', 'netgear']","['networking products', 'silex technology']",0.24124107,0.7587589,2
104,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,networking products,netgear,sx-600-1001,21.99,"('rtable_category', 'rtable_modelno')","['switches', 'fs605na']","['networking products', 'sx-600-1001']",0.13098502,0.8690149,2
105,netgear prosafe gs716t 16-port ethernet switch,networking,netgear,gs716t-200nas,238.0,netgear fs605na 5-port fast ethernet switch,networking products,netgear,fs605na,164.82,"('rtable_category', 'rtable_price')","['switches', 21.99]","['networking products', 164.82]",0.296397,0.70360297,2
