,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,nan,nan,nan,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,Live At Carnegie Hall [ Explicit ],Ryan Adams,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",nan,$ 1.29,"April 21 , 2015",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:36,0
1,nan,nan,nan,nan,nan,nan,Cameras 28-Mar-11,nan,Live At Carnegie Hall [ Explicit ],Calvin Harris,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,nan,"April 21 , 2015",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:22,1
2,nan,nan,nan,nan,nan,nan,Cameras 28-Mar-11,nan,Live At Carnegie Hall [ Explicit ],Ryan Adams,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",nan,$ 1.29,"April 21 , 2015",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:22,1
3,nan,David Guetta,nan,nan,nan,nan,Cameras 28-Mar-11,nan,Live At Carnegie Hall [ Explicit ],Ryan Adams,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,$ 1.29,"April 21 , 2015",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:22,1
4,Live After Deaf ( Live ) [ Complete Collection ],nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",nan,nan,Cameras 28-Mar-11,nan,Live At Carnegie Hall [ Explicit ],Ryan Adams,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,$ 1.29,"April 21 , 2015","Teardrops On My Guitar ( Radio Single Remix ) Country $ 1.29 March 18 , 2008",5:22,0
5,nan,David Guetta,nan,nan,nan,nan,Cameras 28-Mar-11,5:10,Live At Carnegie Hall [ Explicit ],Ryan Adams,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,$ 1.29,"April 21 , 2015",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:22,1
6,nan,nan,nan,nan,nan,nan,Cameras 28-Mar-11,nan,Live At Carnegie Hall [ Explicit ],Ryan Adams,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,$ 1.29,"April 21 , 2015",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:22,1
7,nan,nan,nan,nan,nan,nan,Cameras 28-Mar-11,nan,Live At Carnegie Hall [ Explicit ],Calvin Harris,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,nan,"August 29 , 2003",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:22,1
8,nan,nan,nan,nan,$ 0.99,nan,Cameras 28-Mar-11,nan,Live At Carnegie Hall [ Explicit ],Ryan Adams,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",nan,$ 1.29,"April 21 , 2015",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:22,1
9,nan,nan,nan,"Dance , Music",nan,nan,Rashi ( Outro ) Mark Ronson $ 0.99,nan,True Colors,Ryan Adams,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,nan,$ 1.29,"April 21 , 2015",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,5:22,0
