,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` palace court ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,` french ( new ) ',70,"('rtable_addr', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""' 3799 las vegas blvd. s '"", '702/891 -7349']",1,0,0.112822205,0.8871778,2
22,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` palace court ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,` french ( new ) ',70,"('rtable_addr', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""' 3799 las vegas blvd. s '"", '702/891 -7349']",1,0,0.112822205,0.8871778,2
87,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` palace court ',' 3799 las,` las vegas ',702/891 -7349,` french ( new ) ',70,"('rtable_addr', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""' 3799 las"", '702/891 -7349']",1,0,0.08188886,0.91811115,2
58,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` palace court ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,` french ( new ) ',70,"('rtable_addr', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""' 3799 las vegas blvd. s '"", '702/891 -7349']",1,0,0.112822205,0.8871778,2
23,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,` french ( new ) ',70,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""` coyote cafe '"", ""' 3799 las vegas blvd. s '"", '702/891 -7349']",1,0,0.0046026395,0.9953974,3
25,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ',' 3570 las vegas blvd. s. ',` las vegas ',702/891 -7349,` french ( new ) ',68,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` palace court '"", '702-731-7110', 70]","[""` coyote cafe '"", '702/891 -7349', 68]",1,0,0.2542375,0.74576247,3
26,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` palace court ',' 3799 las vegas blvd. s ',` las vegas,702/891 -7349,` french ( new ) ',70,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", '702-731-7110']","[""' 3799 las vegas blvd. s '"", '` las vegas', '702/891 -7349']",1,0,0.028457012,0.97154295,3
27,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` palace court ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,70,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', ""` french ( new ) '""]","[""' 3799 las vegas blvd. s '"", '702/891 -7349', 'southwestern']",1,0,0.029441664,0.9705584,3
61,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` palace court ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,70,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', ""` french ( new ) '""]","[""' 3799 las vegas blvd. s '"", '702/891 -7349', 'southwestern']",1,0,0.029441658,0.9705584,3
60,,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` palace court ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,` french ( new ) ',70,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", '702-731-7110']","[""' 3799 las vegas blvd. s '"", ""` las vegas '"", '702/891 -7349']",1,0,0.012033411,0.9879666,3
