,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,24-Oct-06,Anything Goes,4:07,Nothing But The Beat,Mark Ronson,2009 Andy Henningsen,Soundtracks,$ 1.29,"August 26 , 2011",Outversion,3:28,1
1,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",45,3:25,1
2,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),2:01,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Rap & Hip-Hop,$ 1.29,"August 26 , 2011",Without You ( Feat . Usher ),6:25,1
3,Anything Goes,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 0.99,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 0.99,"August 26 , 2011",Without You ( Feat . Usher ),3:32,1
4,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),4:32,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Soundtracks,$ 1.29,"August 26 , 2011",Without You ( Feat . Usher ),4:32,1
5,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 0.99,26-Aug-11,Extra Extra Credit,3:34,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Dance & Electronic,$ 1.29,"August 26 , 2011",45,3:25,1
6,Nothing But the Beat,David Guetta,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),2:01,Nothing But The Beat,David Guetta,2009 Andy Henningsen,Rap & Hip-Hop,$ 1.29,"August 26 , 2011",Without You ( Feat . Usher ),6:25,1
7,Anything Goes,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 0.99,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:34,Nothing But The Beat,David Guetta,2012 Blue Drum Records,Dance & Electronic,$ 0.99,"August 26 , 2011",Without You ( Feat . Usher ),3:32,1
8,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,The Woodland Realm ( Extended Version ),3:34,Nothing But The Beat,David Guetta,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",Alternative Rock,$ 1.29,"April 18 , 2011",Without You ( Feat . Usher ),3:32,1
9,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Dance , Music , Rock , House , Electronic",$ 1.29,26-Aug-11,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),4:03,Fetty Wap [ Clean ],Shinedown,( C ) 2015 KIDinaKORNER/Interscope Records,Dance & Electronic,$ 1.29,"August 26 , 2011",Without You ( Feat . Usher ),4:32,1
