,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,new-analog rca volume leveler - dct6s srs,accessories,,,,"('rtable_price',)",[65.0],[nan],0.14965147,0.8503485,2
62,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,anti-virus plus v7 3u tower box audio video accessories 39.99,accessories,,,65.0,"('rtable_title',)",['new-analog rca volume leveler - dct6s srs'],['anti-virus plus v7 3u tower box audio video accessories 39.99'],0.49951884,0.5004812,2
109,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,new-analog rca volume leveler - dct6s srs,accessories,,,,"('rtable_brand', 'rtable_price')","[nan, 65.0]","[nan, nan]",0.14965147,0.8503485,2
110,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,new-analog rca volume leveler - dct6s srs,accessories,,,,"('rtable_modelno', 'rtable_price')","[nan, 65.0]","[nan, nan]",0.14965147,0.8503485,2
116,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,acer aspire as7741z-4643 17.3 notebook pc laptops acer 489.99,accessories,,,65.0,"('rtable_title',)",['new-analog rca volume leveler - dct6s srs'],['acer aspire as7741z-4643 17.3 notebook pc laptops acer 489.99'],0.49809533,0.5019046,2
117,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,new-analog rca volume leveler - dct6s srs,,,,65.0,"('rtable_category',)",['accessories'],[nan],0.49450248,0.5054976,2
118,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,new-analog rca volume leveler - dct6s srs,accessories,,,,"('rtable_price',)",[65.0],[nan],0.14965147,0.8503485,2
119,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,acer aspire as7741z-4643 17.3 notebook pc laptops acer 489.99,,,,65.0,"('rtable_title', 'rtable_category')","['new-analog rca volume leveler - dct6s srs', 'accessories']","['acer aspire as7741z-4643 17.3 notebook pc laptops acer 489.99', nan]",0.3975341,0.60246587,2
63,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,new-analog rca volume leveler - dct6s srs,,,,65.0,"('rtable_category',)",['accessories'],[nan],0.49450248,0.5054976,2
120,srs labs analog rca volume leveler srs labs dct6s 59.99,tv accessories,,,,acer aspire as7741z-4643 17.3 notebook pc laptops acer 489.99,accessories,,,65.0,"('rtable_title', 'rtable_brand')","['new-analog rca volume leveler - dct6s srs', nan]","['acer aspire as7741z-4643 17.3 notebook pc laptops acer 489.99', nan]",0.49809554,0.5019044,2
