,explanation,label,latency,match,prediction,row,type
0,"{'ltable_manufacturer': -0.07845831788211016, 'ltable_price': 0.027146979834335453, 'ltable_title': 0.13645921137978353, 'rtable_manufacturer': -0.3511060264160516, 'rtable_price': -0.01836988718700284, 'rtable_title': 0.3739357484933273}",0.0,1.2952202470041811,0.0,[0.8069166  0.19308345],559-324,landmark
1,"{'ltable_manufacturer': 0.056201532010834554, 'ltable_price': 0.08714767558832537, 'ltable_title': 0.014801388821247262, 'rtable_manufacturer': -0.23691866570844983, 'rtable_price': 0.08630694221409702, 'rtable_title': 0.0997863638388613}",0.0,1.3051150199898984,0.0,[0.96326435 0.0367356 ],558-3023,landmark
2,"{'ltable_manufacturer': 0.00045759584010286465, 'ltable_price': 0.009270920790910363, 'ltable_title': 0.00879423258457072, 'rtable_manufacturer': -0.0034571088570300693, 'rtable_price': 0.014971040335191234, 'rtable_title': -0.046275461161792215}",0.0,2.0610858379950514,0.0,[9.9999988e-01 1.2213374e-07],762-1618,landmark
3,"{'ltable_manufacturer': 0.0012246906109589428, 'ltable_price': -0.00162730359900402, 'ltable_title': -0.0026710059827953487, 'rtable_manufacturer': -0.007121581860974013, 'rtable_price': 0.0016862400967208153, 'rtable_title': 0.0016874865918836718}",0.0,1.3103683500085026,0.0,[9.9988925e-01 1.1068397e-04],1262-2860,landmark
4,"{'ltable_manufacturer': -0.05707909554077889, 'ltable_price': 0.026625933190472562, 'ltable_title': -0.01400132381179323, 'rtable_manufacturer': 0.040418520361857876, 'rtable_price': -0.019268080783841072, 'rtable_title': -0.0113855148239509}",0.0,1.3284388159954688,0.0,[9.9998057e-01 1.9372754e-05],971-2804,landmark
5,"{'ltable_manufacturer': -0.017054568819854614, 'ltable_price': -0.009861454951410217, 'ltable_title': 0.008547170710612225, 'rtable_manufacturer': -0.006387879199352204, 'rtable_price': -0.01132272693229109, 'rtable_title': 0.001688611069892496}",0.0,1.2994260029954603,0.0,[9.9999988e-01 1.0928856e-07],654-1183,landmark
6,"{'ltable_manufacturer': 0.19584043618857794, 'ltable_price': 0.01020731304118077, 'ltable_title': 0.586992585172273, 'rtable_manufacturer': 0.23304905940830112, 'rtable_price': -0.32470448600848445, 'rtable_title': 0.8691703859532465}",0.0,1.4278026339889038,0.0,[0.9989943  0.00100565],423-2847,landmark
7,"{'ltable_manufacturer': 0.10832817361752152, 'ltable_price': 0.11009094286262427, 'ltable_title': 0.13307585932274513, 'rtable_manufacturer': -0.06652886080939202, 'rtable_price': -0.13637344844653704, 'rtable_title': 0.17869421605128374}",0.0,1.4801378830015892,0.0,[0.96396714 0.03603283],858-1805,landmark
8,"{'ltable_manufacturer': -0.0025281106141294943, 'ltable_price': 0.0016803800505745701, 'ltable_title': -0.0028184826401517, 'rtable_manufacturer': -0.011434848639015522, 'rtable_price': -0.009257234853605545, 'rtable_title': -0.004544922720881236}",0.0,1.4457297650078544,0.0,[9.9985063e-01 1.4939942e-04],722-2331,landmark
9,"{'ltable_manufacturer': -4.2138158969705376e-05, 'ltable_price': 2.4207428604452084e-05, 'ltable_title': 7.397292597027549e-05, 'rtable_manufacturer': -7.091375844808938e-05, 'rtable_price': 2.239173309936932e-06, 'rtable_title': -6.246236779913181e-05}",0.0,1.283852601001854,0.0,[9.9999821e-01 1.8313542e-06],1198-3033,landmark
10,"{'ltable_manufacturer': 0.0030917626648878202, 'ltable_price': 0.001342580346918182, 'ltable_title': 0.02325199758899236, 'rtable_manufacturer': -0.013263396074622787, 'rtable_price': -0.0022718538319996605, 'rtable_title': -0.00317043295542678}",0.0,1.2716640280123102,0.0,[0.9933252  0.00667482],522-1512,landmark
11,"{'ltable_manufacturer': -0.003689258990125647, 'ltable_price': -2.5957527408613807e-05, 'ltable_title': -0.007993422773372701, 'rtable_manufacturer': -0.0037013779016381214, 'rtable_price': -0.007771061457484704, 'rtable_title': 0.0074428442542993}",0.0,1.3093537829990964,0.0,[9.9992561e-01 7.4420415e-05],561-1136,landmark
12,"{'ltable_manufacturer': 0.008161970940320016, 'ltable_price': 0.0007236006576398223, 'ltable_title': -0.026035705809047037, 'rtable_manufacturer': 0.003604402230328054, 'rtable_price': -0.019024812608052825, 'rtable_title': 0.013461961758617998}",0.0,1.2933021650096634,0.0,[9.9997830e-01 2.1730448e-05],606-2867,landmark
13,"{'ltable_manufacturer': -2.2709306062132795e-06, 'ltable_price': 9.10621749584237e-07, 'ltable_title': -2.620766995899238e-06, 'rtable_manufacturer': 3.7360737923237003e-07, 'rtable_price': -7.08066151607877e-07, 'rtable_title': 5.4541277118518e-08}",0.0,1.3105855019966839,0.0,[1.0000000e+00 2.8862943e-10],1170-861,landmark
14,"{'ltable_manufacturer': -4.670769037911423e-05, 'ltable_price': -0.013744196533129832, 'ltable_title': 0.00912826271524539, 'rtable_manufacturer': -0.009570691971619232, 'rtable_price': -0.0012407524328104332, 'rtable_title': 0.00415596045044166}",0.0,1.2615651710075326,0.0,[0.96915543 0.03084454],614-945,landmark
15,"{'ltable_manufacturer': -0.028141677501897, 'ltable_price': -0.012560967901026437, 'ltable_title': 0.004622946326672638, 'rtable_manufacturer': -0.008637243909456891, 'rtable_price': 0.004130927976752708, 'rtable_title': -0.005402104448342073}",0.0,1.3623191759979818,0.0,[0.93594694 0.0640531 ],1241-3145,landmark
16,"{'ltable_manufacturer': 0.10561795982962405, 'ltable_price': 0.0014096314598469606, 'ltable_title': -0.36081202879138125, 'rtable_manufacturer': 0.031265846141063106, 'rtable_price': -0.028553402862421865, 'rtable_title': 0.09469838881233843}",0.0,1.4488491079973755,0.0,[9.999460e-01 5.398014e-05],1111-2755,landmark
17,"{'ltable_manufacturer': -0.012714966823178374, 'ltable_price': 5.3169927860898403e-05, 'ltable_title': 0.04506916618427257, 'rtable_manufacturer': -0.06659656015472948, 'rtable_price': 0.006089471234721647, 'rtable_title': -0.026920199405704753}",0.0,1.3562433479964966,0.0,[9.9902844e-01 9.7150577e-04],270-2177,landmark
18,"{'ltable_manufacturer': -3.429861127539067e-06, 'ltable_price': -9.832733904261573e-07, 'ltable_title': 1.2352706692657552e-06, 'rtable_manufacturer': -2.5131201625895944e-06, 'rtable_price': -2.978471548788558e-06, 'rtable_title': 2.5368805524431197e-07}",0.0,1.4837203760107514,0.0,[1.0000000e+00 2.4272074e-08],225-2837,landmark
19,"{'ltable_manufacturer': -0.013530441752596269, 'ltable_price': 0.011932720325964716, 'ltable_title': 0.1674910225885115, 'rtable_manufacturer': -0.13472334221717538, 'rtable_price': -0.02601424422716498, 'rtable_title': 0.05245445454099798}",0.0,1.3666489650058793,0.0,[0.9942508  0.00574922],597-242,landmark
20,"{'ltable_manufacturer': -0.11328178272026915, 'ltable_price': 0.012900600378815148, 'ltable_title': 0.39990519741713076, 'rtable_manufacturer': -0.19837497922756647, 'rtable_price': -0.015425812617955996, 'rtable_title': 0.27348123905716537}",0.0,1.2788475940033095,0.0,[0.71873593 0.28126404],661-946,landmark
21,"{'ltable_manufacturer': -0.8335264994079873, 'ltable_price': 0.5670135547957037, 'ltable_title': 0.07086571120786131, 'rtable_manufacturer': -0.03208303084263772, 'rtable_price': -0.04133422355353045, 'rtable_title': 0.3368348614757277}",0.0,1.3364946679939749,0.0,[0.99749833 0.00250169],705-2054,landmark
22,"{'ltable_manufacturer': -0.12955049423596665, 'ltable_price': 0.05310648229133516, 'ltable_title': 0.0930857882195398, 'rtable_manufacturer': 0.030750724191688422, 'rtable_price': 0.11159876066011168, 'rtable_title': 0.05829009601832441}",1.0,1.477206188996206,1.0,[0.00216638 0.99783367],1191-567,landmark
23,"{'ltable_manufacturer': -0.039370642011930926, 'ltable_price': 0.0002239663338040878, 'ltable_title': 0.049337708662766294, 'rtable_manufacturer': -0.037891896205814776, 'rtable_price': -0.006503956910583526, 'rtable_title': 0.05202294342964761}",0.0,1.3063571259990567,0.0,[0.9797411  0.02025887],606-1485,landmark
24,"{'ltable_manufacturer': 0.00910672017889716, 'ltable_price': 0.13898044747208732, 'ltable_title': 0.05644588870288703, 'rtable_manufacturer': 0.3244255055400119, 'rtable_price': -0.24452711185285123, 'rtable_title': -0.7765085775719385}",1.0,1.457106964007835,0.0,[0.86942077 0.1305793 ],1030-2320,landmark
25,"{'ltable_manufacturer': 0.12213998316909065, 'ltable_price': 0.0372206932045012, 'ltable_title': -0.2178222886191037, 'rtable_manufacturer': -0.10080086023604225, 'rtable_price': -0.015324380696993519, 'rtable_title': 0.03688305352227843}",0.0,1.4367595439980505,0.0,[0.85438395 0.1456161 ],1105-783,landmark
26,"{'ltable_manufacturer': 0.01369126584525443, 'ltable_price': 0.014188788161720124, 'ltable_title': -0.0531687910988335, 'rtable_manufacturer': 0.03628781656381968, 'rtable_price': -0.11463016946451074, 'rtable_title': -0.0043026115325113}",0.0,1.3847648619994288,0.0,[9.9995470e-01 4.5317807e-05],1225-2383,landmark
27,"{'ltable_manufacturer': -0.22133980758910876, 'ltable_price': -0.3175812370538612, 'ltable_title': 0.911197720464529, 'rtable_manufacturer': -0.11366759951265096, 'rtable_price': -0.014335291908435362, 'rtable_title': 0.16547501861885272}",1.0,1.4008140549995005,1.0,[0.26731458 0.7326854 ],536-750,landmark
28,"{'ltable_manufacturer': 0.25763062613686794, 'ltable_price': 0.2623247122416055, 'ltable_title': 0.2274787218777944, 'rtable_manufacturer': 0.028758267255360754, 'rtable_price': -0.239739458941442, 'rtable_title': 0.5795784189994947}",0.0,1.3171418179990724,1.0,[0.00602474 0.99397534],375-532,landmark
29,"{'ltable_manufacturer': -0.05514429900205446, 'ltable_price': 0.03984286275460232, 'ltable_title': 0.024323584455680176, 'rtable_manufacturer': 0.05172931331163136, 'rtable_price': -0.020808279997692837, 'rtable_title': 0.08908699780144612}",0.0,1.4773786749865394,0.0,[9.9996376e-01 3.6223260e-05],1022-2865,landmark
30,"{'ltable_manufacturer': -0.0012762468884781396, 'ltable_price': -0.0011261819685759703, 'ltable_title': 0.00036084984713354745, 'rtable_manufacturer': -0.0014021286623901092, 'rtable_price': 0.0007843725196102481, 'rtable_title': 0.0014269715118794954}",0.0,1.289711890000035,0.0,[9.9999845e-01 1.5943940e-06],781-3199,landmark
31,"{'ltable_manufacturer': 0.017994975961035237, 'ltable_price': 0.009128961368715651, 'ltable_title': -0.04370356529461416, 'rtable_manufacturer': -0.1387868798404893, 'rtable_price': -0.19201840962353944, 'rtable_title': 0.2156083641879908}",0.0,1.651059031006298,1.0,[0.05737207 0.9426279 ],93-3160,landmark
32,"{'ltable_manufacturer': -0.01057089569895332, 'ltable_price': 0.00514402737955576, 'ltable_title': -0.020707630564531093, 'rtable_manufacturer': -0.01848167073324344, 'rtable_price': -0.0003592366525241601, 'rtable_title': -0.0228313905318296}",0.0,1.6746984030032763,0.0,[9.9989307e-01 1.0693823e-04],578-2195,landmark
33,"{'ltable_manufacturer': 0.00031989862362626076, 'ltable_price': 0.20777058086099542, 'ltable_title': 0.5033198297854625, 'rtable_manufacturer': -0.3565406422100811, 'rtable_price': -0.01557939398990289, 'rtable_title': 0.7567987554909581}",1.0,1.478691599011654,1.0,[0.08007018 0.9199298 ],276-3022,landmark
34,"{'ltable_manufacturer': -0.11319276664555025, 'ltable_price': -0.009194381691605467, 'ltable_title': -0.07215326485778273, 'rtable_manufacturer': -0.029444530274246435, 'rtable_price': -1.7117533499877067e-05, 'rtable_title': 0.08400244769502443}",0.0,1.571525578998262,0.0,[0.91981125 0.0801887 ],646-836,landmark
35,"{'ltable_manufacturer': 0.0022142646628426745, 'ltable_price': -0.003195597172975558, 'ltable_title': 0.00019065796289934986, 'rtable_manufacturer': 4.156603378856303e-05, 'rtable_price': 0.0007978482948519418, 'rtable_title': -0.002960283538656257}",0.0,1.4644238100008806,0.0,[9.9999630e-01 3.6396177e-06],511-2821,landmark
36,"{'ltable_manufacturer': 0.009227237246891357, 'ltable_price': 0.002393196617352707, 'ltable_title': -0.016527389672118857, 'rtable_manufacturer': -0.005111335529533785, 'rtable_price': -0.01643337052288614, 'rtable_title': 0.011834984662705585}",0.0,1.5823425319977105,0.0,[9.997911e-01 2.089267e-04],490-1514,landmark
37,"{'ltable_manufacturer': 0.03499492429995206, 'ltable_price': 0.055579370237640244, 'ltable_title': 0.043620216076533276, 'rtable_manufacturer': -0.04289526726539375, 'rtable_price': -0.0434438282574411, 'rtable_title': -0.013764760396270352}",0.0,1.5836872140062042,0.0,[9.999925e-01 7.464258e-06],587-1001,landmark
38,"{'ltable_manufacturer': 0.005131131819001913, 'ltable_price': -0.02024207723460829, 'ltable_title': -0.01183501321067703, 'rtable_manufacturer': 0.0003170483572400775, 'rtable_price': -0.010297101966117057, 'rtable_title': -0.01024798292077067}",0.0,1.5386370210035238,0.0,[9.9993455e-01 6.5447093e-05],1109-2852,landmark
39,"{'ltable_manufacturer': -0.025500297026448574, 'ltable_price': -0.002277455259657443, 'ltable_title': 0.008098469046020044, 'rtable_manufacturer': -0.013301781946815656, 'rtable_price': -0.0038434694427098926, 'rtable_title': 0.020930435212616928}",0.0,1.560291599991615,0.0,[0.98779184 0.01220809],799-1592,landmark
40,"{'ltable_manufacturer': 0.23603676278250788, 'ltable_price': 0.0353049542003272, 'ltable_title': 0.03220007566890638, 'rtable_manufacturer': -0.1194389709760071, 'rtable_price': 0.11328775854295027, 'rtable_title': 0.14492484071516987}",1.0,1.629526403005002,1.0,[0.09895325 0.9010467 ],1269-1433,landmark
41,"{'ltable_manufacturer': -0.1260159957784766, 'ltable_price': 0.019589916925861945, 'ltable_title': 0.061927888707587544, 'rtable_manufacturer': -0.058180188409793436, 'rtable_price': 0.061450223847122114, 'rtable_title': -0.031756648471173016}",0.0,1.7558552400005283,1.0,[0.40071568 0.5992843 ],1258-2490,landmark
42,"{'ltable_manufacturer': -0.0013464913570754764, 'ltable_price': -0.00015204826106413063, 'ltable_title': -0.0014885063309027177, 'rtable_manufacturer': -0.0004140154999372707, 'rtable_price': -0.0002100285139658509, 'rtable_title': 0.0012251048372506324}",0.0,1.3332992780051427,0.0,[9.9986374e-01 1.3629590e-04],553-897,landmark
43,"{'ltable_manufacturer': -2.667120443411194e-07, 'ltable_price': -1.0494485079851856e-07, 'ltable_title': -1.9514234806875163e-07, 'rtable_manufacturer': -2.618199405224943e-07, 'rtable_price': 3.318860773671285e-08, 'rtable_title': -7.511512040700638e-08}",0.0,1.3813002730021253,0.0,[0.9940299  0.00597017],539-1311,landmark
44,"{'ltable_manufacturer': -0.03384850838332869, 'ltable_price': 0.019401982276541326, 'ltable_title': -0.04152388925562632, 'rtable_manufacturer': -0.014715939408942984, 'rtable_price': 0.006491271177208206, 'rtable_title': -0.10630957207643126}",0.0,1.465341499002534,0.0,[0.9929212  0.00707882],897-3017,landmark
45,"{'ltable_manufacturer': 0.0056396508126688, 'ltable_price': -0.03193070620755123, 'ltable_title': 0.019457625843834838, 'rtable_manufacturer': 0.0005717316931095505, 'rtable_price': -0.08720487786490817, 'rtable_title': -0.14905533582101915}",1.0,1.3115389819868142,0.0,[0.76751006 0.23248993],22-1435,landmark
46,"{'ltable_manufacturer': 0.3412774124071154, 'ltable_price': -0.009637209657193481, 'ltable_title': 0.07295412680798151, 'rtable_manufacturer': -0.5647428830592862, 'rtable_price': -0.026241267996446053, 'rtable_title': 0.2050530591624726}",0.0,1.4715330510080094,0.0,[0.8254051  0.17459488],997-1599,landmark
47,"{'ltable_manufacturer': -0.009924665797613903, 'ltable_price': 0.009542564599222534, 'ltable_title': -0.013141865314005168, 'rtable_manufacturer': 0.008915671083360109, 'rtable_price': 0.0035037918157165325, 'rtable_title': -0.004543462242863785}",0.0,1.428845497997827,0.0,[0.9976574  0.00234258],348-239,landmark
48,"{'ltable_manufacturer': -0.031499885295502975, 'ltable_price': 0.013500301502435398, 'ltable_title': -0.09503008429246858, 'rtable_manufacturer': -0.0046321437879624375, 'rtable_price': -0.01725428356370764, 'rtable_title': 0.004499936046766749}",0.0,1.5609167350048665,0.0,[9.9967039e-01 3.2958697e-04],112-3119,landmark
