,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,an extensible compressor for xml data,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995,infoharness : a system for search and retrieval of heterogeneous information,"leon shklar , amit sheth , vipul kashyap , satish thatte",international conference on management of data,1995,"('ltable_title',)",['infoharness : a system for search and retrieval of heterogeneous information'],['an extensible compressor for xml data'],0.9641798287630081,0.03582017123699188,2
906,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995,infoharness : a system for search and retrieval of heterogeneous information,"jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald",the vldb journal -- the international journal on very large data bases,1995,"('rtable_authors', 'rtable_venue')","['leon shklar , amit sheth , vipul kashyap , satish thatte', 'international conference on management of data']","['jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald', 'the vldb journal -- the international journal on very large data bases']",0.8825693354010582,0.1174306645989418,2
490,advances in real-time database systems research,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995,infoharness : a system for search and retrieval of heterogeneous information,"leon shklar , amit sheth , vipul kashyap , satish thatte",international conference on management of data,1995,"('ltable_title',)",['infoharness : a system for search and retrieval of heterogeneous information'],['advances in real-time database systems research'],0.8664760589599609,0.13352394104003906,2
491,advances in real-time database systems research,azer bestavros,sigmod conference,1995,infoharness : a system for search and retrieval of heterogeneous information,"leon shklar , amit sheth , vipul kashyap , satish thatte",international conference on management of data,1995,"('ltable_title', 'ltable_authors')","['infoharness : a system for search and retrieval of heterogeneous information', 'amit p. sheth , vipul kashyap , satish thatte , leon a. shklar']","['advances in real-time database systems research', 'azer bestavros']",0.9554498605430126,0.04455013945698738,2
492,advances in real-time database systems research,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod record,1995,infoharness : a system for search and retrieval of heterogeneous information,"leon shklar , amit sheth , vipul kashyap , satish thatte",international conference on management of data,1995,"('ltable_title', 'ltable_venue')","['infoharness : a system for search and retrieval of heterogeneous information', 'sigmod conference']","['advances in real-time database systems research', 'sigmod record']",0.94309002161026,0.05690997838973999,2
493,advances in real-time database systems research,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1996,infoharness : a system for search and retrieval of heterogeneous information,"leon shklar , amit sheth , vipul kashyap , satish thatte",international conference on management of data,1995,"('ltable_title', 'ltable_year')","['infoharness : a system for search and retrieval of heterogeneous information', 1995]","['advances in real-time database systems research', 1996]",0.8769374191761017,0.12306258082389832,2
494,infoharness : a system for search and retrieval of heterogeneous information,azer bestavros,sigmod record,1995,infoharness : a system for search and retrieval of heterogeneous information,"leon shklar , amit sheth , vipul kashyap , satish thatte",international conference on management of data,1995,"('ltable_authors', 'ltable_venue')","['amit p. sheth , vipul kashyap , satish thatte , leon a. shklar', 'sigmod conference']","['azer bestavros', 'sigmod record']",0.6323800981044769,0.36761990189552307,2
905,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995,efficiently publishing relational data as xml documents,"leon shklar , amit sheth , vipul kashyap , satish thatte",international conference on management of data,2001,"('rtable_title', 'rtable_year')","['infoharness : a system for search and retrieval of heterogeneous information', 1995]","['efficiently publishing relational data as xml documents', 2001]",0.9504171423614025,0.04958285763859749,2
904,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995,efficiently publishing relational data as xml documents,"leon shklar , amit sheth , vipul kashyap , satish thatte",the vldb journal -- the international journal on very large data bases,1995,"('rtable_title', 'rtable_venue')","['infoharness : a system for search and retrieval of heterogeneous information', 'international conference on management of data']","['efficiently publishing relational data as xml documents', 'the vldb journal -- the international journal on very large data bases']",0.9511735253036022,0.04882647469639778,2
907,infoharness : a system for search and retrieval of heterogeneous information,"amit p. sheth , vipul kashyap , satish thatte , leon a. shklar",sigmod conference,1995,infoharness : a system for search and retrieval of heterogeneous information,"jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald",international conference on management of data,2001,"('rtable_authors', 'rtable_year')","['leon shklar , amit sheth , vipul kashyap , satish thatte', 1995]","['jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald', 2001]",0.9528887160122395,0.047111283987760544,2
