,explanation,type,latency,match,label,row,prediction
0,"{'ltable_description': -2.0851755455365043e-11, 'ltable_id': 6.815178257527969e-11, 'ltable_name': 7.816599073958712e-11, 'rtable_description': 1.0498012325255943e-10, 'rtable_id': -7.90741046632812e-10, 'rtable_name': 1.7264629072315868e-10, 'rtable_price': 2.705568569998329e-10}",mojito-c,2.4710752030000123,0.0,0.0,445-910,[0.90727252 0.09272748]
1,"{'ltable_description': -5.514126541258514e-12, 'ltable_id': 3.4688297446939807e-09, 'ltable_name': 1.2300767599374507e-10, 'rtable_id': 6.909790252221258e-10, 'rtable_name': -1.3734428277782685e-10}",mojito-c,2.3223211209999874,0.0,0.0,719-812,[0.70041335 0.29958665]
2,"{'ltable_description': 1.0533413335639578e-11, 'ltable_id': -2.6653504934369987e-10, 'ltable_name': -2.8128817412420782e-11, 'rtable_description': -3.8878111666014546e-11, 'rtable_id': -5.164882672964595e-10, 'rtable_name': 6.369878663547041e-11, 'rtable_price': -1.7973242411419173e-10}",mojito-c,2.131004760000053,0.0,0.0,550-664,[0.96497241 0.03502759]
3,"{'ltable_description': 6.806367570865427e-11, 'ltable_id': -1.4259238854156444e-09, 'ltable_name': -1.3473982415433587e-10, 'rtable_description': 9.695409977170945e-12, 'rtable_id': -9.799578569575284e-10, 'rtable_name': -4.675823953421227e-10}",mojito-c,2.5049495030000344,0.0,1.0,942-949,[0.9432392 0.0567608]
4,"{'ltable_description': 3.680895005925272e-11, 'ltable_id': -2.6791873678955096e-10, 'ltable_name': -4.678535556301911e-11, 'ltable_price': -3.14801825459091e-10, 'rtable_description': -2.417947985586623e-10, 'rtable_id': 2.854506492406096e-10, 'rtable_name': 1.653330113402532e-10}",mojito-c,2.6320803109999815,0.0,0.0,643-636,[0.94806515 0.05193485]
5,"{'ltable_description': 1.0861689639143427e-11, 'ltable_id': -7.149368040523711e-10, 'ltable_name': 4.7414567747475144e-11, 'rtable_description': 1.1042609892148169e-10, 'rtable_id': 5.153918122272426e-10, 'rtable_name': -2.173597873507701e-10, 'rtable_price': -9.897690926682746e-10}",mojito-c,2.679144602000065,0.0,0.0,495-578,[0.95026321 0.04973679]
6,"{'ltable_description': 9.544046449718985e-12, 'ltable_id': 3.2598690843115334e-10, 'ltable_name': 6.471342480232977e-11, 'rtable_description': -5.532574912843276e-11, 'rtable_id': 3.883572479853335e-10, 'rtable_name': -1.0040052956584921e-10}",mojito-c,1.9979072820000283,0.0,0.0,994-336,[0.94859619 0.05140381]
7,"{'ltable_description': 0.0, 'ltable_id': 0.0, 'ltable_name': 0.0, 'rtable_id': 0.0, 'rtable_name': 0.0}",mojito-c,1.7753609039999674,0.0,0.0,808-127,[0.9382427 0.0617573]
8,"{'ltable_description': -1.7474439080403732e-12, 'ltable_id': 4.949241243266835e-10, 'ltable_name': 9.664222035602076e-12, 'rtable_description': -1.914734439345341e-11, 'rtable_id': -5.150021951963048e-10, 'rtable_name': -1.0252172898907975e-11, 'rtable_price': -6.368966144012284e-12}",mojito-c,2.405704275999824,0.0,0.0,987-980,[0.95715294 0.04284706]
9,"{'ltable_description': 1.1886029951697251e-11, 'ltable_id': -1.6591487459087856e-09, 'ltable_name': 1.1460440675848217e-11, 'rtable_description': 2.7041327125146004e-11, 'rtable_id': 8.866521890081696e-11, 'rtable_name': 3.597028704599744e-11, 'rtable_price': -8.635373370787038e-11}",mojito-c,2.0274925539999913,0.0,0.0,332-237,[0.95443999 0.04556001]
10,"{'ltable_description': -6.801996198190491e-12, 'ltable_id': 5.733803504950288e-10, 'ltable_name': 7.28121129072044e-12, 'rtable_description': -2.228857348332727e-11, 'rtable_id': 9.512523383018417e-10, 'rtable_name': -5.107325055733684e-11, 'rtable_price': 4.244773738024239e-11}",mojito-c,2.1034532660000878,0.0,0.0,994-732,[0.94978104 0.05021896]
