,explanation,type,latency,match,label,row,prediction
0,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,18.73234903000001,0.0,0.0,445-910,[0.90727252 0.09272748]
1,"{'ltable_description': 3.654225093889496e-31, 'ltable_name': 9.593236389911334e-32, 'ltable_price': -8.501341711500537e-32, 'rtable_description': -1.0977674753898949e-31, 'rtable_name': 1.1326448603466903e-31, 'rtable_price': 4.6223009355734254e-32}",landmark,18.285721207999984,0.0,0.0,719-812,[0.70041335 0.29958665]
2,"{'ltable_description': -3.4181216048915986e-09, 'ltable_name': 1.490598204688834e-10, 'ltable_price': -9.830400525264395e-10, 'rtable_description': 1.732715994154876e-09, 'rtable_name': 1.963173677867726e-09, 'rtable_price': 4.796842441083042e-10}",landmark,17.11585491300002,0.0,0.0,550-664,[0.96497241 0.03502759]
3,"{'ltable_description': 4.334203634027562e-32, 'ltable_name': -1.6672510649668152e-33, 'ltable_price': -6.135835064189861e-33, 'rtable_description': 2.255102511010074e-32, 'rtable_name': -9.766060632781352e-33, 'rtable_price': 3.301078235900533e-33}",landmark,21.08969948500004,0.0,1.0,942-949,[0.9432392 0.0567608]
4,"{'ltable_description': -2.299409404484175e-09, 'ltable_name': 7.257579413906125e-09, 'ltable_price': 9.92770907942616e-10, 'rtable_description': -3.292299295852019e-09, 'rtable_name': -4.916744634410874e-10, 'rtable_price': 2.0948743082069698e-10}",landmark,20.904431050000085,0.0,0.0,643-636,[0.94806515 0.05193485]
5,"{'ltable_description': 7.465586541003583e-32, 'ltable_name': -1.0147360177298462e-32, 'ltable_price': 7.711245575856562e-33, 'rtable_description': -1.8696593249780344e-32, 'rtable_name': 4.5093666891435294e-33, 'rtable_price': 2.561200286328499e-32}",landmark,20.44410524300008,0.0,0.0,495-578,[0.95026321 0.04973679]
6,"{'ltable_description': 6.047529633331801e-09, 'ltable_name': -3.3533347004925425e-09, 'ltable_price': 2.2238690054610247e-09, 'rtable_description': 2.0322844978820716e-09, 'rtable_name': -3.4923069800002148e-09, 'rtable_price': -4.296740074986051e-10}",landmark,16.230270561999987,0.0,0.0,994-336,[0.94859619 0.05140381]
7,"{'ltable_description': -2.2142499872289393e-08, 'ltable_name': -2.780196078335565e-08, 'ltable_price': 2.1124969568408122e-08, 'rtable_description': -3.518268349286718e-08, 'rtable_name': -4.6240283004232594e-08, 'rtable_price': 1.6479875118581167e-08}",landmark,15.856368449000001,0.0,0.0,808-127,[0.9382427 0.0617573]
8,"{'ltable_description': 9.130778052277932e-09, 'ltable_name': 5.595345238088147e-09, 'ltable_price': 4.8023994995007227e-11, 'rtable_description': -1.3604096735321325e-08, 'rtable_name': -3.309894382853285e-09, 'rtable_price': 6.977681444125337e-10}",landmark,19.080199600000014,0.0,0.0,987-980,[0.95715294 0.04284706]
9,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,15.607952270999931,0.0,0.0,332-237,[0.95443999 0.04556001]
10,"{'ltable_description': 8.082989385830969e-09, 'ltable_name': 4.690250568653995e-11, 'ltable_price': 4.5434973306421916e-10, 'rtable_description': -7.098330599500719e-09, 'rtable_name': -2.246724977354515e-09, 'rtable_price': 1.4299058466115416e-10}",landmark,16.877805995000017,0.0,0.0,994-732,[0.94978104 0.05021896]
11,"{'ltable_description': -4.283819474977008e-09, 'ltable_name': 2.09086841780977e-09, 'ltable_price': -5.593059677185171e-09, 'rtable_description': 9.867416042572721e-10, 'rtable_name': 6.023885011074272e-09, 'rtable_price': 4.196560233949754e-10}",landmark,18.0329007790001,0.0,0.0,764-141,[0.94536239 0.05463761]
12,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,20.754076693999878,0.0,0.0,615-640,[0.95001782 0.04998218]
13,"{'ltable_description': 1.187978396753015e-11, 'ltable_name': -2.736622178472632e-09, 'ltable_price': 2.2386897269472938e-09, 'rtable_description': 1.6396302279263087e-09, 'rtable_name': -1.8843259811288903e-09, 'rtable_price': -5.66046756182014e-10}",landmark,16.76504825799998,0.0,0.0,431-71,[0.95624626 0.04375374]
14,"{'ltable_description': 4.767625007310603e-08, 'ltable_name': 2.6277454186793585e-08, 'ltable_price': -3.444023702854158e-09, 'rtable_description': -5.076980916934199e-08, 'rtable_name': -6.147968287920143e-10, 'rtable_price': 3.4376240210590233e-09}",landmark,13.337205795000045,0.0,0.0,805-399,[0.92270421 0.07729579]
15,"{'ltable_description': -7.924557116903673e-09, 'ltable_name': 6.897448688771699e-10, 'ltable_price': -6.6419386108721405e-09, 'rtable_description': 1.1239711631956416e-08, 'rtable_name': -4.830402063166471e-09, 'rtable_price': -5.149214684036654e-09}",landmark,18.68640965899999,0.0,0.0,987-653,[0.94453422 0.05546578]
16,"{'ltable_description': -2.413909101265324e-31, 'ltable_name': 1.3762899217610787e-31, 'ltable_price': 4.953264608333437e-32, 'rtable_description': -1.278945394735538e-31, 'rtable_name': 1.31978247492393e-32, 'rtable_price': 6.002176564497998e-32}",landmark,18.175916126999937,0.0,0.0,710-660,[0.73139188 0.26860812]
17,"{'ltable_description': 2.5701864276190674e-32, 'ltable_name': -7.6895850887168995e-34, 'ltable_price': 1.1935800927233182e-33, 'rtable_description': -1.5932639402590115e-32, 'rtable_name': 9.725797799849154e-34, 'rtable_price': 1.8206447360069535e-33}",landmark,17.63474309100002,0.0,0.0,191-301,[0.95384744 0.04615256]
18,"{'ltable_description': 1.6555265164273156e-08, 'ltable_name': -7.449088545548563e-09, 'ltable_price': 2.634614736781068e-09, 'rtable_description': -5.828461072316376e-09, 'rtable_name': 5.6959003412641926e-09, 'rtable_price': -5.058375605315129e-09}",landmark,15.714440142000058,0.0,0.0,169-235,[0.95420823 0.04579177]
19,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,19.323440246000246,0.0,0.0,677-891,[0.95397738 0.04602262]
20,"{'ltable_description': 5.714157936954817e-33, 'ltable_name': -2.94656423240932e-33, 'ltable_price': -3.669680500266645e-33, 'rtable_description': 6.606847117932002e-33, 'rtable_name': 4.1046367558738545e-33, 'rtable_price': 3.498026367818803e-33}",landmark,19.059216301000106,0.0,0.0,280-300,[0.9404835 0.0595165]
21,"{'ltable_description': 1.3161436825461006e-10, 'ltable_name': -1.5142358178184364e-09, 'ltable_price': -1.1969656296737246e-09, 'rtable_description': 2.3104981507385642e-10, 'rtable_name': 1.3049235261531282e-09, 'rtable_price': 9.805028435465318e-10}",landmark,17.118240222000168,0.0,0.0,523-954,[0.94621817 0.05378183]
22,"{'ltable_description': -9.518192321558651e-32, 'ltable_name': 1.0924839924718592e-31, 'ltable_price': -1.94444764877673e-32, 'rtable_description': -1.3060097558716327e-32, 'rtable_name': -6.407654450323373e-32, 'rtable_price': 5.823384758695338e-32}",landmark,21.251870754000265,0.0,0.0,427-146,[0.93261834 0.06738166]
23,"{'ltable_description': 2.192563458679168e-09, 'ltable_name': 1.1527968987958675e-08, 'ltable_price': -1.0303093873175454e-10, 'rtable_description': -3.395890559756465e-10, 'rtable_name': -5.677725987338341e-09, 'rtable_price': -4.763850963125034e-09}",landmark,22.63257287899978,0.0,0.0,955-194,[0.93755216 0.06244784]
24,"{'ltable_description': 7.078067732203673e-09, 'ltable_name': -2.134075787185293e-10, 'ltable_price': -2.0974288431838717e-10, 'rtable_description': -1.86573150531782e-09, 'rtable_name': -2.069982302793468e-09, 'rtable_price': -2.0990828693066716e-09}",landmark,20.795119745999727,0.0,0.0,462-273,[0.95363514 0.04636486]
25,"{'ltable_description': 7.019806053093602e-09, 'ltable_name': 1.0047574806860362e-09, 'ltable_price': -9.698473754615861e-10, 'rtable_description': -3.1859098172679815e-09, 'rtable_name': -1.5873631686313205e-09, 'rtable_price': -3.182160043181392e-10}",landmark,18.984404196000014,0.0,0.0,334-179,[0.93635402 0.06364598]
26,"{'ltable_description': -2.2891083192582766e-31, 'ltable_name': 1.4408956078711377e-31, 'ltable_price': 5.905781704010626e-33, 'rtable_description': 1.0750546147471638e-31, 'rtable_name': 1.7113639537967994e-34, 'rtable_price': 6.831097433291889e-32}",landmark,15.34580777400015,0.0,1.0,599-545,[0.9183448 0.0816552]
27,"{'ltable_description': -1.2444645612262488e-09, 'ltable_name': 1.6921731015062063e-09, 'ltable_price': -4.440073410043571e-10, 'rtable_description': 5.192981810337782e-10, 'rtable_name': -1.2520643006446488e-09, 'rtable_price': -9.17412325275979e-10}",landmark,24.861779253999885,0.0,0.0,572-695,[0.95973551 0.04026449]
28,"{'ltable_description': -1.0980970646070196e-08, 'ltable_name': 5.430919540677808e-10, 'ltable_price': 1.457390184726649e-10, 'rtable_description': 4.047708656420526e-09, 'rtable_name': 2.5043756286265313e-09, 'rtable_price': 1.7859194486633218e-09}",landmark,23.770794229999865,0.0,0.0,804-690,[0.94606173 0.05393827]
29,"{'ltable_description': 1.3900642613237904e-08, 'ltable_name': -9.706418951018767e-10, 'ltable_price': 4.6404333644882964e-09, 'rtable_description': -3.757314190362684e-09, 'rtable_name': -2.28817816527638e-08, 'rtable_price': -2.0413184122923395e-10}",landmark,19.213468982999984,0.0,0.0,692-785,[0.88354815 0.11645185]
30,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,20.621249051999712,0.0,0.0,1044-999,[0.94998758 0.05001242]
