,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,nan,nan,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,nan,nan,55.99,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
1,nan,nan,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,nan,nan,230.74,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
2,accell,nan,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,nan,nan,55.99,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
3,nan,nan,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,nan,nan,203.95,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
4,nan,nan,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,nan,nan,nan,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
5,nan,nan,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,memory,nan,55.99,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
6,nan,nan,nan,32.88,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,nan,nan,55.99,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
7,nan,nan,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,kodak,nan,nan,55.99,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
8,nan,nan,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,nan,nan,55.99,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,1
9,nan,electronics - general,nan,nan,apc battery backup 750va back-ups es 120v 10 outlet power supply power-saving ups be750g electronics - general apc be750g 95.88,nan,nan,nan,55.99,apc be450g back-ups es 8-outlet 450va 120v uninterrupted power supply batteries chargers accessories apc,1
