,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general,nan,da-lite,87062,343.99,cinegray ezframe series fixed frame screen - 150 diagonal 879.0,nan,nan,nan,203.95,1
1,da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general,nan,da-lite,87062,84.98,kingston 8 gb ddr2 sdram memory module 8 gb 2 x 4 gb 667mhz ddr2 sdram ktd-ws667 8g,nan,nan,nan,203.95,1
2,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,nan,da-lite,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,nan,nan,23056,203.95,1
3,da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general,nan,da-lite,87062,343.99,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,nan,nan,nan,203.95,1
4,elite screens cinegray prime vision series fixed frame screen - 135 diagonal elite screens 1069.0,usb drives,da-lite,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,nan,nan,nan,203.95,1
5,da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general,nan,da-lite,87062,343.99,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,cordless telephones,nan,nan,203.95,1
6,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,da-lite,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,nan,avf,nan,203.95,1
7,da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general,nan,da-lite,87062,78.88,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,nan,nan,nan,203.95,1
8,canon imageformula dr-2010c compact color scanner electronics - general canon dr-2010c,nan,da-lite,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,nan,nan,a362-12cp,203.95,1
9,da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general,nan,da-lite,87062,343.99,new-analog rca volume leveler - dct6s srs,nan,nan,nan,203.95,1
