,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,answering xml queries on heterogeneous data sources,"ioana manolescu , donald kossmann , daniela florescu",vldb,2001,answering xml queries on heterogeneous data,"luis gravano , hector garcia-molina",very large data bases,1997,"('rtable_title',)",['merging ranks from heterogeneous internet sources'],['answering xml queries on heterogeneous data'],0.15679654,0.8432035,2
24,answering xml queries on heterogeneous data sources,"ioana manolescu , donald kossmann , daniela florescu",vldb,2001,answering xml queries on heterogeneous data sources,"ioana manolescu , donald kossmann",very large data bases,1997,"('rtable_title', 'rtable_authors')","['merging ranks from heterogeneous internet sources', 'luis gravano , hector garcia-molina']","['answering xml queries on heterogeneous data sources', 'ioana manolescu , donald kossmann']",0.19562116,0.80437887,2
30,merging ranks from heterogeneous,"ioana manolescu , donald kossmann , daniela florescu",vldb,2001,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title',)",['answering xml queries on heterogeneous data sources'],['merging ranks from heterogeneous'],0.013026381,0.98697364,2
31,merging ranks from heterogeneous,"luis gravano , hector garcia-molina",vldb,2001,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title', 'ltable_authors')","['answering xml queries on heterogeneous data sources', 'ioana manolescu , donald kossmann , daniela florescu']","['merging ranks from heterogeneous', 'luis gravano , hector garcia-molina']",0.0038427047,0.99615735,2
32,merging ranks from heterogeneous,"ioana manolescu , donald kossmann , daniela florescu",vldb,1997,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title', 'ltable_year')","['answering xml queries on heterogeneous data sources', 2001]","['merging ranks from heterogeneous', 1997]",0.01512778,0.9848722,2
19,merging ranks from heterogeneous internet sources,"ioana manolescu , donald kossmann , daniela florescu",vldb,1997,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title', 'ltable_year')","['answering xml queries on heterogeneous data sources', 2001]","['merging ranks from heterogeneous internet sources', 1997]",0.0027224817,0.99727756,2
18,merging ranks from heterogeneous internet sources,"ioana manolescu , donald kossmann , daniela florescu",bases,2001,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title', 'ltable_venue')","['answering xml queries on heterogeneous data sources', 'vldb']","['merging ranks from heterogeneous internet sources', 'bases']",0.00663003,0.99336994,2
17,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",vldb,2001,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title', 'ltable_authors')","['answering xml queries on heterogeneous data sources', 'ioana manolescu , donald kossmann , daniela florescu']","['merging ranks from heterogeneous internet sources', 'luis gravano , hector garcia-molina']",0.00021265485,0.9997874,2
16,merging ranks from heterogeneous internet sources,"ioana manolescu , donald kossmann , daniela florescu",vldb,2001,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title',)",['answering xml queries on heterogeneous data sources'],['merging ranks from heterogeneous internet sources'],0.0025028905,0.99749714,2
25,answering xml queries on heterogeneous data sources,"ioana manolescu , donald kossmann , daniela florescu",vldb,2001,answering xml queries on heterogeneous data sources,"luis gravano , hector garcia-molina",vldb,1997,"('rtable_title', 'rtable_venue')","['merging ranks from heterogeneous internet sources', 'very large data bases']","['answering xml queries on heterogeneous data sources', 'vldb']",0.24664328,0.7533567,2
38,merging ranks from heterogeneous internet sources,"hector garcia-molina , luis gravano",vldb,2001,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title', 'ltable_authors')","['answering xml queries on heterogeneous data sources', 'ioana manolescu , donald kossmann , daniela florescu']","['merging ranks from heterogeneous internet sources', 'hector garcia-molina , luis gravano']",0.00027185172,0.99972814,2
37,merging ranks from heterogeneous internet sources,"ioana manolescu , donald kossmann , daniela florescu",vldb,2001,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,"('ltable_title',)",['answering xml queries on heterogeneous data sources'],['merging ranks from heterogeneous internet sources'],0.0025028905,0.99749714,2
