,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,sony scd-ce595 cd,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name',)",['sony blu-ray disc player bdps550'],['sony scd-ce595 cd'],0.06282222270965576,0.9371777772903442,2
33,sony scd-ce595 cd player scdce595,"cd-r , cd-rw cd-text playback 5 disc ( s )",,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name', 'ltable_description')","['sony blu-ray disc player bdps550', 'sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish']","['sony scd-ce595 cd player scdce595', 'cd-r , cd-rw cd-text playback 5 disc ( s )']",0.06299108266830444,0.9370089173316956,2
32,sony scd-ce595 cd player scdce595,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name',)",['sony blu-ray disc player bdps550'],['sony scd-ce595 cd player scdce595'],0.0563809871673584,0.9436190128326416,2
30,sony super audio cd player scdce595,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,149.0,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name', 'ltable_price')","['sony blu-ray disc player bdps550', nan]","['sony super audio cd player scdce595', 149.0]",0.07347679138183594,0.9265232086181641,2
29,sony super audio cd player scdce595,sony super audio cd player scdce595 multi-channel super audio cd playback capability cd/cd-r/cd-rw playback capability multi-channel direct stream digitial decoder multi-channel management system sacd text/cd text capability eta late january 2009,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name', 'ltable_description')","['sony blu-ray disc player bdps550', 'sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish']","['sony super audio cd player scdce595', 'sony super audio cd player scdce595 multi-channel super audio cd playback capability cd/cd-r/cd-rw playback capability multi-channel direct stream digitial decoder multi-channel management system sacd text/cd text capability eta late january 2009']",0.05938243865966797,0.940617561340332,2
28,sony super audio cd player scdce595,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name',)",['sony blu-ray disc player bdps550'],['sony super audio cd player scdce595'],0.06169247627258301,0.938307523727417,2
26,scd-ce595 cd player scdce595,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name', 'ltable_price')","['sony blu-ray disc player bdps550', nan]","['scd-ce595 cd player scdce595', nan]",0.05006730556488037,0.9499326944351196,2
25,scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name', 'ltable_description')","['sony blu-ray disc player bdps550', 'sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish']","['scd-ce595 cd player scdce595', 'cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )']",0.0551905632019043,0.9448094367980957,2
24,scd-ce595 cd player scdce595,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name',)",['sony blu-ray disc player bdps550'],['scd-ce595 cd player scdce595'],0.05153590440750122,0.9484640955924988,2
22,sony scd-ce595 cd player scdce595,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name', 'ltable_price')","['sony blu-ray disc player bdps550', nan]","['sony scd-ce595 cd player scdce595', nan]",0.05854374170303345,0.9414562582969666,2
