,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
11,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;,Council Rock Brewery,Irish Ale,6 %,"('rtable_Beer_Name',)",['Council Rock Sleeping Lion Red Ale'],['Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;'],0.3574866,0.64251345,2
19,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pyynikin Papabeers Ruby Jazz Ale Special Edition,Council Rock Brewery,Irish Ale,5.30 %,"('rtable_Beer_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', '6 %']","['Pyynikin Papabeers Ruby Jazz Ale Special Edition', '5.30 %']",0.33022022,0.6697797,2
18,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pyynikin Papabeers Ruby Jazz Ale Special Edition,Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery']","['Pyynikin Papabeers Ruby Jazz Ale Special Edition', 'Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo']",0.27642536,0.7235746,2
17,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pyynikin Papabeers Ruby Jazz Ale Special Edition,Council Rock Brewery,Irish Ale,6 %,"('rtable_Beer_Name',)",['Council Rock Sleeping Lion Red Ale'],['Pyynikin Papabeers Ruby Jazz Ale Special Edition'],0.35312742,0.6468725,2
29,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Heavy Riff Shady Lane Amber Ale,Council Rock Brewery,Irish Ale,4.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', '6 %']","['Heavy Riff Shady Lane Amber Ale', '4.50 %']",0.46314326,0.5368567,2
13,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;,Council Rock Brewery,Irish Ale,5.30 %,"('rtable_Beer_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', '6 %']","['Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;', '5.30 %']",0.3718543,0.6281457,2
12,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;,Red Brick Brewing Company,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery']","['Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;', 'Red Brick Brewing Company']",0.2441621,0.7558379,2
25,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,_ La FÃ '' t Rouquine,Council Rock Brewery,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Style')","['Council Rock Sleeping Lion Red Ale', 'Irish Ale']","[""_ La FÃ '' t Rouquine"", 'Amber Ale']",0.47198853,0.52801144,2
31,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,El Toro Poppy Jasper Amber Ale,El Toro Brewing Co. .,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery']","['El Toro Poppy Jasper Amber Ale', 'El Toro Brewing Co. .']",0.18161614,0.8183839,2
24,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,_ La FÃ '' t Rouquine,_ La FÃ '' t,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery']","[""_ La FÃ '' t Rouquine"", ""_ La FÃ '' t""]",0.4129894,0.5870106,2
7,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Le Magnifiche Elbana,La Petrognola / Rio Maggio,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery']","['Le Magnifiche Elbana', 'La Petrognola / Rio Maggio']",0.29704267,0.70295733,2
35,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Caldera Ashland Amber Ale,Council Rock Brewery,Irish Ale,6 %,"('rtable_Beer_Name',)",['Council Rock Sleeping Lion Red Ale'],['Caldera Ashland Amber Ale'],0.49492967,0.5050703,2
36,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Caldera Ashland Amber Ale,Caldera Brewing Company,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery']","['Caldera Ashland Amber Ale', 'Caldera Brewing Company']",0.39944953,0.6005505,2
37,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Caldera Ashland Amber Ale,Council Rock Brewery,Irish Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', '6 %']","['Caldera Ashland Amber Ale', '5.60 %']",0.29764137,0.70235866,2
2,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pitchfork Hudson Honey Bee Blonde,Council Rock Brewery,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', '6 %']","['Pitchfork Hudson Honey Bee Blonde', '5.50 %']",0.29773328,0.7022667,2
1,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pitchfork Hudson Honey Bee Blonde,Pitchfork Brewing Company,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery']","['Pitchfork Hudson Honey Bee Blonde', 'Pitchfork Brewing Company']",0.294766,0.70523405,2
33,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,El Toro Poppy Jasper Amber Ale,El Toro Brewing Co. .,Irish Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', '6 %']","['El Toro Poppy Jasper Amber Ale', 'El Toro Brewing Co. .', '5.30 %']",0.19665265,0.8033474,3
30,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Heavy Riff Shady Lane Amber Ale,Council Rock Brewery,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Irish Ale', '6 %']","['Heavy Riff Shady Lane Amber Ale', 'Amber Ale', '4.50 %']",0.48484993,0.51515007,3
27,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,_ La FÃ '' t Rouquine,Council Rock Brewery,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Irish Ale', '6 %']","[""_ La FÃ '' t Rouquine"", 'Amber Ale', '5.20 %']",0.38936752,0.6106325,3
38,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Caldera Ashland Amber Ale,Caldera Brewing Company,Irish Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', '6 %']","['Caldera Ashland Amber Ale', 'Caldera Brewing Company', '5.60 %']",0.13440168,0.8655984,3
26,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,_ La FÃ '' t Rouquine,_ La FÃ '' t,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale']","[""_ La FÃ '' t Rouquine"", ""_ La FÃ '' t"", 'Amber Ale']",0.18362696,0.816373,3
32,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,El Toro Poppy Jasper Amber Ale,El Toro Brewing Co. .,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale']","['El Toro Poppy Jasper Amber Ale', 'El Toro Brewing Co. .', 'Amber Ale']",0.21225072,0.7877493,3
0,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Big Alice No. 0066 - Red Oak IPA,Big Alice Brewing,Irish Ale,11.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', '6 %']","['Big Alice No. 0066 - Red Oak IPA', 'Big Alice Brewing', '11.70 %']",0.34730625,0.65269375,3
20,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pyynikin Papabeers Ruby Jazz Ale Special Edition,Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale']","['Pyynikin Papabeers Ruby Jazz Ale Special Edition', 'Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo', 'Amber Ale']",0.25475508,0.7452449,3
22,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pyynikin Papabeers Ruby Jazz Ale Special Edition,Council Rock Brewery,Amber Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Irish Ale', '6 %']","['Pyynikin Papabeers Ruby Jazz Ale Special Edition', 'Amber Ale', '5.30 %']",0.42013383,0.57986623,3
3,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pitchfork Hudson Honey Bee Blonde,Pitchfork Brewing Company,Golden Ale/Blond Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale']","['Pitchfork Hudson Honey Bee Blonde', 'Pitchfork Brewing Company', 'Golden Ale/Blond Ale']",0.39246672,0.6075333,3
4,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pitchfork Hudson Honey Bee Blonde,Pitchfork Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', '6 %']","['Pitchfork Hudson Honey Bee Blonde', 'Pitchfork Brewing Company', '5.50 %']",0.43230855,0.56769145,3
5,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pitchfork Hudson Honey Bee Blonde,Council Rock Brewery,Golden Ale/Blond Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Irish Ale', '6 %']","['Pitchfork Hudson Honey Bee Blonde', 'Golden Ale/Blond Ale', '5.50 %']",0.43351582,0.56648415,3
8,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Le Magnifiche Elbana,La Petrognola / Rio Maggio,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale']","['Le Magnifiche Elbana', 'La Petrognola / Rio Maggio', 'Amber Ale']",0.2567966,0.7432034,3
14,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;,Red Brick Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale']","['Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;', 'Red Brick Brewing Company', 'Amber Ale']",0.34588936,0.65411067,3
9,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Le Magnifiche Elbana,La Petrognola / Rio Maggio,Irish Ale,8 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', '6 %']","['Le Magnifiche Elbana', 'La Petrognola / Rio Maggio', '8 %']",0.27391335,0.7260866,3
39,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Caldera Ashland Amber Ale,Council Rock Brewery,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Irish Ale', '6 %']","['Caldera Ashland Amber Ale', 'Amber Ale', '5.60 %']",0.32872328,0.6712767,3
21,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pyynikin Papabeers Ruby Jazz Ale Special Edition,Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo,Irish Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', '6 %']","['Pyynikin Papabeers Ruby Jazz Ale Special Edition', 'Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo', '5.30 %']",0.32137176,0.67862827,3
15,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;,Red Brick Brewing Company,Irish Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', '6 %']","['Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;', 'Red Brick Brewing Company', '5.30 %']",0.23597085,0.7640291,3
10,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Le Magnifiche Elbana,La Petrognola / Rio Maggio,Amber Ale,8 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale', '6 %']","['Le Magnifiche Elbana', 'La Petrognola / Rio Maggio', 'Amber Ale', '8 %']",0.23564948,0.76435053,4
23,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pyynikin Papabeers Ruby Jazz Ale Special Edition,Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo,Amber Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale', '6 %']","['Pyynikin Papabeers Ruby Jazz Ale Special Edition', 'Pyynikin KÃ $ sityÃ ¶ lÃ $ ispanimo', 'Amber Ale', '5.30 %']",0.3382692,0.6617308,4
28,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,_ La FÃ '' t Rouquine,_ La FÃ '' t,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale', '6 %']","[""_ La FÃ '' t Rouquine"", ""_ La FÃ '' t"", 'Amber Ale', '5.20 %']",0.47240856,0.52759147,4
34,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,El Toro Poppy Jasper Amber Ale,El Toro Brewing Co. .,Amber Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale', '6 %']","['El Toro Poppy Jasper Amber Ale', 'El Toro Brewing Co. .', 'Amber Ale', '5.30 %']",0.2660295,0.7339705,4
6,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Pitchfork Hudson Honey Bee Blonde,Pitchfork Brewing Company,Golden Ale/Blond Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale', '6 %']","['Pitchfork Hudson Honey Bee Blonde', 'Pitchfork Brewing Company', 'Golden Ale/Blond Ale', '5.50 %']",0.45114458,0.5488555,4
16,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;,Red Brick Brewing Company,Amber Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale', '6 %']","['Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;', 'Red Brick Brewing Company', 'Amber Ale', '5.30 %']",0.31788978,0.68211025,4
40,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Caldera Ashland Amber Ale,Caldera Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', 'Council Rock Brewery', 'Irish Ale', '6 %']","['Caldera Ashland Amber Ale', 'Caldera Brewing Company', 'Amber Ale', '5.60 %']",0.120039225,0.8799608,4
