,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,sql/xml is making good progress,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"claudia bauzer medeiros , fatima pires",acm sigmod record,2002,"('rtable_authors',)","['andrew eisenberg , jim melton']","['claudia bauzer medeiros , fatima pires']",0.0056382287,0.99436176,2
78,sql/xml is making good progress,"sam lightstone , guy m. lohman",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_authors', 'ltable_year')","['andrew eisenberg , jim melton', 2002]","['sam lightstone , guy m. lohman', 2002]",4.4838624e-05,0.9999552,2
77,sql/xml is making good progress,"sam lightstone , guy m. lohman",vldb,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_authors', 'ltable_venue')","['andrew eisenberg , jim melton', 'sigmod record']","['sam lightstone , guy m. lohman', 'vldb']",0.00016815768,0.9998318,2
76,smart : making db2 ( more ) autonomic,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_title', 'ltable_year')","['sql/xml is making good progress', 2002]","['smart : making db2 ( more ) autonomic', 2002]",0.0005194583,0.99948055,2
75,smart : making db2 ( more ) autonomic,"andrew eisenberg , jim melton",vldb,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_title', 'ltable_venue')","['sql/xml is making good progress', 'sigmod record']","['smart : making db2 ( more ) autonomic', 'vldb']",0.019627891,0.98037213,2
74,smart : making db2 ( more ) autonomic,"sam lightstone , guy m. lohman",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_title', 'ltable_authors')","['sql/xml is making good progress', 'andrew eisenberg , jim melton']","['smart : making db2 ( more ) autonomic', 'sam lightstone , guy m. lohman']",0.00388726,0.99611276,2
73,sql/xml is making good progress,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_year',)",[2002],[2002],7.739974e-05,0.99992263,2
72,sql/xml is making good progress,"andrew eisenberg , jim melton",vldb,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_venue',)",['sigmod record'],['vldb'],0.00088738045,0.99911267,2
71,sql/xml is making good progress,"sam lightstone , guy m. lohman",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_authors',)","['andrew eisenberg , jim melton']","['sam lightstone , guy m. lohman']",4.4838624e-05,0.9999552,2
70,smart : making db2 ( more ) autonomic,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_title',)",['sql/xml is making good progress'],['smart : making db2 ( more ) autonomic'],0.0005194583,0.99948055,2
64,sql/xml is making good progress,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_venue', 'ltable_year')","['sigmod record', 2002]","['sigmod record', 2002]",7.739974e-05,0.99992263,2
63,sql/xml is making good progress,michael stonebraker,sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_authors', 'ltable_year')","['andrew eisenberg , jim melton', 2002]","['michael stonebraker', 2002]",0.000121084144,0.9998789,2
62,sql/xml is making good progress,michael stonebraker,sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_authors', 'ltable_venue')","['andrew eisenberg , jim melton', 'sigmod record']","['michael stonebraker', 'sigmod record']",0.000121084144,0.9998789,2
61,too much middleware,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_title', 'ltable_year')","['sql/xml is making good progress', 2002]","['too much middleware', 2002]",0.000121723875,0.9998783,2
59,too much middleware,michael stonebraker,sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_title', 'ltable_authors')","['sql/xml is making good progress', 'andrew eisenberg , jim melton']","['too much middleware', 'michael stonebraker']",0.0011436146,0.9988564,2
58,sql/xml is making good progress,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_year',)",[2002],[2002],7.739974e-05,0.99992263,2
57,sql/xml is making good progress,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_venue',)",['sigmod record'],['sigmod record'],7.739974e-05,0.99992263,2
56,sql/xml is making good progress,michael stonebraker,sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_authors',)","['andrew eisenberg , jim melton']",['michael stonebraker'],0.000121084144,0.9998789,2
55,too much middleware,"andrew eisenberg , jim melton",sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_title',)",['sql/xml is making good progress'],['too much middleware'],0.000121723875,0.9998783,2
53,sql/xml is making good progress,"andrew eisenberg , jim melton",sigmod record,2003,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_venue', 'ltable_year')","['sigmod record', 2002]","['sigmod record', 2003]",7.04454e-05,0.99992955,2
52,sql/xml is making good progress,richard t. snodgrass,sigmod record,2003,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_authors', 'ltable_year')","['andrew eisenberg , jim melton', 2002]","['richard t. snodgrass', 2003]",0.0037077002,0.9962923,2
51,sql/xml is making good progress,richard t. snodgrass,sigmod record,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_authors', 'ltable_venue')","['andrew eisenberg , jim melton', 'sigmod record']","['richard t. snodgrass', 'sigmod record']",0.0054460787,0.9945539,2
79,sql/xml is making good progress,"andrew eisenberg , jim melton",vldb,2002,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_venue', 'ltable_year')","['sigmod record', 2002]","['vldb', 2002]",0.00088738045,0.99911267,2
50,sql/xml is making good progress,"andrew eisenberg , jim melton",sigmod record,2003,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002,"('ltable_year',)",[2002],[2003],7.044527e-05,0.99992955,2
