,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,advances in real-time database systems research sigmod record,a bestavros,,1996.0,improved survivability analysis for sonet shrs 1999.0,,"sigmod record ,",,"('rtable_title',)",['special issue on real-time database systems a bestavros'],['improved survivability analysis for sonet shrs 1999.0'],0.10947167,0.8905284,2
37,the tsql2 final language definition announcement sigmod record,a bestavros,,1994.0,special issue on real-time database systems a bestavros,,"sigmod record ,",,"('ltable_title', 'ltable_year')","['advances in real-time database systems research sigmod record', 1996.0]","['the tsql2 final language definition announcement sigmod record', 1994.0]",0.0024121911,0.9975878,2
36,the tsql2 final language definition announcement sigmod record,a bestavros,,1996.0,special issue on real-time database systems a bestavros,,"sigmod record ,",,"('ltable_title', 'ltable_venue')","['advances in real-time database systems research sigmod record', nan]","['the tsql2 final language definition announcement sigmod record', nan]",0.0024121911,0.9975878,2
35,the tsql2 final language definition announcement sigmod record,,,1996.0,special issue on real-time database systems a bestavros,,"sigmod record ,",,"('ltable_title', 'ltable_authors')","['advances in real-time database systems research sigmod record', 'a bestavros']","['the tsql2 final language definition announcement sigmod record', nan]",0.0021640132,0.99783605,2
34,the tsql2 final language definition announcement sigmod record,a bestavros,,1996.0,special issue on real-time database systems a bestavros,,"sigmod record ,",,"('ltable_title',)",['advances in real-time database systems research sigmod record'],['the tsql2 final language definition announcement sigmod record'],0.0024121911,0.9975878,2
31,a formal perspective on the view selection problem vldb 2001,a bestavros,,,special issue on real-time database systems a bestavros,,"sigmod record ,",,"('ltable_title', 'ltable_year')","['advances in real-time database systems research sigmod record', 1996.0]","['a formal perspective on the view selection problem vldb 2001', nan]",0.044389147,0.9556108,2
30,a formal perspective on the view selection problem vldb 2001,a bestavros,,1996.0,special issue on real-time database systems a bestavros,,"sigmod record ,",,"('ltable_title', 'ltable_venue')","['advances in real-time database systems research sigmod record', nan]","['a formal perspective on the view selection problem vldb 2001', nan]",0.032352753,0.9676473,2
29,a formal perspective on the view selection problem vldb 2001,"r chirkova , a halevy , d suciu",,1996.0,special issue on real-time database systems a bestavros,,"sigmod record ,",,"('ltable_title', 'ltable_authors')","['advances in real-time database systems research sigmod record', 'a bestavros']","['a formal perspective on the view selection problem vldb 2001', 'r chirkova , a halevy , d suciu']",0.34866956,0.6513304,2
28,a formal perspective on the view selection problem vldb 2001,a bestavros,,1996.0,special issue on real-time database systems a bestavros,,"sigmod record ,",,"('ltable_title',)",['advances in real-time database systems research sigmod record'],['a formal perspective on the view selection problem vldb 2001'],0.032352753,0.9676473,2
23,advances in real-time database systems research sigmod record,a bestavros,,1996.0,advanced user interfaces for database systems,,"sigmod record ,",,"('rtable_title', 'rtable_year')","['special issue on real-time database systems a bestavros', nan]","['advanced user interfaces for database systems', nan]",0.12905048,0.87094957,2
