,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` vince & eddie \ 's ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name',)","[""` indigo coastal grill '""]","[""` vince & eddie \\ 's '""]",0.9861287,0.01387133,2
99,patria,' 1397 n. highland ave. ',atlanta,212/777 -6211,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_phone')","[""` indigo coastal grill '"", '404/876 -0676']","['patria', '212/777 -6211']",0.6600237,0.3399763,2
98,patria,' 1397 n. highland ave. ',` new york ',404/876 -0676,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_city')","[""` indigo coastal grill '"", 'atlanta']","['patria', ""` new york '""]",0.99896574,0.0010342668,2
97,patria,' 250 park ave. s at 20th st. ',atlanta,404/876 -0676,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_addr')","[""` indigo coastal grill '"", ""' 1397 n. highland ave. '""]","['patria', ""' 250 park ave. s at 20th st. '""]",0.999419,0.0005810928,2
96,patria,' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name',)","[""` indigo coastal grill '""]",['patria'],0.6600237,0.3399763,2
183,` harry denton \ 's ',' 161 steuart st. ',atlanta,404/876 -0676,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_addr')","[""` indigo coastal grill '"", ""' 1397 n. highland ave. '""]","[""` harry denton \\ 's '"", ""' 161 steuart st. '""]",0.5892104,0.41078958,2
241,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` bel-air hotel ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,2,"('rtable_name', 'rtable_class')","[""` indigo coastal grill '"", 84]","[""` bel-air hotel '"", 2]",0.98356676,0.016433185,2
69,` alain rondelli ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,94,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_class')","[""` indigo coastal grill '"", 84]","[""` alain rondelli '"", 94]",0.9730478,0.026952155,2
100,patria,' 1397 n. highland ave. ',atlanta,404/876 -0676,` latin american ',84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_res_type')","[""` indigo coastal grill '"", 'caribbean']","['patria', ""` latin american '""]",0.99836344,0.0016365851,2
68,` alain rondelli ',' 1397 n. highland ave. ',atlanta,404/876 -0676,french,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_res_type')","[""` indigo coastal grill '"", 'caribbean']","[""` alain rondelli '"", 'french']",0.9990264,0.00097354007,2
66,` alain rondelli ',' 1397 n. highland ave. ',` san francisco ',404/876 -0676,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_city')","[""` indigo coastal grill '"", 'atlanta']","[""` alain rondelli '"", ""` san francisco '""]",0.9915275,0.008472556,2
65,` alain rondelli ',' 126 clement st. ',atlanta,404/876 -0676,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_addr')","[""` indigo coastal grill '"", ""' 1397 n. highland ave. '""]","[""` alain rondelli '"", ""' 126 clement st. '""]",0.99725395,0.0027460624,2
64,` alain rondelli ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name',)","[""` indigo coastal grill '""]","[""` alain rondelli '""]",0.9807701,0.019229898,2
260,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` patsy \ 's pizza ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('rtable_name',)","[""` indigo coastal grill '""]","[""` patsy \\ 's pizza '""]",0.9427902,0.057209816,2
261,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` patsy \ 's pizza ','19 old fulton st. ',atlanta,404-876-0676,eclectic,84,"('rtable_name', 'rtable_addr')","[""` indigo coastal grill '"", ""' 1397 n. highland ave. '""]","[""` patsy \\ 's pizza '"", ""'19 old fulton st. '""]",0.9945081,0.0054919124,2
262,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` patsy \ 's pizza ',' 1397 n. highland ave. ',brooklyn,404-876-0676,eclectic,84,"('rtable_name', 'rtable_city')","[""` indigo coastal grill '"", 'atlanta']","[""` patsy \\ 's pizza '"", 'brooklyn']",0.9942042,0.005795783,2
263,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` patsy \ 's pizza ',' 1397 n. highland ave. ',atlanta,718-858-4300,eclectic,84,"('rtable_name', 'rtable_phone')","[""` indigo coastal grill '"", '404-876-0676']","[""` patsy \\ 's pizza '"", '718-858-4300']",0.9427902,0.057209786,2
67,` alain rondelli ',' 1397 n. highland ave. ',atlanta,415/387 -0408,caribbean,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,"('ltable_name', 'ltable_phone')","[""` indigo coastal grill '"", '404/876 -0676']","[""` alain rondelli '"", '415/387 -0408']",0.9807701,0.019229943,2
