,explanation,type,latency,match,label,row,prediction
0,"{'ltable_authors': 0.12517615380443056, 'ltable_title': 1.0117083793841206, 'ltable_venue': 0.013777630708511603, 'ltable_year': 0.5654765003299048, 'rtable_authors': 0.0782789391185387, 'rtable_title': 0.8174441073351978, 'rtable_venue': -0.01666652965859569, 'rtable_year': 0.06847117978369875}",landmark,5.595662019099109,0.0,0.0,1496-1225,[9.99986649e-01 1.33743515e-05]
1,"{'ltable_authors': 0.005572850636934775, 'ltable_title': -0.008391915618123892, 'ltable_venue': -0.004892304721314052, 'ltable_year': 0.005527644682375141, 'rtable_authors': 0.02621189395023307, 'rtable_title': 0.1789200413727207, 'rtable_venue': -0.02933735634569104, 'rtable_year': -0.004300181317246335}",landmark,5.421341423992999,1.0,0.0,574-749,[3.9566532e-04 9.9960440e-01]
2,"{'ltable_authors': 0.9241676243804022, 'ltable_title': 0.5828042384175688, 'ltable_venue': 0.1622439085954745, 'ltable_year': 0.05211853010276741, 'rtable_authors': 0.0330845491199818, 'rtable_title': 0.8106010683146403, 'rtable_venue': -0.03958392606584213, 'rtable_year': 0.08687298437609871}",landmark,5.647559310076758,0.0,0.0,561-1957,[9.9998713e-01 1.2884596e-05]
3,"{'ltable_authors': 0.1397276041510396, 'ltable_title': 1.6530040822186194, 'ltable_venue': 0.13855659155662176, 'ltable_year': 0.11456562592703519, 'rtable_authors': 0.25968832315760604, 'rtable_title': 0.7937243603276813, 'rtable_venue': 0.07132287158209386, 'rtable_year': 0.2913948568449607}",landmark,5.636406735051423,0.0,0.0,1799-1307,[9.9998641e-01 1.3610458e-05]
4,"{'ltable_authors': 0.047069668072871024, 'ltable_title': 0.7765950695837607, 'ltable_venue': 0.023643910260663422, 'ltable_year': 0.3498825858700494, 'rtable_authors': 0.08782342273821898, 'rtable_title': 1.6818221957126047, 'rtable_venue': 0.1104543756115753, 'rtable_year': 0.08293094529430853}",landmark,5.872420453000814,0.0,0.0,1116-1205,[9.999869e-01 1.315429e-05]
5,"{'ltable_authors': 0.12579058584758165, 'ltable_title': 0.6739357205622327, 'ltable_venue': 0.04192137668626684, 'ltable_year': 0.09346786766119837, 'rtable_authors': 0.16407747471721829, 'rtable_title': 1.0291248143871612, 'rtable_venue': 0.258751642313162, 'rtable_year': 0.27652859458919166}",landmark,6.122824046062306,0.0,0.0,2009-679,[9.999864e-01 1.358241e-05]
6,"{'ltable_authors': 0.10345591644476942, 'ltable_title': 1.658196224397853, 'ltable_venue': -0.021066065411290073, 'ltable_year': 0.3479304492676729, 'rtable_authors': -0.00046453842118735774, 'rtable_title': 1.1377140529002312, 'rtable_venue': 0.06989564194032098, 'rtable_year': 0.3427147073289877}",landmark,5.625654775998555,0.0,0.0,1496-991,[9.9998689e-01 1.3058708e-05]
7,"{'ltable_authors': 0.07572902001809459, 'ltable_title': 2.3064016370643063, 'ltable_venue': 0.18421785502726806, 'ltable_year': 0.04711470708266175, 'rtable_authors': 0.21494007892416148, 'rtable_title': 0.16947027432478806, 'rtable_venue': 0.10392447787384182, 'rtable_year': 0.26223610926534807}",landmark,5.649460164015181,0.0,0.0,69-591,[9.99987364e-01 1.26920295e-05]
8,"{'ltable_authors': 0.02836666839767059, 'ltable_title': 1.3759016861830227, 'ltable_venue': -0.06688149739669698, 'ltable_year': 0.42879804184874487, 'rtable_authors': 0.47751487552400607, 'rtable_title': 1.098680250540408, 'rtable_venue': 0.06543969770492682, 'rtable_year': -0.006455840703287007}",landmark,5.410553243011236,0.0,0.0,729-2227,[9.9998689e-01 1.3104694e-05]
9,"{'ltable_authors': -0.0679552519930107, 'ltable_title': 1.0822833550857316, 'ltable_venue': 0.026658067179307184, 'ltable_year': 0.49747198982244717, 'rtable_authors': 0.056485974481309514, 'rtable_title': 1.3354267317916346, 'rtable_venue': -0.0898258441202986, 'rtable_year': 0.2008491571335658}",landmark,6.040415901923552,0.0,0.0,35-590,[9.9998713e-01 1.2923188e-05]
