,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,gb usb 2.0 flash drive 97556 green,usb drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title',)",['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green'],['gb usb 2.0 flash drive 97556 green'],0.2227773,0.7772227,2
41,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', nan]","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', '97556']",0.4209515,0.5790485,2
17,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green,usb drives,verbatim,,11.98,roocase slv2 neoprene sleeve berry blue carrying case for lacie starck mobile usb 3.0 500gb mobile hard drive 301975,usb flash drives,verbatim,97556,9.98,"('rtable_title', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 10.98]","['roocase slv2 neoprene sleeve berry blue carrying case for lacie starck mobile usb 3.0 500gb mobile hard drive 301975', 9.98]",0.43976715,0.5602329,2
16,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green,usb drives,verbatim,,11.98,roocase slv2 neoprene sleeve berry blue carrying case for lacie starck mobile usb 3.0 500gb mobile hard drive 301975,hard drive bags,verbatim,97556,10.98,"('rtable_title', 'rtable_category')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 'usb flash drives']","['roocase slv2 neoprene sleeve berry blue carrying case for lacie starck mobile usb 3.0 500gb mobile hard drive 301975', 'hard drive bags']",0.4973179,0.50268215,2
38,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title',)",['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green'],['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green'],0.48825786,0.5117422,2
40,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim']","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 'verbatim']",0.48825786,0.5117422,2
24,verbatim clip-it 4 gb usb 2.0 flash drive,usb drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title',)",['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green'],['verbatim clip-it 4 gb usb 2.0 flash drive'],0.48828933,0.51171064,2
25,verbatim clip-it 4 gb usb 2.0 flash drive,usb flash drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_category')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'usb drives']","['verbatim clip-it 4 gb usb 2.0 flash drive', 'usb flash drives']",0.43967295,0.56032705,2
54,drive 97556 green,usb drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title',)",['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green'],['drive 97556 green'],0.43944386,0.5605562,2
42,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb drives,verbatim,,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 11.98]","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 10.98]",0.48771203,0.5122879,2
55,drive 97556 green,usb drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim']","['drive 97556 green', 'verbatim']",0.4394443,0.56055576,2
57,drive 97556 green,usb drives,verbatim,,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 11.98]","['drive 97556 green', 10.98]",0.30042323,0.69957674,2
26,verbatim clip-it 4 gb usb 2.0 flash drive,usb drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim']","['verbatim clip-it 4 gb usb 2.0 flash drive', 'verbatim']",0.48828933,0.51171064,2
27,verbatim clip-it 4 gb usb 2.0 flash drive,usb drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', nan]","['verbatim clip-it 4 gb usb 2.0 flash drive', '97556']",0.47475964,0.5252403,2
39,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,flash drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_category')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'usb drives']","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 'flash drives']",0.25281915,0.7471809,2
4,gb usb 2.0 flash drive 97556 green,usb drives,verbatim,,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 11.98]","['gb usb 2.0 flash drive 97556 green', 10.98]",0.2375068,0.7624932,2
3,gb usb 2.0 flash drive 97556 green,usb drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', nan]","['gb usb 2.0 flash drive 97556 green', '97556']",0.22094588,0.77905405,2
2,gb usb 2.0 flash drive 97556 green,usb drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim']","['gb usb 2.0 flash drive 97556 green', 'verbatim']",0.2227773,0.7772227,2
1,gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_category')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'usb drives']","['gb usb 2.0 flash drive 97556 green', 'usb flash drives']",0.23923907,0.7607609,2
56,drive 97556 green,usb drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', nan]","['drive 97556 green', '97556']",0.48896247,0.5110376,2
20,clip-it 4 gb usb 2.0 flash drive 97556 green,usb drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', nan]","['clip-it 4 gb usb 2.0 flash drive 97556 green', '97556']",0.44852227,0.55147773,2
45,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,flash drives,verbatim,,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_category', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'usb drives', 11.98]","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 'flash drives', 10.98]",0.26717553,0.73282444,3
44,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,flash drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_category', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'usb drives', nan]","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 'flash drives', '97556']",0.15804377,0.84195614,3
46,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim', nan]","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 'verbatim', '97556']",0.4209515,0.5790485,3
47,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb drives,verbatim,,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim', 11.98]","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 'verbatim', 10.98]",0.48771203,0.5122879,3
48,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb drives,verbatim,97556,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_modelno', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', nan, 11.98]","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', '97556', 10.98]",0.4564315,0.5435685,3
58,drive 97556 green,usb drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim', nan]","['drive 97556 green', 'verbatim', '97556']",0.48896247,0.5110376,3
59,drive 97556 green,usb drives,verbatim,,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim', 11.98]","['drive 97556 green', 'verbatim', 10.98]",0.30042323,0.69957674,3
60,drive 97556 green,usb drives,verbatim,97556,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_modelno', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', nan, 11.98]","['drive 97556 green', '97556', 10.98]",0.21570784,0.7842921,3
43,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,flash drives,verbatim,,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_category', 'ltable_brand')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'usb drives', 'verbatim']","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green', 'flash drives', 'verbatim']",0.25281915,0.7471809,3
32,verbatim clip-it 4 gb usb 2.0 flash drive,usb drives,verbatim,97556,10.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_modelno', 'ltable_price')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', nan, 11.98]","['verbatim clip-it 4 gb usb 2.0 flash drive', '97556', 10.98]",0.4974179,0.5025822,3
31,verbatim clip-it 4 gb usb 2.0 flash drive,usb drives,verbatim,97556,11.98,verbatim clip-it 4 gb usb 2.0 flash drive 97556 green,usb flash drives,verbatim,97556,10.98,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['verbatim 4gb tuff - n - tiny usb 2.0 flash drive green', 'verbatim', nan]","['verbatim clip-it 4 gb usb 2.0 flash drive', 'verbatim', '97556']",0.47475964,0.5252403,3
