,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,a cost model for clustered object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994,"('rtable_title',)",['index configuration in object-oriented databases'],['a cost model for clustered object-oriented databases'],0.012058288,0.9879417,2
24,the bucky object-relational benchmark ( experience paper ),"jeffrey f. naughton , michael j. carey , dhaval shah , johannes gehrke , mohammad asgarian , david j. dewitt , paul brown",vldb,1995,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_authors')","['a cost model for clustered object-oriented databases', 'zhao-hui tang , jean-robert gruser , georges gardarin']","['the bucky object-relational benchmark ( experience paper )', 'jeffrey f. naughton , michael j. carey , dhaval shah , johannes gehrke , mohammad asgarian , david j. dewitt , paul brown']",0.20454146,0.7954585,2
20,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1995,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_authors')","['a cost model for clustered object-oriented databases', 'zhao-hui tang , jean-robert gruser , georges gardarin']","['the x-tree : an index structure for high-dimensional data', 'hans-peter kriegel , stefan berchtold , daniel a. keim']",0.1891246,0.81087536,2
15,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,an efficient algorithm for mining association rules in large databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1995,"('rtable_title', 'rtable_year')","['index configuration in object-oriented databases', 1994]","['an efficient algorithm for mining association rules in large databases', 1995]",0.18084268,0.8191573,2
14,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,an efficient algorithm for mining association rules in large databases,elisa bertino,very large data bases,1994,"('rtable_title', 'rtable_venue')","['index configuration in object-oriented databases', 'the vldb journal -- the international journal on very large data bases']","['an efficient algorithm for mining association rules in large databases', 'very large data bases']",0.0012279814,0.99877197,2
12,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,an efficient algorithm for mining association rules in large databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994,"('rtable_title',)",['index configuration in object-oriented databases'],['an efficient algorithm for mining association rules in large databases'],0.16743791,0.83256215,2
8,report on the semantic web workshop at www 2002,"martin r. frank , natalya fridman noy , steffen staab",vldb,1995,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_authors')","['a cost model for clustered object-oriented databases', 'zhao-hui tang , jean-robert gruser , georges gardarin']","['report on the semantic web workshop at www 2002', 'martin r. frank , natalya fridman noy , steffen staab']",0.12309798,0.87690204,2
13,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,an efficient algorithm for mining association rules in large databases,"ashoka savasere , edward omiecinski , shamkant b. navathe",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['index configuration in object-oriented databases', 'elisa bertino']","['an efficient algorithm for mining association rules in large databases', 'ashoka savasere , edward omiecinski , shamkant b. navathe']",0.008804032,0.9911959,2
1,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,a cost model for clustered object-oriented databases,"georges gardarin , jean-robert gruser , zhao-hui tang",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['index configuration in object-oriented databases', 'elisa bertino']","['a cost model for clustered object-oriented databases', 'georges gardarin , jean-robert gruser , zhao-hui tang']",0.0006379435,0.99936205,2
2,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,a cost model for clustered object-oriented databases,elisa bertino,very large data bases,1994,"('rtable_title', 'rtable_venue')","['index configuration in object-oriented databases', 'the vldb journal -- the international journal on very large data bases']","['a cost model for clustered object-oriented databases', 'very large data bases']",0.00030560495,0.99969447,2
3,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,a cost model for clustered object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1995,"('rtable_title', 'rtable_year')","['index configuration in object-oriented databases', 1994]","['a cost model for clustered object-oriented databases', 1995]",0.010430706,0.98956937,2
