,explanation,label,latency,match,prediction,row,type
0,"{'rtable_name': 0.04, 'rtable_description': 0.0325, 'rtable_price': 0.0175, 'ltable_description': 0.015, 'ltable_price': 0.0125, 'ltable_name': 0.0125}",0.0,6.756327439972665,0.0,[0.76590127 0.23409872],445-910,certa
1,"{'ltable_name': 0.5725, 'ltable_description': 0.5725, 'ltable_price': 0.5725, 'rtable_name': 0.4325, 'rtable_description': 0.43, 'rtable_price': 0.43}",0.0,8.644809739023913,1.0,[0.33090183 0.66909814],719-812,certa
2,"{'ltable_name': 0.0275, 'ltable_description': 0.0175, 'ltable_price': 0.015, 'rtable_name': 0.0425, 'rtable_description': 0.0425, 'rtable_price': 0.025}",0.0,7.001952583028469,0.0,[0.73193616 0.26806387],550-664,certa
3,"{'ltable_description': 0.0625, 'ltable_price': 0.04, 'rtable_name': 0.0175, 'rtable_description': 0.0125, 'rtable_price': 0.01, 'ltable_name': 0.03}",1.0,7.3055102250073105,0.0,[0.72016895 0.27983102],942-949,certa
4,"{'rtable_name': 0.04, 'rtable_description': 0.035, 'rtable_price': 0.025, 'ltable_name': 0.0075, 'ltable_description': 0.0075, 'ltable_price': 0.005}",0.0,7.803600914019626,0.0,[0.9961791  0.00382095],643-636,certa
5,"{'rtable_name': 0.03, 'rtable_description': 0.0225, 'rtable_price': 0.0175, 'ltable_name': 0.0325, 'ltable_price': 0.02, 'ltable_description': 0.0275}",0.0,7.079591777990572,0.0,[0.88707876 0.11292122],495-578,certa
6,"{'rtable_name': 0.0675, 'rtable_description': 0.0675, 'rtable_price': 0.0475, 'ltable_name': 0.0225, 'ltable_description': 0.0225, 'ltable_price': 0.0125}",0.0,6.538020192005206,0.0,[0.9824709  0.01752905],994-336,certa
7,"{'rtable_name': 0.1525, 'rtable_price': 0.085, 'rtable_description': 0.075, 'ltable_description': 0.0425, 'ltable_price': 0.0225}",0.0,6.9877294530160725,0.0,[0.9943228 0.0056772],808-127,certa
8,"{'rtable_name': 0.0125, 'rtable_description': 0.0075, 'rtable_price': 0.0075, 'ltable_name': 0.0125, 'ltable_description': 0.0125, 'ltable_price': 0.0075}",0.0,7.297193106962368,0.0,[0.95168364 0.04831629],987-980,certa
9,"{'ltable_name': 0.6575, 'ltable_description': 0.6525, 'ltable_price': 0.62, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325}",0.0,8.059870362980291,1.0,[1.2668593e-04 9.9987328e-01],332-237,certa
10,"{'ltable_name': 0.0975, 'ltable_description': 0.0525, 'ltable_price': 0.05, 'rtable_name': 0.0625, 'rtable_price': 0.04, 'rtable_description': 0.05}",0.0,6.719603536010254,0.0,[0.97724116 0.02275887],994-732,certa
11,"{'rtable_name': 0.0325, 'rtable_description': 0.0325, 'rtable_price': 0.02, 'ltable_name': 0.0425, 'ltable_description': 0.0375, 'ltable_price': 0.0225}",0.0,6.666013395995833,0.0,[9.9995935e-01 4.0673898e-05],764-141,certa
12,"{'rtable_name': 0.075, 'rtable_description': 0.0475, 'rtable_price': 0.04}",0.0,7.04048177797813,0.0,[0.9969971 0.0030029],615-640,certa
13,"{'rtable_name': 0.025, 'rtable_description': 0.0175, 'rtable_price': 0.015, 'ltable_name': 0.0125, 'ltable_description': 0.0125, 'ltable_price': 0.0075}",0.0,7.008745175960939,0.0,[0.97071385 0.02928618],431-71,certa
14,"{'ltable_name': 0.0125, 'ltable_description': 0.0075, 'ltable_price': 0.0075, 'rtable_name': 0.005, 'rtable_description': 0.005, 'rtable_price': 0.005}",0.0,7.3309446619823575,0.0,[0.94590265 0.05409733],805-399,certa
15,"{'ltable_name': 0.0075, 'ltable_description': 0.015, 'ltable_price': 0.01, 'rtable_name': 0.0125, 'rtable_description': 0.0075, 'rtable_price': 0.0075}",0.0,6.857285049976781,0.0,[0.99611354 0.00388649],987-653,certa
16,"{'ltable_name': 0.4625, 'ltable_description': 0.44, 'ltable_price': 0.4475, 'rtable_name': 0.5425, 'rtable_description': 0.5425, 'rtable_price': 0.5425}",0.0,8.795398045971524,1.0,[0.10725494 0.89274514],710-660,certa
17,"{'rtable_name': 0.0225, 'rtable_description': 0.0225, 'rtable_price': 0.0125, 'ltable_name': 0.035, 'ltable_description': 0.0275, 'ltable_price': 0.0175}",0.0,6.628737250983249,0.0,[0.99432385 0.00567612],191-301,certa
18,"{'ltable_name': 0.5725, 'ltable_description': 0.61, 'ltable_price': 0.5975, 'rtable_name': 0.345, 'rtable_price': 0.3125, 'rtable_description': 0.28}",0.0,9.470659991027787,1.0,[0.13701516 0.86298484],169-235,certa
19,"{'ltable_name': 0.5425, 'ltable_description': 0.5425, 'ltable_price': 0.5425, 'rtable_name': 0.4625, 'rtable_description': 0.4625, 'rtable_price': 0.4625}",0.0,8.238241875951644,1.0,[0.01810789 0.98189217],677-891,certa
20,"{'ltable_name': 0.0625, 'ltable_description': 0.0725, 'ltable_price': 0.0425, 'rtable_name': 0.0375, 'rtable_description': 0.03, 'rtable_price': 0.02}",0.0,7.437867304950487,0.0,[0.99189657 0.0081035 ],280-300,certa
21,"{'ltable_description': 0.0125, 'ltable_price': 0.0075, 'ltable_name': 0.0075, 'rtable_name': 0.0125, 'rtable_description': 0.0075, 'rtable_price': 0.0075}",0.0,6.855058500019368,0.0,[0.94924533 0.05075474],523-954,certa
22,"{'ltable_name': 0.0875, 'ltable_description': 0.0825, 'ltable_price': 0.0475, 'rtable_name': 0.055, 'rtable_description': 0.055, 'rtable_price': 0.035}",0.0,6.503705555049237,0.0,[9.999999e-01 6.829145e-08],427-146,certa
23,"{'ltable_name': 0.5325, 'ltable_description': 0.5375, 'ltable_price': 0.535, 'rtable_name': 0.4625, 'rtable_description': 0.4625, 'rtable_price': 0.4625}",0.0,8.177820676006377,1.0,[0.00254188 0.99745816],955-194,certa
24,"{'rtable_name': 0.0125, 'rtable_description': 0.0125, 'rtable_price': 0.0075, 'ltable_description': 0.03, 'ltable_price': 0.015, 'ltable_name': 0.0125}",0.0,7.07718018599553,0.0,[0.969675   0.03032503],462-273,certa
25,"{'rtable_name': 0.0175, 'rtable_description': 0.0175, 'rtable_price': 0.01, 'ltable_name': 0.005, 'ltable_description': 0.005}",0.0,6.739678511978127,0.0,[0.991706   0.00829398],334-179,certa
26,"{'ltable_name': 0.3075, 'ltable_description': 0.1975, 'ltable_price': 0.155, 'rtable_name': 0.585, 'rtable_description': 0.2975, 'rtable_price': 0.2975}",1.0,8.47364404698601,1.0,[2.5576121e-05 9.9997437e-01],599-545,certa
27,"{'rtable_name': 0.0125, 'rtable_price': 0.0075}",0.0,7.361363995005377,0.0,[0.89893734 0.10106272],572-695,certa
28,"{'rtable_name': 0.0075, 'rtable_description': 0.0075, 'rtable_price': 0.005, 'ltable_description': 0.0075, 'ltable_price': 0.005}",0.0,6.648506145051215,0.0,[0.92877024 0.07122979],804-690,certa
29,"{'ltable_name': 0.4725, 'ltable_description': 0.4725, 'ltable_price': 0.4725, 'rtable_name': 0.5225, 'rtable_description': 0.5275, 'rtable_price': 0.5275}",0.0,8.454464407986961,1.0,[0.08078797 0.91921204],692-785,certa
30,"{'ltable_name': 0.6525, 'ltable_description': 0.65, 'ltable_price': 0.65, 'rtable_name': 0.3525, 'rtable_description': 0.3525, 'rtable_price': 0.3525}",0.0,8.741415917989798,1.0,[0.14231783 0.8576821 ],1044-999,certa
31,"{'ltable_description': 0.06, 'ltable_price': 0.0325, 'ltable_name': 0.0275, 'rtable_name': 0.0125, 'rtable_description': 0.0075, 'rtable_price': 0.0075}",0.0,7.058221996005159,0.0,[0.98428625 0.0157138 ],477-542,certa
