,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` madame ching \ 's ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,asian,431,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3300 las vegas blvd. s. '"", '702-894-7111', 662]","[""' 3555 las vegas blvd. s '"", '702/733 -3111', 431]",1,0,0.28805187,0.71194816,3
25,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` madame ching \ 's ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,asian,431,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3300 las vegas blvd. s. '"", '702-894-7111', 662]","[""' 3555 las vegas blvd. s '"", '702/733 -3111', 431]",1,0,0.28805184,0.7119482,3
11,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` madame ching \ 's ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,asian,431,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3300 las vegas blvd. s. '"", '702-894-7111', 662]","[""' 3555 las vegas blvd. s '"", '702/733 -3111', 431]",1,0,0.28805187,0.71194816,3
41,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3300 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` madame ching \\ 's '"", '702-894-7111', 'asian', 662]","[""` bugsy \\ 's diner '"", '702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.4851266,0.5148733,4
40,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las,` las vegas ',702/733 -3111,asian,431,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` madame ching \\ 's '"", ""' 3300 las vegas blvd. s. '"", '702-894-7111', 662]","[""` bugsy \\ 's diner '"", ""' 3555 las"", '702/733 -3111', 431]",1,0,0.08659928,0.9134007,4
39,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las,` las vegas ',702/733 -3111,` coffee shops/diners ',662,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` madame ching \\ 's '"", ""' 3300 las vegas blvd. s. '"", '702-894-7111', 'asian']","[""` bugsy \\ 's diner '"", ""' 3555 las"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.43563706,0.56436294,4
36,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3300 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` madame ching \\ 's '"", '702-894-7111', 'asian', 662]","[""` bugsy \\ 's diner '"", '702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.4851266,0.5148733,4
29,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` madame ching \ 's ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3300 las vegas blvd. s. '"", '702-894-7111', 'asian', 662]","[""' 3555 las vegas blvd. s '"", '702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.10155881,0.8984412,4
28,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \,' 3300 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` madame ching \\ 's '"", '702-894-7111', 'asian', 662]","['` bugsy \\', '702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.43104458,0.5689554,4
27,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \,' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,asian,431,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` madame ching \\ 's '"", ""' 3300 las vegas blvd. s. '"", '702-894-7111', 662]","['` bugsy \\', ""' 3555 las vegas blvd. s '"", '702/733 -3111', 431]",1,0,0.095008336,0.9049916,4
