,explanation,label,latency,match,prediction,row,type
0,"{'rtable_title': 0.34415584415584416, 'ltable_title': 0.6623376623376623, 'rtable_authors': 0.14935064935064934, 'rtable_venue': 0.14935064935064934, 'rtable_year': 0.14935064935064934, 'ltable_authors': 0.2922077922077922, 'ltable_venue': 0.2694805194805195, 'ltable_year': 0.288961038961039}",0.0,39.9635915430008,0.0,[0.9481997 0.0518003],1496-1225,certa
1,"{'ltable_title': 0.3336633663366337, 'ltable_authors': 0.26435643564356437, 'ltable_venue': 0.2584158415841584, 'ltable_year': 0.22772277227722773, 'rtable_title': 0.3613861386138614, 'rtable_year': 0.2603960396039604, 'rtable_authors': 0.25346534653465347, 'rtable_venue': 0.2316831683168317}",0.0,53.787963006998325,1.0,[0.22337353 0.77662647],574-749,certa
2,"{'rtable_title': 0.638961038961039, 'ltable_title': 0.36623376623376624, 'rtable_authors': 0.2753246753246753, 'rtable_venue': 0.2753246753246753, 'rtable_year': 0.2753246753246753, 'ltable_authors': 0.15844155844155844, 'ltable_venue': 0.15844155844155844, 'ltable_year': 0.15844155844155844}",0.0,44.83475311499933,0.0,[0.94794738 0.05205262],561-1957,certa
3,"{'rtable_title': 0.5420560747663551, 'rtable_venue': 0.5420560747663551, 'ltable_title': 0.4766355140186916, 'ltable_venue': 0.4766355140186916, 'rtable_authors': 0.18691588785046728, 'rtable_year': 0.18691588785046728, 'ltable_authors': 0.16822429906542055, 'ltable_year': 0.16822429906542055}",0.0,36.14337108299878,0.0,[0.95048149 0.04951851],1799-1307,certa
4,"{'rtable_title': 0.2801047120418848, 'ltable_title': 0.725130890052356, 'rtable_authors': 0.12041884816753927, 'rtable_venue': 0.12303664921465969, 'rtable_year': 0.12827225130890052, 'ltable_authors': 0.31151832460732987, 'ltable_venue': 0.31151832460732987, 'ltable_year': 0.31675392670157065}",0.0,47.24728445399887,0.0,[0.94720077 0.05279923],1116-1205,certa
5,"{'ltable_title': 0.6574585635359116, 'ltable_year': 0.6464088397790055, 'rtable_title': 0.35359116022099446, 'rtable_year': 0.35359116022099446, 'ltable_venue': 0.23204419889502761, 'ltable_authors': 0.22099447513812154, 'rtable_authors': 0.12154696132596685, 'rtable_venue': 0.12154696132596685}",0.0,48.73454938499708,0.0,[0.94883773 0.05116227],2009-679,certa
6,"{'ltable_title': 0.6589147286821705, 'ltable_year': 0.6589147286821705, 'rtable_title': 0.35658914728682173, 'rtable_year': 0.35658914728682173, 'ltable_authors': 0.2248062015503876, 'ltable_venue': 0.2248062015503876, 'rtable_authors': 0.12403100775193798, 'rtable_venue': 0.12403100775193798}",0.0,40.375930786001845,0.0,[0.94922495 0.05077505],1496-991,certa
7,"{'ltable_title': 0.6066666666666667, 'rtable_title': 0.4, 'ltable_authors': 0.28, 'ltable_venue': 0.22666666666666666, 'ltable_year': 0.2733333333333333, 'rtable_authors': 0.17333333333333334, 'rtable_venue': 0.17333333333333334, 'rtable_year': 0.17333333333333334}",0.0,40.30378303699763,0.0,[0.94809344 0.05190656],69-591,certa
8,"{'rtable_title': 0.4037735849056604, 'ltable_title': 0.6037735849056604, 'rtable_authors': 0.1660377358490566, 'rtable_venue': 0.18490566037735848, 'rtable_year': 0.1811320754716981, 'ltable_authors': 0.26037735849056604, 'ltable_venue': 0.2641509433962264, 'ltable_year': 0.2641509433962264}",0.0,37.13214473399785,0.0,[0.95028174 0.04971826],729-2227,certa
9,"{'rtable_title': 0.3391812865497076, 'rtable_year': 0.3391812865497076, 'ltable_title': 0.672514619883041, 'ltable_year': 0.672514619883041, 'rtable_authors': 0.11695906432748537, 'rtable_venue': 0.11695906432748537, 'ltable_authors': 0.22807017543859648, 'ltable_venue': 0.22807017543859648}",0.0,49.465821994999715,0.0,[0.94913977 0.05086023],35-590,certa
10,"{'ltable_title': 0.32901296111665007, 'ltable_authors': 0.25324027916251246, 'ltable_venue': 0.259222333000997, 'ltable_year': 0.259222333000997, 'rtable_title': 0.3708873379860419, 'rtable_authors': 0.27517447657028915, 'rtable_venue': 0.21734795613160518, 'rtable_year': 0.21734795613160518}",1.0,64.54841105300147,1.0,[0.31686372 0.68313628],1683-1341,certa
11,"{'rtable_title': 0.4652014652014652, 'ltable_title': 0.5421245421245421, 'rtable_authors': 0.20146520146520147, 'rtable_venue': 0.20146520146520147, 'rtable_year': 0.20146520146520147, 'ltable_authors': 0.23443223443223443, 'ltable_venue': 0.23443223443223443, 'ltable_year': 0.23443223443223443}",0.0,37.248090188997594,0.0,[0.94991166 0.05008834],314-1074,certa
12,"{'rtable_title': 0.30903790087463556, 'ltable_title': 0.6967930029154519, 'rtable_authors': 0.1282798833819242, 'rtable_venue': 0.18075801749271136, 'rtable_year': 0.12536443148688048, 'ltable_authors': 0.2944606413994169, 'ltable_venue': 0.3177842565597668, 'ltable_year': 0.29737609329446063}",0.0,46.13835576800193,0.0,[0.94730002 0.05269998],1576-262,certa
13,"{'ltable_title': 0.3425720620842572, 'ltable_year': 0.24279379157427938, 'ltable_venue': 0.21175166297117518, 'rtable_title': 0.4356984478935698, 'rtable_year': 0.3026607538802661, 'ltable_authors': 0.2017738359201774, 'rtable_authors': 0.24501108647450112, 'rtable_venue': 0.24501108647450112}",1.0,67.08406671799821,1.0,[0.05936092 0.94063908],1157-2244,certa
14,"{'ltable_title': 0.4594240837696335, 'ltable_venue': 0.281413612565445, 'rtable_title': 0.4594240837696335, 'ltable_authors': 0.2395287958115183, 'ltable_year': 0.2395287958115183, 'rtable_authors': 0.19764397905759162, 'rtable_venue': 0.19764397905759162, 'rtable_year': 0.19764397905759162}",1.0,56.55588917899877,1.0,[0.061674 0.938326],1538-873,certa
15,"{'rtable_title': 0.6024590163934426, 'ltable_title': 0.4057377049180328, 'rtable_authors': 0.2581967213114754, 'rtable_venue': 0.26639344262295084, 'rtable_year': 0.26639344262295084, 'ltable_authors': 0.1762295081967213, 'ltable_venue': 0.1762295081967213, 'ltable_year': 0.1762295081967213}",0.0,37.45428827500291,0.0,[0.94905822 0.05094178],2387-1629,certa
16,"{'rtable_title': 0.6480836236933798, 'ltable_title': 0.3588850174216028, 'rtable_authors': 0.30662020905923343, 'rtable_venue': 0.2787456445993031, 'rtable_year': 0.27526132404181186, 'ltable_authors': 0.1916376306620209, 'ltable_venue': 0.14982578397212543, 'ltable_year': 0.14982578397212543}",0.0,46.38507880600082,0.0,[0.94538514 0.05461486],1546-819,certa
17,"{'rtable_title': 0.343042071197411, 'rtable_authors': 0.27184466019417475, 'ltable_title': 0.5469255663430421, 'rtable_venue': 0.20388349514563106, 'rtable_year': 0.21359223300970873, 'ltable_authors': 0.23624595469255663, 'ltable_venue': 0.23624595469255663, 'ltable_year': 0.23624595469255663}",0.0,40.72425114200087,0.0,[0.93037019 0.06962981],1247-807,certa
