,explanation,type,latency,match,label,row,prediction
0,"{'ltable_authors': -4.1352997200307886e-33, 'ltable_title': 6.88035739534777e-33, 'ltable_venue': 7.5886835958079814e-34, 'ltable_year': -4.078539613990068e-34, 'rtable_authors': 1.7833441946959476e-33, 'rtable_title': -1.2262008707621477e-32, 'rtable_venue': 2.2537920558473605e-32, 'rtable_year': 1.4357907846911793e-33}",landmark,19.908306158846244,0.0,0.0,1496-1225,[0.93429462 0.06570538]
1,"{'ltable_authors': 1.5027381222054034e-33, 'ltable_title': -8.030992011390308e-33, 'ltable_venue': 1.3535094707490141e-33, 'ltable_year': -8.382118884102346e-35, 'rtable_authors': 5.663252325203962e-33, 'rtable_title': 6.232762874156146e-33, 'rtable_venue': 5.923131703712934e-33, 'rtable_year': 1.993830313029879e-33}",landmark,19.708959159906954,0.0,0.0,574-749,[0.51076931 0.48923069]
2,"{'ltable_authors': 2.081698738695557e-33, 'ltable_title': 1.253923598851108e-32, 'ltable_venue': 1.4223601873345174e-33, 'ltable_year': 1.1208171168538675e-33, 'rtable_authors': -9.202236176068203e-34, 'rtable_title': -7.688659766478324e-33, 'rtable_venue': 3.6110562678611656e-33, 'rtable_year': -9.869562644575374e-34}",landmark,23.22787378099747,0.0,0.0,561-1957,[0.94314368 0.05685632]
3,"{'ltable_authors': 1.7177538479443894e-33, 'ltable_title': 1.3021988995587848e-33, 'ltable_venue': -3.184939857591326e-33, 'ltable_year': -6.656103962256928e-33, 'rtable_authors': 1.9021276346852073e-33, 'rtable_title': 1.0651881644328072e-32, 'rtable_venue': 2.6068219827154183e-33, 'rtable_year': -1.8736054801749986e-33}",landmark,22.93291899585165,0.0,0.0,1799-1307,[0.94691657 0.05308343]
4,"{'ltable_authors': -3.9925548020261526e-33, 'ltable_title': -2.0632664678743706e-33, 'ltable_venue': -1.0560112646864185e-32, 'ltable_year': 7.26449283209301e-33, 'rtable_authors': -1.628225473429185e-33, 'rtable_title': 4.0245267772658236e-32, 'rtable_venue': 1.5763195850596387e-33, 'rtable_year': -4.032899454602062e-33}",landmark,23.265316800912842,0.0,0.0,1116-1205,[0.94888356 0.05111644]
5,"{'ltable_authors': -1.3982512742818605e-33, 'ltable_title': -1.3982981684014263e-32, 'ltable_venue': 1.5029216524436085e-34, 'ltable_year': 1.9772370994449765e-33, 'rtable_authors': 1.0819365107024825e-32, 'rtable_title': 9.744761759641936e-33, 'rtable_venue': -4.207733732780575e-33, 'rtable_year': -1.7034759744846805e-33}",landmark,23.62792080291547,0.0,0.0,2009-679,[0.95372542 0.04627458]
6,"{'ltable_authors': 5.30369907936275e-34, 'ltable_title': -1.666071909264057e-32, 'ltable_venue': -3.8618722883740275e-33, 'ltable_year': 3.212784034234737e-33, 'rtable_authors': -2.8163904792649036e-33, 'rtable_title': 3.085061621975909e-32, 'rtable_venue': 4.48071507676918e-33, 'rtable_year': 5.9548373428957746e-33}",landmark,23.054692681878805,0.0,0.0,1496-991,[0.95041069 0.04958931]
7,"{'ltable_authors': -4.36620584327148e-33, 'ltable_title': 7.354245613196566e-33, 'ltable_venue': 6.635683402977453e-34, 'ltable_year': -2.1412855507619444e-33, 'rtable_authors': 5.980283135096688e-33, 'rtable_title': -1.6376722936172332e-33, 'rtable_venue': 5.868360489680677e-33, 'rtable_year': -1.574477413028416e-34}",landmark,22.96068106102757,0.0,0.0,69-591,[0.94841574 0.05158426]
8,"{'ltable_authors': 1.1553876304974258e-34, 'ltable_title': 2.675019007298273e-32, 'ltable_venue': 5.894886581708153e-33, 'ltable_year': 8.234588305414146e-33, 'rtable_authors': -6.758619103523762e-33, 'rtable_title': 9.768429480368733e-34, 'rtable_venue': 8.495574162061404e-33, 'rtable_year': 4.753251115745439e-33}",landmark,23.206772167002782,0.0,0.0,729-2227,[0.95080552 0.04919448]
9,"{'ltable_authors': 1.0963719743720804e-33, 'ltable_title': -1.4349850779645867e-32, 'ltable_venue': -2.5542819315426166e-33, 'ltable_year': 6.781515852506008e-33, 'rtable_authors': 6.614674421903503e-33, 'rtable_title': 2.4218366484431045e-32, 'rtable_venue': -2.7432841593063575e-33, 'rtable_year': 2.642749784784309e-33}",landmark,23.70721429097466,0.0,0.0,35-590,[0.9509287 0.0490713]
10,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",landmark,24.285299811977893,1.0,1.0,1683-1341,[0.17628741 0.82371259]
11,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",landmark,19.779603297123685,0.0,0.0,314-1074,[0.94862668 0.05137332]
