,explanation,type,latency,match,label,row,prediction
0,"{'ltable_title': 0.0001956318529700852, 'rtable_authors': -0.003043633373184411, 'rtable_id': 0.002397835775047166, 'rtable_title': 0.002782530242767216, 'rtable_venue': -0.0001308864078531081}",mojito-d,2.5276834189426154,0.0,0.0,1496-1225,[0.93429462 0.06570538]
1,"{'ltable_title': 0.014944106796289375, 'rtable_authors': 0.02200734664551614, 'rtable_title': 0.061118003730635584, 'rtable_venue': 0.08613220272217138}",mojito-d,2.522196989040822,0.0,0.0,574-749,[0.51076931 0.48923069]
2,"{'ltable_authors': -0.0039464617520346525, 'ltable_title': -0.005194172771079188, 'rtable_id': -0.018136271510720912, 'rtable_title': -0.005861218032541956, 'rtable_year': 0.019750616172932514}",mojito-d,2.8737248717807233,0.0,0.0,561-1957,[0.94314368 0.05685632]
3,"{'ltable_id': 0.0010043816377694344, 'ltable_title': -0.000440368054946299, 'rtable_authors': 0.0004695091174593936, 'rtable_id': 0.00124763123858072, 'rtable_title': 0.0005846254806343287, 'rtable_venue': 0.0003902857967455286}",mojito-d,2.815564871998504,0.0,0.0,1799-1307,[0.94691657 0.05308343]
4,"{'ltable_id': -0.0002783729679540822, 'ltable_title': -0.000609007894054518, 'rtable_title': -0.000820370493910481}",mojito-d,2.8257505958899856,0.0,0.0,1116-1205,[0.94888356 0.05111644]
5,"{'ltable_id': 0.0008008679365126104, 'ltable_title': -0.0006128369298602508, 'rtable_authors': -0.0013903531560777516, 'rtable_title': -8.443915834138033e-07, 'rtable_venue': -0.0019945836078216345, 'rtable_year': 0.0009128020371264518}",mojito-d,3.093502269824967,0.0,0.0,2009-679,[0.95372542 0.04627458]
6,"{'ltable_title': -0.000254466956056903, 'ltable_year': 0.0007557697502908462, 'rtable_id': -0.00034777699986179644, 'rtable_title': -0.00015293694958203966, 'rtable_year': 0.0013989154812475172}",mojito-d,2.702828991925344,0.0,0.0,1496-991,[0.95041069 0.04958931]
7,"{'ltable_title': -0.00045135240731041177, 'rtable_authors': 0.0012642714140632724, 'rtable_title': -0.0005688210395037147, 'rtable_venue': 0.00014439608407695238}",mojito-d,2.8003920011688024,0.0,0.0,69-591,[0.94841574 0.05158426]
8,"{'ltable_title': -0.004587266320778631, 'ltable_venue': -0.004590456283079021, 'ltable_year': -0.006458848016181594, 'rtable_authors': -0.006352079559468262, 'rtable_title': -0.003259563569548996, 'rtable_venue': -0.01213342300869838}",mojito-d,2.8191669860389084,0.0,0.0,729-2227,[0.95080552 0.04919448]
9,"{'ltable_title': -0.0004911591941817073, 'ltable_year': -0.000634149096373257, 'rtable_id': -0.0005500041176958765, 'rtable_title': 0.00035192592227615573}",mojito-d,2.997178785968572,0.0,0.0,35-590,[0.9509287 0.0490713]
10,"{'ltable_authors': 0.04879244813159884, 'ltable_title': 0.07922963876902397, 'rtable_authors': 0.04405128046091054, 'rtable_title': 0.1389600706915389, 'rtable_venue': 0.09770495564057602, 'rtable_year': 0.10024348066512474}",mojito-d,2.9770134140271693,1.0,1.0,1683-1341,[0.17628741 0.82371259]
11,"{'ltable_title': 0.00017086427025768394, 'rtable_authors': -0.0009914278975010548, 'rtable_title': 0.00037382499151873954}",mojito-d,2.4500423360150307,0.0,0.0,314-1074,[0.94862668 0.05137332]
12,"{'ltable_authors': -0.0019157962836953784, 'ltable_id': -0.0030064630108308913, 'ltable_title': -0.002585457456743922, 'rtable_id': -0.002560613280778933, 'rtable_title': -0.0017696461381104568, 'rtable_venue': -0.0038858402036014775}",mojito-d,2.6535720909014344,0.0,0.0,1576-262,[0.94924999 0.05075001]
13,"{'ltable_id': 0.13285011834982505, 'ltable_title': 0.07688712617024494, 'rtable_id': 0.042700047073521964, 'rtable_title': 0.11729281205087892}",mojito-d,3.0535405320115387,1.0,1.0,1157-2244,[0.0694325 0.9305675]
14,"{'ltable_title': 0.08403122532624707, 'rtable_title': 0.08005257777614494, 'rtable_venue': 0.13495026640984614}",mojito-d,2.866336396895349,1.0,1.0,1538-873,[0.05860466 0.94139534]
15,"{'ltable_title': 0.00019354285776435078, 'ltable_venue': -0.0010196905390136173, 'rtable_title': 0.0003459958611058684}",mojito-d,2.9563495761249214,0.0,0.0,2387-1629,[0.94808626 0.05191374]
16,"{'ltable_authors': 9.744978444715495e-05, 'ltable_title': -0.0004493983942121628, 'rtable_authors': -0.00020462250848458157, 'rtable_title': 0.00028559262479547473, 'rtable_venue': -0.0016135031285096596}",mojito-d,2.8063498130068183,0.0,0.0,1546-819,[0.9501002 0.0498998]
17,"{'ltable_authors': -0.040191606681821423, 'ltable_title': -0.06606074352399567, 'ltable_year': 0.02868430233605149, 'rtable_id': -0.09195512663686059, 'rtable_title': 0.01178691339985707}",mojito-d,2.820098652970046,0.0,0.0,1247-807,[0.94984144 0.05015856]
18,"{'ltable_authors': 3.245741922931155e-05, 'ltable_title': -0.0013946955645899107, 'ltable_venue': -0.0005464293708557378, 'rtable_authors': -0.00044114042553460497, 'rtable_title': -0.00033194287480569045}",mojito-d,2.502919650869444,0.0,0.0,1239-1647,[0.95479725 0.04520275]
19,"{'ltable_title': -0.0011782803180736038, 'rtable_id': 0.003177920464705707, 'rtable_title': -0.001954817182670577}",mojito-d,2.7026895110029727,0.0,0.0,2508-2129,[0.95255306 0.04744694]
20,"{'ltable_authors': -0.0009209391859984088, 'ltable_title': -0.001268980801634031, 'ltable_venue': -0.00112357891433499, 'rtable_authors': -0.0012546525245206463, 'rtable_title': -0.0008216303275823629}",mojito-d,2.530417731963098,0.0,0.0,267-1787,[0.95255727 0.04744273]
21,"{'ltable_id': 0.04100353805606996, 'ltable_title': 0.0856294752100686, 'ltable_venue': 0.11837158214527585, 'rtable_title': 0.11604539768094331}",mojito-d,2.9291547960601747,1.0,1.0,1185-1880,[0.04862309 0.95137691]
22,"{'ltable_title': -0.00014034187652137994, 'rtable_authors': -0.0005808347237304081, 'rtable_title': 0.00014939165066520321, 'rtable_venue': -0.0006698684121377385}",mojito-d,2.8359313181135803,0.0,0.0,2123-1667,[0.94964641 0.05035359]
23,"{'ltable_title': 0.05953709977477414, 'rtable_title': 0.06710890094902479}",mojito-d,2.8267413119319826,1.0,1.0,300-1742,[0.04838729 0.95161271]
24,"{'ltable_authors': 0.07210705967625655, 'ltable_id': 0.10045408431413803, 'ltable_title': 0.11222796576989197, 'rtable_title': 0.0768023859721559, 'rtable_venue': 0.1236493976500575, 'rtable_year': 0.07662346984899575}",mojito-d,2.7800889471545815,1.0,1.0,1972-778,[0.0423826 0.9576174]
25,"{'ltable_authors': -0.0007213118707270172, 'ltable_title': -0.0007772259387516338, 'rtable_id': 0.0013692597736566124, 'rtable_title': -0.0005569751265198826, 'rtable_venue': -0.0005076514925238901}",mojito-d,2.8050704880151898,0.0,0.0,1034-1046,[0.95057959 0.04942041]
26,"{'ltable_authors': 0.0017160477610205904, 'ltable_title': -0.0011031031126966311, 'rtable_id': -0.003876732108373041, 'rtable_title': -2.4688239157503187e-05, 'rtable_venue': -0.00028167173265174016}",mojito-d,2.8154405502136797,0.0,0.0,1009-835,[0.95046294 0.04953706]
