,explanation,label,latency,match,prediction,row,type
0,"{'ltable_Time': 0.38962326503635164, 'rtable_Song_Name': 0.17217448777263714, 'rtable_Time': 0.5016523463317911, 'ltable_Song_Name': 0.16556510244547257, 'ltable_Album_Name': 0.16457369464639787, 'ltable_Artist_Name': 0.10575016523463318, 'ltable_Genre': 0.10575016523463318, 'ltable_Price': 0.10674157303370786, 'ltable_CopyRight': 0.10211500330469267, 'ltable_Released': 0.10608063450099141, 'rtable_Artist_Name': 0.1278916060806345, 'rtable_Album_Name': 0.12690019828155982, 'rtable_Genre': 0.13218770654329148, 'rtable_Price': 0.13218770654329148, 'rtable_CopyRight': 0.12524785194976867, 'rtable_Released': 0.13417052214144085}",0.0,431.71509795400016,0.0,[0.82949977 0.17050023],3505-30346,certa
1,"{'rtable_Time': 0.45905096660808437, 'ltable_Time': 0.540597539543058, 'rtable_Song_Name': 0.11107205623901582, 'rtable_Artist_Name': 0.11107205623901582, 'rtable_Album_Name': 0.11107205623901582, 'rtable_Genre': 0.11107205623901582, 'rtable_Price': 0.11107205623901582, 'rtable_CopyRight': 0.11107205623901582, 'rtable_Released': 0.11107205623901582, 'ltable_Song_Name': 0.13145869947275923, 'ltable_Artist_Name': 0.13075571177504394, 'ltable_Album_Name': 0.13181019332161686, 'ltable_Genre': 0.13075571177504394, 'ltable_Price': 0.13075571177504394, 'ltable_CopyRight': 0.13181019332161686, 'ltable_Released': 0.13110720562390157}",0.0,453.6646179010004,0.0,[0.74597329 0.25402671],5343-47894,certa
2,"{'ltable_Song_Name': 0.2408997955010225, 'ltable_Time': 0.44498977505112475, 'rtable_Time': 0.45807770961145194, 'ltable_Artist_Name': 0.1263803680981595, 'ltable_Album_Name': 0.1558282208588957, 'ltable_Price': 0.18241308793456032, 'ltable_Genre': 0.11411042944785275, 'ltable_CopyRight': 0.1116564417177914, 'ltable_Released': 0.11697341513292434, 'rtable_Song_Name': 0.1116564417177914, 'rtable_Artist_Name': 0.11901840490797547, 'rtable_Genre': 0.10715746421267894, 'rtable_Price': 0.12678936605316973, 'rtable_Released': 0.10633946830265849, 'rtable_Album_Name': 0.12556237218813907, 'rtable_CopyRight': 0.08875255623721881}",1.0,369.32417215500027,1.0,[0.02325809 0.97674191],3354-17643,certa
3,"{'ltable_Song_Name': 0.6496674057649667, 'ltable_Time': 0.6518847006651884, 'rtable_Song_Name': 0.352549889135255, 'rtable_Time': 0.352549889135255, 'ltable_Artist_Name': 0.09312638580931264, 'ltable_Album_Name': 0.08647450110864745, 'ltable_Genre': 0.09312638580931264, 'ltable_CopyRight': 0.1197339246119734, 'ltable_Released': 0.09312638580931264, 'rtable_Artist_Name': 0.05321507760532151, 'rtable_Album_Name': 0.050997782705099776, 'rtable_Genre': 0.05543237250554324, 'rtable_Price': 0.05321507760532151, 'rtable_CopyRight': 0.04434589800443459, 'rtable_Released': 0.05543237250554324, 'ltable_Price': 0.09090909090909091}",0.0,419.95925626200005,0.0,[0.92675129 0.07324871],1268-34910,certa
4,"{'ltable_Time': 0.7780898876404494, 'rtable_Song_Name': 0.2205056179775281, 'rtable_Time': 0.22331460674157302, 'ltable_Song_Name': 0.22120786516853932, 'ltable_Artist_Name': 0.18820224719101122, 'ltable_Album_Name': 0.1931179775280899, 'ltable_Genre': 0.18047752808988765, 'ltable_Price': 0.18047752808988765, 'ltable_CopyRight': 0.18820224719101122, 'ltable_Released': 0.18047752808988765, 'rtable_Artist_Name': 0.032303370786516857, 'rtable_Album_Name': 0.03581460674157303, 'rtable_Genre': 0.03300561797752809, 'rtable_Price': 0.03160112359550562, 'rtable_CopyRight': 0.03160112359550562, 'rtable_Released': 0.03441011235955056}",0.0,479.0419437349992,0.0,[0.93546219 0.06453781],1176-34919,certa
5,"{'rtable_Song_Name': 0.931640625, 'rtable_Time': 0.931640625, 'ltable_Song_Name': 0.072265625, 'ltable_Time': 0.072265625, 'rtable_Artist_Name': 0.134765625, 'rtable_Album_Name': 0.138671875, 'rtable_Genre': 0.12890625, 'rtable_Price': 0.12890625, 'rtable_CopyRight': 0.154296875, 'rtable_Released': 0.12890625, 'ltable_Album_Name': 0.041015625, 'ltable_Artist_Name': 0.009765625, 'ltable_Genre': 0.0078125, 'ltable_Price': 0.0078125, 'ltable_CopyRight': 0.005859375, 'ltable_Released': 0.005859375}",0.0,466.57584377400053,0.0,[0.92395424 0.07604576],1156-28014,certa
6,"{'rtable_Time': 0.38008523827973656, 'ltable_Time': 0.6206896551724138, 'rtable_Song_Name': 0.09259976753196436, 'rtable_Artist_Name': 0.09221232080588919, 'rtable_Album_Name': 0.09027508717551337, 'rtable_Genre': 0.09221232080588919, 'rtable_Price': 0.09221232080588919, 'rtable_CopyRight': 0.09221232080588919, 'rtable_Released': 0.09221232080588919, 'ltable_Song_Name': 0.17396358000774895, 'ltable_Album_Name': 0.17396358000774895, 'ltable_Genre': 0.16311507167764433, 'ltable_Price': 0.17396358000774895, 'ltable_CopyRight': 0.1580782642386672, 'ltable_Artist_Name': 0.12785741960480435, 'ltable_Released': 0.13405656722200698}",0.0,396.8678065849999,0.0,[0.94772848 0.05227152],2718-17189,certa
7,"{'ltable_Time': 0.6049222797927462, 'ltable_Song_Name': 0.3536269430051813, 'ltable_Album_Name': 0.18523316062176165, 'ltable_Price': 0.11658031088082901, 'ltable_Released': 0.11658031088082901, 'rtable_Song_Name': 0.33549222797927464, 'rtable_Time': 0.39766839378238344, 'rtable_CopyRight': 0.12046632124352331, 'ltable_Artist_Name': 0.133419689119171, 'ltable_CopyRight': 0.08937823834196891, 'ltable_Genre': 0.06735751295336788, 'rtable_Artist_Name': 0.05310880829015544, 'rtable_Album_Name': 0.09067357512953368, 'rtable_Genre': 0.05181347150259067, 'rtable_Price': 0.050518134715025906, 'rtable_Released': 0.050518134715025906}",0.0,449.00779750999936,0.0,[0.96297396 0.03702604],1164-28001,certa
8,"{'rtable_Time': 0.9898674980514419, 'rtable_Song_Name': 0.4637568199532346, 'rtable_Album_Name': 0.3102104442712393, 'rtable_Released': 0.19329696024941542, 'rtable_Artist_Name': 0.1730319563522993, 'rtable_Genre': 0.1979734996102884, 'rtable_Price': 0.186282151208106, 'rtable_CopyRight': 0.22369446609508964, 'ltable_Song_Name': 0.011691348402182385, 'ltable_Time': 0.011691348402182385, 'ltable_Artist_Name': 0.002338269680436477, 'ltable_Album_Name': 0.002338269680436477, 'ltable_Genre': 0.002338269680436477, 'ltable_Price': 0.002338269680436477, 'ltable_CopyRight': 0.002338269680436477, 'ltable_Released': 0.002338269680436477}",0.0,354.22220013600054,0.0,[0.94659323 0.05340677],271-53030,certa
9,"{'ltable_Time': 0.3994929373415429, 'rtable_Time': 0.6012314378848244, 'ltable_Song_Name': 0.09887721839913075, 'ltable_Artist_Name': 0.09308221658819268, 'ltable_Album_Name': 0.09851503078594712, 'ltable_Genre': 0.0970662803332126, 'ltable_Price': 0.09670409272002897, 'ltable_CopyRight': 0.09597971749366171, 'ltable_Released': 0.09670409272002897, 'rtable_Song_Name': 0.1477725461789207, 'rtable_Artist_Name': 0.1441506700470844, 'rtable_Album_Name': 0.14559942049981892, 'rtable_Genre': 0.1452372328866353, 'rtable_Price': 0.1452372328866353, 'rtable_CopyRight': 0.1452372328866353, 'rtable_Released': 0.14487504527345166}",0.0,415.55065210299836,0.0,[0.9155477 0.0844523],796-33113,certa
10,"{'ltable_Time': 0.3644818423383525, 'rtable_Time': 0.4658990256864482, 'ltable_Song_Name': 0.2971656333038087, 'ltable_Album_Name': 0.262621789193977, 'ltable_Artist_Name': 0.08015943312666077, 'ltable_Genre': 0.11780336581045173, 'ltable_Price': 0.12134632418069087, 'ltable_CopyRight': 0.09565987599645705, 'ltable_Released': 0.12134632418069087, 'rtable_Song_Name': 0.11603188662533215, 'rtable_Artist_Name': 0.112488928255093, 'rtable_Album_Name': 0.1133746678476528, 'rtable_Genre': 0.112488928255093, 'rtable_Price': 0.11293179805137289, 'rtable_CopyRight': 0.112488928255093, 'rtable_Released': 0.112488928255093}",0.0,412.6411195620003,0.0,[0.81327994 0.18672006],3922-43866,certa
