,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,"using polyphone clustering decision trees , ''","j fritsch , m finke , a waibel , cdhhs recognition","proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0,"('rtable_title', 'rtable_authors')","['compensation-based on-line query processing', 'v srinivasan , mj carey']","[""using polyphone clustering decision trees , ''"", 'j fritsch , m finke , a waibel , cdhhs recognition']",0.11659635,0.8834036,2
35,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,turtle . a retrieval model for incorporating hypertext links,"wb croft , r howard","proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0,"('rtable_title', 'rtable_authors')","['compensation-based on-line query processing', 'v srinivasan , mj carey']","['turtle . a retrieval model for incorporating hypertext links', 'wb croft , r howard']",0.30476934,0.69523066,2
32,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,a case-based technique for tracking concept drift in spam filtering,"sj delany , p cunningham , a tsymbal , l coyle","proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0,"('rtable_title', 'rtable_authors')","['compensation-based on-line query processing', 'v srinivasan , mj carey']","['a case-based technique for tracking concept drift in spam filtering', 'sj delany , p cunningham , a tsymbal , l coyle']",0.3066958,0.69330424,2
27,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,improved query performancewithvariantindexes,"v srinivasan , mj carey","proceedings of the 1992 acm sigmod international conference & hellip ; ,",,"('rtable_title', 'rtable_year')","['compensation-based on-line query processing', 1992.0]","['improved query performancewithvariantindexes', nan]",0.026807595,0.9731924,2
26,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,improved query performancewithvariantindexes,"v srinivasan , mj carey","acm sigmod ,",1992.0,"('rtable_title', 'rtable_venue')","['compensation-based on-line query processing', 'proceedings of the 1992 acm sigmod international conference & hellip ; ,']","['improved query performancewithvariantindexes', 'acm sigmod ,']",0.0056476034,0.99435234,2
25,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,improved query performancewithvariantindexes,"po ` neil , d quass","proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0,"('rtable_title', 'rtable_authors')","['compensation-based on-line query processing', 'v srinivasan , mj carey']","['improved query performancewithvariantindexes', 'po ` neil , d quass']",0.15695933,0.8430407,2
24,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,improved query performancewithvariantindexes,"v srinivasan , mj carey","proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0,"('rtable_title',)",['compensation-based on-line query processing'],['improved query performancewithvariantindexes'],0.013843505,0.98615646,2
18,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,mixed mode xml query processing,"v srinivasan , mj carey","proceedings of the international conference on very large & hellip ; ,",1992.0,"('rtable_title', 'rtable_venue')","['compensation-based on-line query processing', 'proceedings of the 1992 acm sigmod international conference & hellip ; ,']","['mixed mode xml query processing', 'proceedings of the international conference on very large & hellip ; ,']",6.697405e-05,0.999933,2
17,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r","proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0,"('rtable_title', 'rtable_authors')","['compensation-based on-line query processing', 'v srinivasan , mj carey']","['mixed mode xml query processing', 'a halverson , j burger , l galanis , a kini , r']",6.358922e-07,0.9999994,2
16,mixed mode xml query processing,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",vldb,2003,mixed mode xml query processing,"v srinivasan , mj carey","proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0,"('rtable_title',)",['compensation-based on-line query processing'],['mixed mode xml query processing'],1.747609e-05,0.9999825,2
