,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,outcome
0,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Drake,nan,nan,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,Over My Dead Body [ Clean ] Drake $ 1.29 ( C ) 2012 Cash Money Records Inc.,nan,Take Care ( Deluxe Edition ),Rap & Hip-Hop,nan,nan,4:32,"March 20 , 2012",0
1,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",Drake,nan,nan,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09,nan,Take Care ( Deluxe Edition ),Rap & Hip-Hop,$ 0.99,nan,4:32,"March 20 , 2012",1
2,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",Drake,nan,nan,$ 0.99,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",nan,Take Care ( Deluxe Edition ),Rap & Hip-Hop,nan,nan,4:32,"March 20 , 2012",0
3,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock $ 0.99",Drake,nan,nan,$ 1.29,nan,4:32,15-Nov-11,Over My Dead Body [ Clean ] Drake $ 1.29 ( C ) 2012 Cash Money Records Inc.,nan,Take Care ( Deluxe Edition ),Rap & Hip-Hop,nan,nan,4:32,"March 20 , 2012",0
4,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",Drake,nan,nan,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,I Know [ feat . Wiz Khalifa ] [ Explicit ] Last Train To Paris [ Explicit ] ( C ) 2010 Bad Boy/Interscope Records,nan,Take Care ( Deluxe Edition ),Rap & Hip-Hop,nan,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",4:32,"March 20 , 2012",0
5,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",Drake,nan,nan,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,Over My Dead Body [ Clean ] Drake $ 1.29 ( C ) 2012 Cash Money Records Inc.,nan,Take Care ( Deluxe Edition ),Country,nan,nan,4:32,"March 20 , 2012",0
6,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",Drake,nan,nan,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,I Know [ feat . Wiz Khalifa ] [ Explicit ] Last Train To Paris [ Explicit ] ( C ) 2010 Bad Boy/Interscope Records,nan,Take Care ( Deluxe Edition ),"Rap & Hip-Hop , Southern Rap , Pop Rap",nan,nan,4:32,"March 20 , 2012",1
7,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,nan,nan,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,Over My Dead Body [ Clean ] Drake $ 1.29 ( C ) 2012 Cash Money Records Inc.,nan,Take Care ( Deluxe Edition ),Rap & Hip-Hop,nan,nan,4:32,"March 20 , 2012",0
8,"My Armor Is Iron The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtrack , Music , Soundtrack , Classical , Original Score $ 1.29",Drake,nan,nan,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,"Missing You ( Feat . Novel ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:59 August 21 , 2009",nan,Take Care ( Deluxe Edition ),Rap & Hip-Hop,nan,nan,4:32,"March 20 , 2012",0
9,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",Drake,nan,nan,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:32,15-Nov-11,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",nan,Take Care ( Deluxe Edition ),Rap & Hip-Hop,nan,nan,4:42,"March 20 , 2012",0
