,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
25,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,le colonial ',' 8783 beverly blvd. ',la,310/289 -0660,` coffee shops ',557,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866']","[""le colonial '"", ""' 8783 beverly blvd. '"", '310/289 -0660']",1,0,0.10869063,0.8913094,3
13,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,colonial ',' 8783 beverly blvd. ',la,310/289 -0660,` coffee shops ',557,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866']","[""colonial '"", ""' 8783 beverly blvd. '"", '310/289 -0660']",1,0,0.4754562,0.52454376,3
0,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` le colonial ',' 8783 beverly,` los angeles ',310/289 -0660,` coffee shops ',557,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", 'la', '213-651-2866']","[""` le colonial '"", ""' 8783 beverly"", ""` los angeles '"", '310/289 -0660']",1,0,0.15907359,0.84092635,4
31,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8783 beverly blvd. ',la,310/289 -0660,asian,144,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 8424 beverly blvd. '"", '213-651-2866', ""` coffee shops '"", 557]","[""' 8783 beverly blvd. '"", '310/289 -0660', 'asian', 144]",1,0,0.17266591,0.82733405,4
30,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,` coffee shops ',144,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 8424 beverly blvd. '"", 'la', '213-651-2866', 557]","[""' 8783 beverly blvd. '"", ""` los angeles '"", '310/289 -0660', 144]",1,0,0.13426167,0.86573833,4
29,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,557,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 8424 beverly blvd. '"", 'la', '213-651-2866', ""` coffee shops '""]","[""' 8783 beverly blvd. '"", ""` los angeles '"", '310/289 -0660', 'asian']",1,0,0.072920285,0.9270797,4
28,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,le colonial ',' 8783 beverly blvd. ',la,310/289 -0660,` coffee shops ',144,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866', 557]","[""le colonial '"", ""' 8783 beverly blvd. '"", '310/289 -0660', 144]",1,0,0.022530152,0.97746986,4
27,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,le colonial ',' 8783 beverly blvd. ',la,310/289 -0660,asian,557,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866', ""` coffee shops '""]","[""le colonial '"", ""' 8783 beverly blvd. '"", '310/289 -0660', 'asian']",1,0,0.09643085,0.90356916,4
26,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,` coffee shops ',557,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", 'la', '213-651-2866']","[""le colonial '"", ""' 8783 beverly blvd. '"", ""` los angeles '"", '310/289 -0660']",1,0,0.06345606,0.93654394,4
19,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8783 beverly blvd. ',la,310/289 -0660,asian,144,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 8424 beverly blvd. '"", '213-651-2866', ""` coffee shops '"", 557]","[""' 8783 beverly blvd. '"", '310/289 -0660', 'asian', 144]",1,0,0.17266591,0.82733405,4
17,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,557,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 8424 beverly blvd. '"", 'la', '213-651-2866', ""` coffee shops '""]","[""' 8783 beverly blvd. '"", ""` los angeles '"", '310/289 -0660', 'asian']",1,0,0.072920285,0.9270797,4
16,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,colonial ',' 8783 beverly blvd. ',la,310/289 -0660,` coffee shops ',144,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866', 557]","[""colonial '"", ""' 8783 beverly blvd. '"", '310/289 -0660', 144]",1,0,0.048474684,0.9515253,4
15,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,colonial ',' 8783 beverly blvd. ',la,310/289 -0660,asian,557,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866', ""` coffee shops '""]","[""colonial '"", ""' 8783 beverly blvd. '"", '310/289 -0660', 'asian']",1,0,0.28631026,0.71368974,4
14,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,` coffee shops ',557,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", 'la', '213-651-2866']","[""colonial '"", ""' 8783 beverly blvd. '"", ""` los angeles '"", '310/289 -0660']",1,0,0.13825575,0.8617442,4
18,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` jan \ 's family restaurant ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,` coffee shops ',144,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 8424 beverly blvd. '"", 'la', '213-651-2866', 557]","[""' 8783 beverly blvd. '"", ""` los angeles '"", '310/289 -0660', 144]",1,0,0.13426164,0.86573833,4
9,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` le colonial ',' 8783 beverly blvd. ',la,310/289,` coffee shops ',144,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866', 557]","[""` le colonial '"", ""' 8783 beverly blvd. '"", '310/289', 144]",1,0,0.19204302,0.807957,4
1,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` le colonial ',' 8783 beverly,la,310/289 -0660,asian,557,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866', ""` coffee shops '""]","[""` le colonial '"", ""' 8783 beverly"", '310/289 -0660', 'asian']",1,0,0.18727359,0.81272644,4
2,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` le colonial ',' 8783 beverly,la,310/289 -0660,` coffee shops ',144,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866', 557]","[""` le colonial '"", ""' 8783 beverly"", '310/289 -0660', 144]",1,0,0.10120168,0.89879835,4
11,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` le colonial ',' 8783 beverly blvd. ',la,310/289,asian,144,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` jan \\ 's family restaurant '"", ""' 8424 beverly blvd. '"", '213-651-2866', ""` coffee shops '"", 557]","[""` le colonial '"", ""' 8783 beverly blvd. '"", '310/289', 'asian', 144]",1,0,0.4303907,0.56960934,5
35,,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,le colonial ',' 8424 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` jan \\ 's family restaurant '"", 'la', '213-651-2866', ""` coffee shops '"", 557]","[""le colonial '"", ""` los angeles '"", '310/289 -0660', 'asian', 144]",1,0,0.34484068,0.65515935,5
