,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,secure transaction processing in firm real-time database systems,"david shutt , philip a. bernstein , shankar pal",sigmod conference,1997,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,2000,"('ltable_authors',)","['binto george , jayant r. haritsa']","['david shutt , philip a. bernstein , shankar pal']",0.008488742,0.9915113,2
66,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",vldb,1995,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,2000,"('ltable_venue', 'ltable_year')","['sigmod conference', 1997]","['vldb', 1995]",0.0026682813,0.99733174,2
35,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure buffering in firm real-time database systems,"thanasis hadzilacos , nectaria tryfona",the vldb journal -- the international journal on very large data bases,2000,"('rtable_authors',)","['binto george , jayant r. haritsa']","['thanasis hadzilacos , nectaria tryfona']",0.25730187,0.7426982,2
36,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",acm sigmod record,2000,"('rtable_venue',)",['the vldb journal -- the international journal on very large data bases'],['acm sigmod record'],0.44203672,0.5579633,2
37,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,1997,"('rtable_year',)",[2000],[1997],0.062475093,0.9375249,2
38,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure buffering in firm real-time database systems,"thanasis hadzilacos , nectaria tryfona",the vldb journal -- the international journal on very large data bases,1997,"('rtable_authors', 'rtable_year')","['binto george , jayant r. haritsa', 2000]","['thanasis hadzilacos , nectaria tryfona', 1997]",0.2555299,0.7444701,2
39,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",acm sigmod record,1997,"('rtable_venue', 'rtable_year')","['the vldb journal -- the international journal on very large data bases', 2000]","['acm sigmod record', 1997]",0.39633274,0.60366726,2
40,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,a database system for real-time event aggregation in telecommunication,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,2000,"('rtable_title',)",['secure buffering in firm real-time database systems'],['a database system for real-time event aggregation in telecommunication'],0.11905068,0.8809493,2
41,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",very large data bases,2000,"('rtable_venue',)",['the vldb journal -- the international journal on very large data bases'],['very large data bases'],0.17189477,0.8281052,2
42,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,1998,"('rtable_year',)",[2000],[1998],0.06440703,0.93559295,2
