,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_class',)",[410],[77],0.4642438292503357,0.5357561707496643,2
123,` le central ',' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,491,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_name', 'ltable_class')","['palisades', 410]","[""` le central '"", 491]",0.4802435040473938,0.5197564959526062,2
100,` stringer \ 's fish camp and oyster bar ',' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,419,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_name', 'ltable_class')","['palisades', 410]","[""` stringer \\ 's fish camp and oyster bar '"", 419]",0.472581684589386,0.527418315410614,2
73,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_res_type', 'ltable_class')","['continental', 410]","['french', 77]",0.4409126043319702,0.5590873956680298,2
72,palisades,' 1829 peachtree rd. ',atlanta,404/266 -1440,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_phone', 'ltable_class')","['404/350 -6755', 410]","['404/266 -1440', 77]",0.4376194477081299,0.5623805522918701,2
71,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_city', 'ltable_class')","['atlanta', 410]","['atlanta', 77]",0.45577216148376465,0.5442278385162354,2
70,palisades,' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/350 -6755,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_addr', 'ltable_class')","[""' 1829 peachtree rd. '"", 410]","[""' 3393 peachtree rd. . lenox square mall near neiman marcus '"", 77]",0.43936634063720703,0.560633659362793,2
69,` brasserie le coze ',' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_name', 'ltable_class')","['palisades', 410]","[""` brasserie le coze '"", 77]",0.31926077604293823,0.6807392239570618,2
53,` le central ',' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,491,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_name', 'ltable_class')","['palisades', 410]","[""` le central '"", 491]",0.4802435040473938,0.5197564959526062,2
33,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,southern,419,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_res_type', 'ltable_class')","['continental', 410]","['southern', 419]",0.4974122643470764,0.5025877356529236,2
32,` stringer \ 's fish camp and oyster bar ',' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,419,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_name', 'ltable_class')","['palisades', 410]","[""` stringer \\ 's fish camp and oyster bar '"", 419]",0.472581684589386,0.527418315410614,2
68,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_class',)",[410],[77],0.4642438292503357,0.5357561707496643,2
4,palisades,' 1829 peachtree rd. ',atlanta,404/266 -1440,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_phone', 'ltable_class')","['404/350 -6755', 410]","['404/266 -1440', 77]",0.4294929504394531,0.5705070495605469,2
2,palisades,' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/350 -6755,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_addr', 'ltable_class')","[""' 1829 peachtree rd. '"", 410]","[""' 3393 peachtree rd. . lenox square mall near neiman marcus '"", 77]",0.43936634063720703,0.560633659362793,2
1,` brasserie le coze ',' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,"('ltable_name', 'ltable_class')","['palisades', 410]","[""` brasserie le coze '"", 77]",0.31904035806655884,0.6809596419334412,2
